,,,
,,,
,,,
,,Month,Libor
,,2001-07-01 00:00:00,0.0409955836228311
,,2001-08-01 00:00:00,0.0416094223743642
,,2001-09-01 00:00:00,0.04111772060173861
,,2001-10-01 00:00:00,0.0407349185715344
,,2001-11-01 00:00:00,0.0395987133308298
,,2001-12-01 00:00:00,0.0394643099767582
,,2002-01-01 00:00:00,0.039334242220525596
,,2002-02-01 00:00:00,0.0393847695456544
,,2002-03-01 00:00:00,0.0396913547419202
,,2002-04-01 00:00:00,0.0399682704301751
,,2002-05-01 00:00:00,0.0403023059803442
,,2002-06-01 00:00:00,0.0406519407797052
,,2002-07-01 00:00:00,0.0410132301154538
,,2002-08-01 00:00:00,0.0414077417999281
,,2002-09-01 00:00:00,0.0418887630525053
,,2002-10-01 00:00:00,0.0423697843826445
,,2002-11-01 00:00:00,0.042843988754766506
,,2002-12-01 00:00:00,0.043346425911555006
,,2003-01-01 00:00:00,0.0438326554986386
,,2003-02-01 00:00:00,0.044348479599392504
,,2003-03-01 00:00:00,0.0448805591649073
,,2003-04-01 00:00:00,0.045361147241016
,,2003-05-01 00:00:00,0.045868168005073
,,2003-06-01 00:00:00,0.0463235286872088
,,2003-07-01 00:00:00,0.0467940681316117
,,2003-08-01 00:00:00,0.0472368268559138
,,2003-09-01 00:00:00,0.0476762784319749
,,2003-10-01 00:00:00,0.0481157300725878
,,2003-11-01 00:00:00,0.0485209325940001
,,2003-12-01 00:00:00,0.048914473349455104
,,2004-01-01 00:00:00,0.0492953192910921
,,2004-02-01 00:00:00,0.04967631405813
,,2004-03-01 00:00:00,0.050043926375769
,,2004-04-01 00:00:00,0.0503878218105367
,,2004-05-01 00:00:00,0.0507262712664542
,,2004-06-01 00:00:00,0.0510236993420623
,,2004-07-01 00:00:00,0.0513310417178721
,,2004-08-01 00:00:00,0.0516151962477243
,,2004-09-01 00:00:00,0.0518942461443208
,,2004-10-01 00:00:00,0.052173296066893006
,,2004-11-01 00:00:00,0.0524312101450923
,,2004-12-01 00:00:00,0.052686050274848295
,,2005-01-01 00:00:00,0.0529326697758767
,,2005-02-01 00:00:00,0.0531842686668411
,,2005-03-01 00:00:00,0.053433198288122
,,2005-04-01 00:00:00,0.053658037963806304
,,2005-05-01 00:00:00,0.053888108624922604
,,2005-06-01 00:00:00,0.0540942651396783
,,2005-07-01 00:00:00,0.0543072935531375
,,2005-08-01 00:00:00,0.0545319547985139
,,2005-09-01 00:00:00,0.054783226296552204
,,2005-10-01 00:00:00,0.0550344978156216
,,2005-11-01 00:00:00,0.0552776638218408
,,2005-12-01 00:00:00,0.055528935382287904
,,2006-01-01 00:00:00,0.0557721014285444
,,2006-02-01 00:00:00,0.0560233730303583
,,2006-03-01 00:00:00,0.056274644653191
,,2006-04-01 00:00:00,0.056501599685426604
,,2006-05-01 00:00:00,0.056752871348255705
,,2006-06-01 00:00:00,0.0569960374935805
,,2006-07-01 00:00:00,0.0572473091977521
,,2006-08-01 00:00:00,0.0573932058639288
,,2006-09-01 00:00:00,0.0575285023998107
,,2006-10-01 00:00:00,0.0576637989417814
,,2006-11-01 00:00:00,0.0577947310849702
,,2006-12-01 00:00:00,0.057930027638923
,,2007-01-01 00:00:00,0.058060959793705604
,,2007-02-01 00:00:00,0.058196256359637696
,,2007-03-01 00:00:00,0.0583315529316573
,,2007-04-01 00:00:00,0.0584537562922614
,,2007-05-01 00:00:00,0.0585890528758655
,,2007-06-01 00:00:00,0.0587199850593425
,,2007-07-01 00:00:00,0.0588552816549224
,,2007-08-01 00:00:00,0.05898621384998751
,,2007-09-01 00:00:00,0.0591215104575422
,,2007-10-01 00:00:00,0.059256807071181396
,,2007-11-01 00:00:00,0.0593877392837219
,,2007-12-01 00:00:00,0.059523035909333305
,,2008-01-01 00:00:00,0.0596539681334591
,,2008-02-01 00:00:00,0.059789264771040504
,,2008-03-01 00:00:00,0.059924561414705
,,2008-04-01 00:00:00,0.060051129248155796
,,2008-05-01 00:00:00,0.06018642590359181
,,2008-06-01 00:00:00,0.0603173581565795
,,2008-07-01 00:00:00,0.0604526548239823
,,2008-08-01 00:00:00,0.060535304498105603
,,2008-09-01 00:00:00,0.0606151656069613
,,2008-10-01 00:00:00,0.0606950267179358
,,2008-11-01 00:00:00,0.060772311666057906
,,2008-12-01 00:00:00,0.06085217278120061
,,2009-01-01 00:00:00,0.060929457733355404
,,2009-02-01 00:00:00,0.061009318852666805
,,2009-03-01 00:00:00,0.061089179974096
,,2009-04-01 00:00:00,0.0611613126017234
,,2009-05-01 00:00:00,0.06124117372718361
,,2009-06-01 00:00:00,0.0613184586893225
,,2009-07-01 00:00:00,0.0613983198189496
,,2009-08-01 00:00:00,0.0614756047851217
,,2009-09-01 00:00:00,0.0615554659189157
,,2009-10-01 00:00:00,0.0616353270548276
,,2009-11-01 00:00:00,0.061712612027081004
,,2009-12-01 00:00:00,0.0617924731671593
,,2010-01-01 00:00:00,0.0618697581434442
,,2010-02-01 00:00:00,0.0619496192876889
,,2010-03-01 00:00:00,0.0620294804340502
,,2010-04-01 00:00:00,0.062101613084196504
,,2010-05-01 00:00:00,0.062181474234587
,,2010-06-01 00:00:00,0.0622587592208514
,,2010-07-01 00:00:00,0.062338620375407904
,,2010-08-01 00:00:00,0.062415905365703
,,2010-09-01 00:00:00,0.0624957665244241
,,2010-10-01 00:00:00,0.0625756276852614
,,2010-11-01 00:00:00,0.062652912681636
,,2010-12-01 00:00:00,0.0627327738466379
,,2011-01-01 00:00:00,0.0628100588470426
,,2011-02-01 00:00:00,0.0628899200162087
,,2011-03-01 00:00:00,0.0629697811874914
,,2011-04-01 00:00:00,0.0630419138601464
,,2011-05-01 00:00:00,0.063121775035456
,,2011-06-01 00:00:00,0.063199060045835
,,2011-07-01 00:00:00,0.0632789212253084
,,2011-08-01 00:00:00,0.0633198820939454
,,2011-09-01 00:00:00,0.0633547013352778
,,2011-10-01 00:00:00,0.063389520577013
,,2011-11-01 00:00:00,0.0634232166177848
,,2011-12-01 00:00:00,0.063458035860311
,,2012-01-01 00:00:00,0.0634917319018484
,,2012-02-01 00:00:00,0.06352655114516641
,,2012-03-01 00:00:00,0.06356137038888621
,,2012-04-01 00:00:00,0.06359394323014911
,,2012-05-01 00:00:00,0.0636287624746474
,,2012-06-01 00:00:00,0.0636624585180927
,,2012-07-01 00:00:00,0.06369727776338201
,,2012-08-01 00:00:00,0.06373097380759331
,,2012-09-01 00:00:00,0.0637657930536739
,,2012-10-01 00:00:00,0.0638006123001569
,,2012-11-01 00:00:00,0.0638343083455228
,,2012-12-01 00:00:00,0.0638691275927967
,,2013-01-01 00:00:00,0.0639028236389283
,,2013-02-01 00:00:00,0.0639376428869936
,,2013-03-01 00:00:00,0.0639724621354607
,,2013-04-01 00:00:00,0.064003911779583
,,2013-05-01 00:00:00,0.0640387310288153
,,2013-06-01 00:00:00,0.0640724270768422
,,2013-07-01 00:00:00,0.0641072463268659
,,2013-08-01 00:00:00,0.064140942375658
,,2013-09-01 00:00:00,0.06417576162647261
,,2013-10-01 00:00:00,0.0642105808776892
,,2013-11-01 00:00:00,0.0642442769276368
,,2013-12-01 00:00:00,0.0642790961796442
,,2014-01-01 00:00:00,0.0643127922303566
,,2014-02-01 00:00:00,0.0643476114831554
,,2014-03-01 00:00:00,0.0643824307363556
,,2014-04-01 00:00:00,0.0644138803847536
,,2014-05-01 00:00:00,0.064448699638719
,,2014-06-01 00:00:00,0.0644823956913267
,,2014-07-01 00:00:00,0.0645172149460835
,,2014-08-01 00:00:00,0.06455091099945601
,,2014-09-01 00:00:00,0.0645857302550037
,,2014-10-01 00:00:00,0.0646205495109529
,,2014-11-01 00:00:00,0.0646542455654804
,,2014-12-01 00:00:00,0.0646890648222205
,,2015-01-01 00:00:00,0.0647227608775132
