Date         ,Contract     ,Futures      ,20 Day Vol
1996-01-02 00:00:00,199602,28.59,1.02097755
1996-01-03 00:00:00,199602,29.86,1.03099531
1996-01-04 00:00:00,199602,29.64,1.0245163800000001
1996-01-05 00:00:00,199602,29.16,1.02613556
1996-01-08 00:00:00,199602,29.16,1.02518065
1996-01-09 00:00:00,199602,29.28,1.02435126
1996-01-10 00:00:00,199602,28.09,1.03471558
1996-01-11 00:00:00,199602,24.9,1.1188441199999999
1996-01-12 00:00:00,199602,23.17,1.1457512300000001
1996-01-15 00:00:00,199602,20.17,1.24534825
1996-01-16 00:00:00,199602,20.74,1.24923873
1996-01-17 00:00:00,199602,23.36,1.3103487999999999
1996-01-18 00:00:00,199602,22.64,1.30633376
1996-01-19 00:00:00,199602,21.68,1.29761663
1996-01-22 00:00:00,199602,21.25,1.2799591700000001
1996-01-23 00:00:00,199602,24.45,1.2866709399999998
1996-01-24 00:00:00,199602,24.93,1.28018017
1996-01-25 00:00:00,199602,23.4,1.18616107
1996-01-26 00:00:00,199603,21.26,0.65848624
1996-01-29 00:00:00,199603,23.37,0.7320709
1996-01-30 00:00:00,199603,25.04,0.75542541
1996-01-31 00:00:00,199603,26.58,0.7744610199999999
1996-02-01 00:00:00,199603,24.99,0.8045794100000001
1996-02-02 00:00:00,199603,24.67,0.80276017
1996-02-05 00:00:00,199603,21.68,0.9236203999999999
1996-02-06 00:00:00,199603,24.48,1.00575856
1996-02-07 00:00:00,199603,25.13,1.00487487
1996-02-08 00:00:00,199603,24.72,0.99584996
1996-02-09 00:00:00,199603,25.51,0.9748933599999999
1996-02-12 00:00:00,199603,24.56,0.9254609100000001
1996-02-13 00:00:00,199603,26.62,0.96332517
1996-02-14 00:00:00,199603,25.82,0.9431900299999999
1996-02-15 00:00:00,199603,25.76,0.94007525
1996-02-16 00:00:00,199603,24.41,0.9467259
1996-02-20 00:00:00,199603,23.21,0.96335395
1996-02-21 00:00:00,199603,24.47,0.96533777
1996-02-22 00:00:00,199603,26.23,0.9957923200000001
1996-02-23 00:00:00,199603,27.46,1.00615096
1996-02-26 00:00:00,199604,23.38,0.52436852
1996-02-27 00:00:00,199604,23.26,0.5030943
1996-02-28 00:00:00,199604,23.06,0.49045325
1996-02-29 00:00:00,199604,22.36,0.4889099
1996-03-01 00:00:00,199604,21.56,0.48028116
1996-03-04 00:00:00,199604,22.4,0.49888314
1996-03-05 00:00:00,199604,21.74,0.47913386
1996-03-06 00:00:00,199604,21.88,0.43898814
1996-03-07 00:00:00,199604,21.28,0.44320160000000003
1996-03-08 00:00:00,199604,20.95,0.43220328
1996-03-11 00:00:00,199604,21.78,0.44831928
1996-03-12 00:00:00,199604,21.68,0.44814388
1996-03-13 00:00:00,199604,22.4,0.43605356
1996-03-14 00:00:00,199604,22.47,0.43567278000000004
1996-03-15 00:00:00,199604,23.33,0.44990857
1996-03-18 00:00:00,199604,25.11,0.49461587
1996-03-19 00:00:00,199604,25.23,0.48982275000000003
1996-03-20 00:00:00,199604,25.74,0.48504469
1996-03-21 00:00:00,199604,27.4,0.5090445299999999
1996-03-22 00:00:00,199604,28.63,0.53077387
1996-03-25 00:00:00,199604,27.79,0.52869415
1996-03-26 00:00:00,199605,22.67,0.3745223
1996-03-27 00:00:00,199605,23.39,0.39037016999999996
1996-03-28 00:00:00,199605,23.42,0.38214004
1996-03-29 00:00:00,199605,23.36,0.37519075999999996
1996-04-01 00:00:00,199605,22.88,0.3749165
1996-04-02 00:00:00,199605,22.93,0.36970211
1996-04-03 00:00:00,199605,23.04,0.36942338999999996
1996-04-04 00:00:00,199605,23.35,0.3701616
1996-04-08 00:00:00,199605,23.72,0.37430768999999997
1996-04-09 00:00:00,199605,23.69,0.35973598
1996-04-10 00:00:00,199605,23.4,0.36222279
1996-04-11 00:00:00,199605,23.29,0.35676623999999996
1996-04-12 00:00:00,199605,24.11,0.37712659000000004
1996-04-15 00:00:00,199605,23.43,0.37307934000000004
1996-04-16 00:00:00,199605,23.16,0.31263651
1996-04-17 00:00:00,199605,23.39,0.31326949
1996-04-18 00:00:00,199605,23.31,0.31140294999999996
1996-04-19 00:00:00,199605,23.61,0.28859582
1996-04-22 00:00:00,199605,23.59,0.28666072
1996-04-23 00:00:00,199605,22.8,0.2974945
1996-04-24 00:00:00,199605,22.14,0.28488515
1996-04-25 00:00:00,199606,22.58,0.22853622
1996-04-26 00:00:00,199606,22.07,0.24013181
1996-04-29 00:00:00,199606,22.23,0.241481
1996-04-30 00:00:00,199606,22.24,0.23943069
1996-05-01 00:00:00,199606,22.29,0.23821666
1996-05-02 00:00:00,199606,21.9,0.24574390000000002
1996-05-03 00:00:00,199606,21.31,0.24908695000000003
1996-05-06 00:00:00,199606,21.48,0.23155735
1996-05-07 00:00:00,199606,21.87,0.23975733999999999
1996-05-08 00:00:00,199606,21.86,0.23767292
1996-05-09 00:00:00,199606,22.1,0.24048317
1996-05-10 00:00:00,199606,22.04,0.22328855
1996-05-13 00:00:00,199606,22.86,0.24643878
1996-05-14 00:00:00,199606,22.73,0.24635114000000002
1996-05-15 00:00:00,199606,22.99,0.24915064
1996-05-16 00:00:00,199606,23.02,0.24919329
1996-05-17 00:00:00,199606,22.84,0.24691372
1996-05-20 00:00:00,199606,23.24,0.25441155
1996-05-21 00:00:00,199606,22.95,0.23467549999999998
1996-05-22 00:00:00,199606,23.29,0.23413367999999998
1996-05-23 00:00:00,199606,23.37,0.23444735000000003
1996-05-24 00:00:00,199606,23.61,0.22303942
1996-05-28 00:00:00,199607,24.18,0.25026335
1996-05-29 00:00:00,199607,24.42,0.25250385999999997
1996-05-30 00:00:00,199607,23.96,0.2600405
1996-05-31 00:00:00,199607,24.06,0.25782698
1996-06-03 00:00:00,199607,24.06,0.24343986
1996-06-04 00:00:00,199607,23.64,0.24789476
1996-06-05 00:00:00,199607,23.79,0.23001579
1996-06-06 00:00:00,199607,23.62,0.23062493
1996-06-07 00:00:00,199607,23.95,0.23036472
1996-06-10 00:00:00,199607,23.9,0.23048317999999998
1996-06-11 00:00:00,199607,24.27,0.22052059
1996-06-12 00:00:00,199607,24.34,0.21840827999999998
1996-06-13 00:00:00,199607,24.94,0.23276475000000002
1996-06-14 00:00:00,199607,25.09,0.23289325000000002
1996-06-17 00:00:00,199607,25.36,0.23594302
1996-06-18 00:00:00,199607,26.1,0.22913354000000002
1996-06-19 00:00:00,199607,26.31,0.20606531
1996-06-20 00:00:00,199607,26.17,0.20092655
1996-06-21 00:00:00,199607,26.4,0.20315771000000002
1996-06-24 00:00:00,199607,26.46,0.20239425
1996-06-25 00:00:00,199608,26.67,0.19255673
1996-06-26 00:00:00,199608,26.87,0.1841664
1996-06-27 00:00:00,199608,27.87,0.22104821000000002
1996-06-28 00:00:00,199608,29.11,0.26933377000000003
1996-07-01 00:00:00,199608,27.6,0.32861475
1996-07-02 00:00:00,199608,28.1,0.33183073999999996
1996-07-03 00:00:00,199608,28.41,0.33316854
1996-07-08 00:00:00,199608,28.27,0.33342258999999996
1996-07-09 00:00:00,199608,27.39,0.34447712
1996-07-10 00:00:00,199608,27.77,0.34787798999999997
1996-07-11 00:00:00,199608,26.96,0.36237212
1996-07-12 00:00:00,199608,27.61,0.37196451
1996-07-15 00:00:00,199608,27.65,0.35640108
1996-07-16 00:00:00,199608,27.6,0.35628766
1996-07-17 00:00:00,199608,26.38,0.3873827
1996-07-18 00:00:00,199608,24.3,0.47845234
1996-07-19 00:00:00,199608,23.59,0.48975922
1996-07-22 00:00:00,199608,21.81,0.56229065
1996-07-23 00:00:00,199608,23.9,0.64814049
1996-07-24 00:00:00,199608,23.59,0.64805054
1996-07-25 00:00:00,199608,23.22,0.6504564
1996-07-26 00:00:00,199609,21.92,0.62976146
1996-07-29 00:00:00,199609,20.46,0.66634163
1996-07-30 00:00:00,199609,21.44,0.6827408800000001
1996-07-31 00:00:00,199609,21.63,0.67209794
1996-08-01 00:00:00,199609,22.76,0.69463692
1996-08-02 00:00:00,199609,23.15,0.69464466
1996-08-05 00:00:00,199609,22.15,0.70992165
1996-08-06 00:00:00,199609,21.24,0.72181667
1996-08-07 00:00:00,199609,20.91,0.72340039
1996-08-08 00:00:00,199609,20.68,0.71737071
1996-08-09 00:00:00,199609,21.03,0.7170553900000001
1996-08-12 00:00:00,199609,20.74,0.71873291
1996-08-13 00:00:00,199609,20.56,0.71843317
1996-08-14 00:00:00,199609,20.86,0.70613729
1996-08-15 00:00:00,199609,20.4,0.6437624599999999
1996-08-16 00:00:00,199609,21.4,0.65139228
1996-08-19 00:00:00,199609,21.87,0.58542366
1996-08-20 00:00:00,199609,20.53,0.5440742199999999
1996-08-21 00:00:00,199609,20.3,0.53454313
1996-08-22 00:00:00,199609,19.21,0.56818185
1996-08-23 00:00:00,199609,19.5,0.5633819600000001
1996-08-26 00:00:00,199609,18.53,0.53903039
1996-08-27 00:00:00,199610,18.82,0.49875081
1996-08-28 00:00:00,199610,18.65,0.49932814000000003
1996-08-29 00:00:00,199610,19.07,0.46227088
1996-08-30 00:00:00,199610,18.59,0.46953695
1996-09-03 00:00:00,199610,18.21,0.44113805
1996-09-04 00:00:00,199610,17.64,0.43660103
1996-09-05 00:00:00,199610,18.09,0.4455144
1996-09-06 00:00:00,199610,18.63,0.45746349000000003
1996-09-09 00:00:00,199610,18.98,0.45293003
1996-09-10 00:00:00,199610,17.91,0.49636242
1996-09-11 00:00:00,199610,18.06,0.49327301
1996-09-12 00:00:00,199610,18.13,0.49211714
1996-09-13 00:00:00,199610,18.64,0.49714419
1996-09-16 00:00:00,199610,19.73,0.52016564
1996-09-17 00:00:00,199610,19.34,0.51329515
1996-09-18 00:00:00,199610,19.68,0.47239386000000005
1996-09-19 00:00:00,199610,20.63,0.49823202
1996-09-20 00:00:00,199610,19.65,0.50144731
1996-09-23 00:00:00,199610,18.73,0.52764573
1996-09-24 00:00:00,199610,18.28,0.51206783
1996-09-25 00:00:00,199611,20.96,0.41864732
1996-09-26 00:00:00,199611,21.37,0.42196467
1996-09-27 00:00:00,199611,21.81,0.42442903
1996-09-30 00:00:00,199611,22.14,0.42431747000000003
1996-10-01 00:00:00,199611,21.85,0.42208526
1996-10-02 00:00:00,199611,21.8,0.4152946
1996-10-03 00:00:00,199611,23.46,0.48064275
1996-10-04 00:00:00,199611,23.96,0.47164688
1996-10-07 00:00:00,199611,23.69,0.45998775000000003
1996-10-08 00:00:00,199611,24.38,0.44945695
1996-10-09 00:00:00,199611,24.7,0.45148119000000003
1996-10-10 00:00:00,199611,23.71,0.47361638999999994
1996-10-11 00:00:00,199611,23.47,0.46571391
1996-10-14 00:00:00,199611,23,0.44371563
1996-10-15 00:00:00,199611,24.64,0.50546754
1996-10-16 00:00:00,199611,24.37,0.49960873
1996-10-17 00:00:00,199611,24.28,0.49266796999999996
1996-10-18 00:00:00,199611,24,0.47762279999999996
1996-10-21 00:00:00,199611,24.82,0.46009379
1996-10-22 00:00:00,199611,26.25,0.50006059
1996-10-23 00:00:00,199611,25.75,0.49980541
1996-10-24 00:00:00,199611,24.85,0.51081879
1996-10-25 00:00:00,199611,26.52,0.55553901
1996-10-28 00:00:00,199612,27.31,0.48366501999999995
1996-10-29 00:00:00,199612,27.95,0.48924374
1996-10-30 00:00:00,199612,28.64,0.49674715999999997
1996-10-31 00:00:00,199612,27.28,0.46701376000000006
1996-11-01 00:00:00,199612,26.62,0.47370017
1996-11-04 00:00:00,199612,25.73,0.48871899999999996
1996-11-05 00:00:00,199612,26.74,0.50286169
1996-11-06 00:00:00,199612,26.84,0.503033
1996-11-07 00:00:00,199612,26.43,0.49250845
1996-11-08 00:00:00,199612,26.69,0.49343727000000004
1996-11-11 00:00:00,199612,27.33,0.49509251
1996-11-12 00:00:00,199612,26.46,0.46133555000000004
1996-11-13 00:00:00,199612,26.45,0.46095256
1996-11-14 00:00:00,199612,27.87,0.49549204
1996-11-15 00:00:00,199612,29.08,0.5171220799999999
1996-11-18 00:00:00,199612,29.78,0.5220942399999999
1996-11-19 00:00:00,199612,33.06,0.61778208
1996-11-20 00:00:00,199612,36.27,0.69529933
1996-11-21 00:00:00,199612,39.01,0.72348235
1996-11-22 00:00:00,199701,34.37,0.5250042899999999
1996-11-25 00:00:00,199701,34.94,0.5265418199999999
1996-11-26 00:00:00,199701,35.81,0.52621293
1996-11-27 00:00:00,199701,34.97,0.52911742
1996-12-02 00:00:00,199701,32.46,0.5671225400000001
1996-12-03 00:00:00,199701,33.64,0.57659004
1996-12-04 00:00:00,199701,35.05,0.58269781
1996-12-05 00:00:00,199701,37.84,0.63
1996-12-06 00:00:00,199701,34.87,0.69213261
1996-12-09 00:00:00,199701,32.22,0.74542349
1996-12-10 00:00:00,199701,33.96,0.76749132
1996-12-11 00:00:00,199701,34.93,0.76939551
1996-12-12 00:00:00,199701,35.29,0.7598499400000001
1996-12-13 00:00:00,199701,38.51,0.8201161899999999
1996-12-16 00:00:00,199701,44.67,0.9568701799999999
1996-12-17 00:00:00,199701,41.7,0.9801715900000001
1996-12-18 00:00:00,199701,40.75,0.98307835
1996-12-19 00:00:00,199701,44.09,0.9751888099999999
1996-12-20 00:00:00,199701,45.73,0.9782597
1996-12-23 00:00:00,199701,41.92,1.02456406
1996-12-24 00:00:00,199701,39.98,1.0287507
1996-12-26 00:00:00,199702,33.84,0.91148368
1996-12-27 00:00:00,199702,29.84,1.01092376
1996-12-30 00:00:00,199702,26.77,1.0790836400000001
1996-12-31 00:00:00,199702,27.57,1.06504059
1997-01-02 00:00:00,199702,28.9,1.0665011800000002
1997-01-03 00:00:00,199702,31.06,1.08489961
1997-01-06 00:00:00,199702,36.36,1.18938319
1997-01-07 00:00:00,199702,33.34,1.20535735
1997-01-08 00:00:00,199702,35.13,1.2031821600000001
1997-01-09 00:00:00,199702,34.81,1.1959241
1997-01-10 00:00:00,199702,33.16,1.20210785
1997-01-13 00:00:00,199702,32.54,1.20359476
1997-01-14 00:00:00,199702,33.93,1.19313265
1997-01-15 00:00:00,199702,36.11,1.12473447
1997-01-16 00:00:00,199702,33.41,1.1292174099999999
1997-01-17 00:00:00,199702,32.57,1.13248999
1997-01-20 00:00:00,199702,30.7,1.1278612
1997-01-21 00:00:00,199702,29.16,1.1394889499999998
1997-01-22 00:00:00,199702,29.08,1.1205574
1997-01-23 00:00:00,199702,27.94,1.12941656
1997-01-24 00:00:00,199702,28.24,1.08367285
1997-01-27 00:00:00,199702,29.86,1.00768999
1997-01-28 00:00:00,199703,25.46,0.84468198
1997-01-29 00:00:00,199703,24.38,0.85248703
1997-01-30 00:00:00,199703,24.86,0.83232477
1997-01-31 00:00:00,199703,23.85,0.81511337
1997-02-03 00:00:00,199703,23.13,0.66387324
1997-02-04 00:00:00,199703,24.97,0.68751763
1997-02-05 00:00:00,199703,24.3,0.6728065999999999
1997-02-06 00:00:00,199703,23.61,0.67283825
1997-02-07 00:00:00,199703,21.82,0.6712669200000001
1997-02-10 00:00:00,199703,21.67,0.67157163
1997-02-11 00:00:00,199703,22.24,0.65761488
1997-02-12 00:00:00,199703,20.9,0.67177611
1997-02-13 00:00:00,199703,19.99,0.63245269
1997-02-14 00:00:00,199703,19.66,0.63222044
1997-02-18 00:00:00,199703,19.64,0.62316052
1997-02-19 00:00:00,199703,20.16,0.6019561499999999
1997-02-20 00:00:00,199703,19.22,0.62515759
1997-02-21 00:00:00,199703,19.36,0.60960802
1997-02-24 00:00:00,199703,17.8,0.67729803
1997-02-25 00:00:00,199704,18.65,0.53607186
1997-02-26 00:00:00,199704,18.74,0.53071775
1997-02-27 00:00:00,199704,18.38,0.51006346
1997-02-28 00:00:00,199704,18.21,0.50212854
1997-03-03 00:00:00,199704,18.03,0.48798491
1997-03-04 00:00:00,199704,19.43,0.55244196
1997-03-05 00:00:00,199704,18.39,0.5238634799999999
1997-03-06 00:00:00,199704,18.86,0.52666675
1997-03-07 00:00:00,199704,19.47,0.53346335
1997-03-10 00:00:00,199704,19.37,0.51441918
1997-03-11 00:00:00,199704,19.19,0.51485782
1997-03-12 00:00:00,199704,19.55,0.51475777
1997-03-13 00:00:00,199704,19.42,0.48982647999999995
1997-03-14 00:00:00,199704,19.6,0.47917656000000003
1997-03-17 00:00:00,199704,19.09,0.48258374000000004
1997-03-18 00:00:00,199704,18.97,0.4802708
1997-03-19 00:00:00,199704,18.96,0.47821923
