,,,,,,,,,,,,,,,
,,,,,,,,,,,,Total,-913824.0601000001,0,-913824.0601000001
,,,Phy/,Call/,Opt,,Option,Monthly,Option,Stike,Mid,Mid,Mid,Premium,
Counterparty,Deal Num,Pub Code,Fin,Put,Type,Period,Expiry,Option Qty,Delta,Price,Price,Vol,Value,Value,
OSPRAIEPORLTD,QW5582.1,GDP-HEHUB,F,P,EUR,2001-03-13 00:00:00,2001-03-13 00:00:00,0,0,6,4.98,0.485,0,0,
OSPRAIEPORLTD,QW5582.1,GDP-HEHUB,F,P,EUR,2001-03-14 00:00:00,2001-03-14 00:00:00,-16842.105,16839.5587,6,5.075,0.485,0,0,
OSPRAIEPORLTD,QW5582.1,GDP-HEHUB,F,P,EUR,2001-03-15 00:00:00,2001-03-15 00:00:00,-16842.105,16837.0109,6,4.98,0.485,-17173.7532,0,
OSPRAIEPORLTD,QW5582.1,GDP-HEHUB,F,P,EUR,2001-03-16 00:00:00,2001-03-16 00:00:00,-16842.105,16834.2566,6,4.98,0.485,-17171.1662,0,
OSPRAIEPORLTD,QW5582.1,GDP-HEHUB,F,P,EUR,2001-03-17 00:00:00,2001-03-17 00:00:00,-16842.105,16829.6619,6,4.98,0.485,-17168.6942,0,
OSPRAIEPORLTD,QW5582.1,GDP-HEHUB,F,P,EUR,2001-03-18 00:00:00,2001-03-18 00:00:00,-16842.105,16819.795,6,4.98,0.485,-17166.6598,0,
OSPRAIEPORLTD,QW5582.1,GDP-HEHUB,F,P,EUR,2001-03-19 00:00:00,2001-03-19 00:00:00,-16842.105,16801.3949,6,4.98,0.485,-17165.5426,0,
OSPRAIEPORLTD,QW5582.1,GDP-HEHUB,F,P,EUR,2001-03-20 00:00:00,2001-03-20 00:00:00,-16842.105,16772.7234,6,4.98,0.485,-17165.8206,0,
OSPRAIEPORLTD,QW5582.1,GDP-HEHUB,F,P,EUR,2001-03-21 00:00:00,2001-03-21 00:00:00,-16842.105,16733.5528,6,4.98,0.485,-17167.8689,0,
OSPRAIEPORLTD,QW5582.1,GDP-HEHUB,F,P,EUR,2001-03-22 00:00:00,2001-03-22 00:00:00,-16842.105,16684.6428,6,4.98,0.485,-17171.9311,0,
OSPRAIEPORLTD,QW5582.1,GDP-HEHUB,F,P,EUR,2001-03-23 00:00:00,2001-03-23 00:00:00,-16842.105,16627.2436,6,4.98,0.485,-17178.1325,0,
OSPRAIEPORLTD,QW5582.1,GDP-HEHUB,F,P,EUR,2001-03-24 00:00:00,2001-03-24 00:00:00,-16842.105,16562.7619,6,4.98,0.485,-17186.5061,0,
OSPRAIEPORLTD,QW5582.1,GDP-HEHUB,F,P,EUR,2001-03-25 00:00:00,2001-03-25 00:00:00,-16842.105,16492.5711,6,4.98,0.485,-17197.0192,0,
OSPRAIEPORLTD,QW5582.1,GDP-HEHUB,F,P,EUR,2001-03-26 00:00:00,2001-03-26 00:00:00,-16842.105,16417.9196,6,4.98,0.485,-17209.5955,0,
OSPRAIEPORLTD,QW5582.1,GDP-HEHUB,F,P,EUR,2001-03-27 00:00:00,2001-03-27 00:00:00,-16842.105,16339.8957,6,4.98,0.485,-17224.132,0,
OSPRAIEPORLTD,QW5582.1,GDP-HEHUB,F,P,EUR,2001-03-28 00:00:00,2001-03-28 00:00:00,-16842.105,16259.4236,6,4.98,0.485,-17240.5108,0,
OSPRAIEPORLTD,QW5582.1,GDP-HEHUB,F,P,EUR,2001-03-29 00:00:00,2001-03-29 00:00:00,-16842.105,16177.2745,6,4.98,0.485,-17258.6075,0,
OSPRAIEPORLTD,QW5582.1,GDP-HEHUB,F,P,EUR,2001-03-30 00:00:00,2001-03-30 00:00:00,-16842.105,16094.084,6,4.98,0.485,-17278.2971,0,
OSPRAIEPORLTD,QW5582.1,GDP-HEHUB,F,P,EUR,2001-03-31 00:00:00,2001-03-31 00:00:00,-16842.105,16010.3712,6,4.98,0.485,-17299.4569,0,
