,,,,,,,,,,,,
,,,,,,,,,Totals,0,818348.8845000002,818348.8845000002
,,Phy/,,,Monthly,PV,Discount,Mid,Fixed,,Mid,
Counterparty,Deal Num,Fin,Pub Code,Period,Quantity,Quantity,Factor,Price,Price,Cash,Value,
FT-ONTARIO,N28818.1,F,CGPR-NIAGARA,01-AUG-2000,0,0,1,0.07100000000000001,0.15,0,-12245,
FT-ONTARIO,N28818.2,F,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,0.135,0,8525,
FT-ONTARIO,N40592.1,F,CGPR-NIAGARA,01-AUG-2000,0,0,1,0.07100000000000001,0.12,0,-15190,
FT-ONTARIO,N40592.2,F,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,0.11,0,9300,
FT-ONTARIO,N70268.2,P,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,0.05,0,4650,
FT-ONTARIO,N70268.4,P,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,0.04,0,6200,
FT-ONTARIO,N72045.2,F,MICH_CG-GD,01-AUG-2000,0,0,1,0.13,0.0825,0,-14725,
FT-ONTARIO,N74376.2,F,CGPR-NIAGARA,01-AUG-2000,0,0,1,0.07100000000000001,0.1,0,13485,
FT-ONTARIO,N74392.1,F,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,0.0775,0,1162.5,
FT-ONTARIO,N74392.2,F,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,0.05,0,-9300,
FT-CENTRAL,N85350.1,F,MICH_CG-GD,01-AUG-2000,0,0,1,0.13,0.0925,0,11625,
FT-ONTARIO,N88206.9,F,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,1.0000000000000001e-07,0,24799.969,
FT-CENTRAL,NA2888.2,F,MICH_CG-GD,01-AUG-2000,0,0,1,0.13,0.125,0,1550,
FT-CENTRAL,ND2474.1,F,IF-ANR/LA,01-AUG-2000,0,0,1,-0.09,-0.0575,0,10075,
FT-ONTARIO,ND2875.D,F,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,1.0000000000000001e-07,0,39932.9101,
FT-ONTARIO,ND2875.H,F,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,1.0000000000000001e-07,0,-39932.9101,
FT-ONTARIO,ND2875.P,F,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,1.0000000000000001e-07,0,10066.3074,
FT-ONTARIO,ND2875.S,F,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,1.0000000000000001e-07,0,-10066.3074,
FT-ONTARIO,NE2374.2,P,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,0.155,0,-11625,
FT-ONTARIO,NE2451.2,P,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,0.155,0,-11625,
FT-ONTARIO,NE2683.D,F,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,1.0000000000000001e-07,0,38709.6316,
FT-ONTARIO,NE2683.H,F,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,1.0000000000000001e-07,0,-38709.6316,
FT-ONTARIO,NE2683.P,F,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,1.0000000000000001e-07,0,36128.9948,
FT-ONTARIO,NE2683.S,F,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,1.0000000000000001e-07,0,-28642.0442,
FT-CENTRAL,NE8451.1,F,MICH_CG-GD,01-AUG-2000,0,0,1,0.13,0.1225,0,-2325,
FT-ONTARIO,NE8954.2,P,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,0.17,0,13950,
FT-ONTARIO,NG2539.2,P,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,0.17,0,-27900,
FT-CENTRAL,NG2853.1,F,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,0.17,0,13950,
FT-ONTARIO,NG3354.2,P,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,0.17,0,13950,
FT-ONTARIO,NG3435.2,P,CGPR-NIAGARA,01-AUG-2000,0,0,1,0.07100000000000001,0.175,0,16120,
FT-ONTARIO,NG9670.1,F,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,0.17,0,-55800,
FT-ONTARIO,NH2542.5,P,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,1.0000000000000001e-07,0,26917.246400000004,
FT-ONTARIO,NH2542.8,P,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,1.0000000000000001e-07,0,-26917.246400000004,
FT-ONTARIO,NH2933.2,P,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,0.175,0,-29450,
FT-ONTARIO,NH2956.2,P,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,0.175,0,-29450,
OIL-NG-HDG-CAB,NH9762.1,P,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,0.18,0,31000,
OIL-NG-HDG-CAB,NI0300.1,P,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,0.18,0,-31000,
OIL-NG-HDG-CAB,NI0331.2,F,GDM-DAWN,01-AUG-2000,0,0,1,0.07,0.18,0,34100,
FT-CENTRAL,NJ9056.1,F,IF-ANR/LA,01-AUG-2000,0,0,1,-0.09,-0.055,0,-10850,
FT-ONTARIO,NL0452.2,P,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,0.1925,0,-34875,
GD-CENTRAL,NL3318.1,F,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,0.16,0,136400,
GD-CENTRAL,NL3318.7,F,CGPR-NIAGARA,01-AUG-2000,0,0,1,0.07100000000000001,0.18,0,-16895,
GD-CENTRAL,NL3318.9,F,GDM-DAWN,01-AUG-2000,0,0,1,0.07,0.168,0,-30380,
FT-INT-CEN-MID2,NL3496.3,F,IF-NNG/DEMARCAT,01-AUG-2000,0,0,1,-0.09,-0.105,0,25575,
FT-INT-CEN-MID,NL3496.4,F,IF-NNG/VENT,01-AUG-2000,0,0,1,-0.1,-0.1125,0,3875,
FT-INT-CEN-MID,NL3496.7,F,IF-PAN/TX/OK,01-AUG-2000,0,0,1,-0.12,-0.135,0,-13367.925000000001,
FT-INT-CEN-MID2,NL3496.8,F,IF-WAHA-TX,01-AUG-2000,0,0,1,-0.01,-0.075,0,20150,
FT-WEST,NM4176.2,F,NGI-SOCAL,01-AUG-2000,0,0,1,0.67,0.42,0,38750,
FT-WEST,NM4667.1,F,NGI-SOCAL,01-AUG-2000,0,0,1,0.67,0.51,0,24800,
FT-WEST,NN0846.1,F,NGI-SOCAL,01-AUG-2000,0,0,1,0.67,0.3325,0,-52312.5,
FT-WEST,NN1633.1,F,NGI-SOCAL,01-AUG-2000,0,0,1,0.67,0.325,0,-53475,
FT-ONTARIO,NN2751.A,P,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,1.0000000000000001e-07,0,24799.969,
FT-CENTRAL,NN7523.2,F,IF-NNG/DEMARCAT,01-AUG-2000,0,0,1,-0.09,-0.105,0,4650,
FT-ONTARIO,NP3879.2,F,MICH_CG-GD,01-AUG-2000,0,0,1,0.13,0.06,0,-65100,
FT-ONTARIO,NP3895.2,F,MICH_CG-GD,01-AUG-2000,0,0,1,0.13,0.06,0,-43400,
FT-CENTRAL,NP4133.1,F,IF-PAN/TX/OK,01-AUG-2000,0,0,1,-0.12,-0.1725,0,-40687.5,
FT-ONTARIO,NP5995.2,P,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,0.0225,0,-17825,
FT-CENTRAL,NP6149.3,F,IF-NNG/DEMARCAT,01-AUG-2000,0,0,1,-0.09,-0.1125,0,13950,
FT-CENTRAL,NP9160.1,F,IF-NNG/DEMARCAT,01-AUG-2000,0,0,1,-0.09,-0.105,0,11625,
FT-CENTRAL,NP9544.2,F,IF-NNG/DEMARCAT,01-AUG-2000,0,0,1,-0.09,-0.105,0,9300,
FT-NEW-TEXAS,NQ5393.2,F,IF-WAHA-TX,01-AUG-2000,0,0,1,-0.01,-0.08,0,21700,
FT-NEW-TEXAS,NQ5418.2,F,IF-WAHA-TX,01-AUG-2000,0,0,1,-0.01,-0.08,0,10850,
FT-CENTRAL,NQ8068.2,F,IF-NNG/DEMARCAT,01-AUG-2000,0,0,1,-0.09,-0.1,0,6200,
FT-CENTRAL,NQ8068.4,F,IF-PAN/TX/OK,01-AUG-2000,0,0,1,-0.12,-0.155,0,-21700,
FT-CENTRAL,NQ8069.1,F,IF-PAN/TX/OK,01-AUG-2000,0,0,1,-0.12,-0.1575,0,-23250,
FT-CENTRAL,NQ8222.2,F,IF-PAN/TX/OK,01-AUG-2000,0,0,1,-0.12,-0.1525,0,-5037.5,
FT-ONTARIO,NQ8869.2,P,CGPR-WADDING,01-AUG-2000,0,0,1,0.1,0.06,0,-6200,
FT-ONTARIO,NQ9227.2,P,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,0.045,0,-2170,
FT-ONTARIO,NQ9306.2,P,CGPR-NIAGARA,01-AUG-2000,0,0,1,0.07100000000000001,0.07,0,155,
FT-ONTARIO,NQ9357.2,P,CGPR-DAWN,01-AUG-2000,0,0,1,0.08,0.05,0,-4650,
FT-WEST,NQ9449.1,F,NGI-SOCAL,01-AUG-2000,0,0,1,0.67,0.5275,0,22087.5,
FT-ONTARIO,NQ9772.2,P,CGPR-WADDING,01-AUG-2000,0,0,1,0.1,0.065,0,5425,
FT-ONTARIO,NQ9790.2,P,CGPR-WADDING,01-AUG-2000,0,0,1,0.1,0.06,0,6200,
FT-ONTARIO,NQ9807.2,P,CGPR-WADDING,01-AUG-2000,0,0,1,0.1,0.07,0,-4650,
FT-WEST,NR0181.1,F,NGI-SOCAL,01-AUG-2000,0,0,1,0.67,0.5525,0,18212.5,
FT-WEST,NR0186.1,F,NGI-SOCAL,01-AUG-2000,0,0,1,0.67,0.555,0,17825,
FT-WEST,NR0291.1,F,NGI-SOCAL,01-AUG-2000,0,0,1,0.67,0.5475,0,18987.5,
FT-CENTRAL,NR0713.1,F,IF-NNG/DEMARCAT,01-AUG-2000,0,0,1,-0.09,-0.09,0,0,
FT-WEST,NR1470.1,F,NGI-SOCAL,01-AUG-2000,0,0,1,0.67,0.6225,0,7362.5,
FT-WEST,NR2075.1,F,NGI-SOCAL,01-AUG-2000,0,0,1,0.67,0.5925,0,12012.5,
FT-WEST,NR2087.1,F,NGI-SOCAL,01-AUG-2000,0,0,1,0.67,0.74,0,-10850,
FT-NY,NR2104.1,F,IF-TRANSCO/Z6,01-AUG-2000,0,0,1,0.36,0.355,0,-1550,
