,,,,,,
,,,,,,
,,,,,,
,,Imputed Price,,Imputed Price,,
,,39.75,,40,,
,,,LLH Converted,,LLH Converted,
Delivery,Current,,to HLH,,to HLH,Net Remaining
Month,Deal W/Enron,Washington,Washinton,Fallon ,Fallon ,Contract
,HLH,Blocks (HLH),Blocks (LLH),Blocks (HLH),Blocks (LLH),Volume
,,,,,,
2001-11-01 00:00:00,,,,,,
2001-12-01 00:00:00,50,,,,,50
2002-01-01 00:00:00,50,,,,,50
2002-02-01 00:00:00,50,,,,,50
2002-03-01 00:00:00,50,,,,,50
2002-04-01 00:00:00,50,,,,,50
2002-05-01 00:00:00,50,,,,,50
2002-06-01 00:00:00,50,,,,,50
2002-07-01 00:00:00,50,13,6,,,31
2002-08-01 00:00:00,50,13,5,,,32
2002-09-01 00:00:00,50,11,5,,,34
2002-10-01 00:00:00,50,9,4,,,37
2002-11-01 00:00:00,50,8,5,,,37
2002-12-01 00:00:00,50,8,5,,,37
2003-01-01 00:00:00,50,6,3,,,41
2003-02-01 00:00:00,50,6,3,,,41
2003-03-01 00:00:00,50,6,3,9,3,29
2003-04-01 00:00:00,50,10,3,10,3,24
2003-05-01 00:00:00,50,10,4,10,3,23
2003-06-01 00:00:00,50,11,4,10,3,22
2003-07-01 00:00:00,50,13,5,13,3,16
2003-08-01 00:00:00,50,13,5,13,2,17
2003-09-01 00:00:00,50,11,5,10,3,21
2003-10-01 00:00:00,,,,,,
2003-11-01 00:00:00,,,,,,
2003-12-01 00:00:00,,,,,,
2004-01-01 00:00:00,,,,,,
2004-02-01 00:00:00,,,,,,
2004-03-01 00:00:00,,,,,,
2004-04-01 00:00:00,,,,,,
2004-05-01 00:00:00,,,,,,
2004-06-01 00:00:00,,,,,,
2004-07-01 00:00:00,,,,,,
2004-08-01 00:00:00,,,,,,
2004-09-01 00:00:00,,,,,,
2004-10-01 00:00:00,,,,,,
2004-11-01 00:00:00,,,,,,
2004-12-01 00:00:00,,,,,,
2005-01-01 00:00:00,,,,,,
2005-02-01 00:00:00,,,,,,
2005-03-01 00:00:00,,,,,,
2005-04-01 00:00:00,,,,,,
2005-05-01 00:00:00,,,,,,
2005-06-01 00:00:00,,,,,,
2005-07-01 00:00:00,,,,,,
2005-08-01 00:00:00,,,,,,
2005-09-01 00:00:00,,,,,,
2005-10-01 00:00:00,,,,,,
2005-11-01 00:00:00,,,,,,
2005-12-01 00:00:00,,,,,,
2006-01-01 00:00:00,,,,,,
2006-02-01 00:00:00,,,,,,
2006-03-01 00:00:00,,,,,,
2006-04-01 00:00:00,,,,,,
2006-05-01 00:00:00,,,,,,
2006-06-01 00:00:00,,,,,,
2006-07-01 00:00:00,,,,,,
2006-08-01 00:00:00,,,,,,
2006-09-01 00:00:00,,,,,,
2006-10-01 00:00:00,,,,,,
2006-11-01 00:00:00,,,,,,
2006-12-01 00:00:00,,,,,,
2007-01-01 00:00:00,,,,,,
2007-02-01 00:00:00,,,,,,
2007-03-01 00:00:00,,,,,,
2007-04-01 00:00:00,,,,,,
2007-05-01 00:00:00,,,,,,
2007-06-01 00:00:00,,,,,,
2007-07-01 00:00:00,,,,,,
2007-08-01 00:00:00,,,,,,
2007-09-01 00:00:00,,,,,,
2007-10-01 00:00:00,,,,,,
2007-11-01 00:00:00,,,,,,
2007-12-01 00:00:00,,,,,,
