Draft Load Deviation for EES_PGES 12/01/2000 - 12/31/2000,,,,,,,,
,,,,,,,,
,,EPMI Charges To Customers,,,,,,
Trans Type,(CAISO C),,,,,,,
,,,,,,,,
,,,,,Data,,,
Customer,MrktDt,ID,Desc.,SchedType,Expense,Revenue,Total,Volume
EES,2000-12-01 00:00:00,403,Load Deviation,Deviation,-52999.39257833325,264782.7118400002,211783.3192616669,-1157.6930000000011
,2000-12-02 00:00:00,403,Load Deviation,Deviation,-58609.404680000036,272371.46194333344,213762.05726333344,-1470.976000000001
,2000-12-03 00:00:00,403,Load Deviation,Deviation,-38129.1250516666,276058.52757166664,237929.40252000006,-1302.8580000000006
,2000-12-04 00:00:00,403,Load Deviation,Deviation,-74260.48447666662,397139.9146433335,322879.43016666686,-1439.222000000002
,2000-12-05 00:00:00,403,Load Deviation,Deviation,-60485.206811666634,362865.2770550001,302380.0702433334,-1562.8570000000007
,2000-12-06 00:00:00,403,Load Deviation,Deviation,-80630.11548166661,383869.1846533335,303239.0691716669,-1220.5130000000004
,2000-12-07 00:00:00,403,Load Deviation,Deviation,-92621.49999999994,153786.33031500006,61164.83031500015,-272.11400000000054
,2000-12-08 00:00:00,403,Load Deviation,Deviation,-46019.999306666585,110552.9982833334,64532.998976666815,-249.83900000000062
,2000-12-09 00:00:00,403,Load Deviation,Deviation,-30446,169781.15269000016,139335.15269000013,-560.8950000000006
,2000-12-10 00:00:00,403,Load Deviation,Deviation,-85280.22210999993,112895.82321500007,27615.601105000133,-88.87100000000046
,2000-12-11 00:00:00,403,Load Deviation,Deviation,-99645.5,128098.75,28453.250000000106,-110.90400000000068
,2000-12-12 00:00:00,403,Load Deviation,Deviation,-55822.5833333333,174064.32480666682,118241.7414733335,-568.5580000000007
,2000-12-13 00:00:00,403,Load Deviation,Deviation,-58996.85066666664,215480.11600000007,156483.26533333346,-663.3220000000003
,2000-12-14 00:00:00,403,Load Deviation,Deviation,-52310.23898666661,377708.70608,325398.46709333337,-1309.6210000000008
,2000-12-15 00:00:00,403,Load Deviation,Deviation,-45677.95621499997,364890.882436667,319212.926221667,-1307.4660000000008
,2000-12-16 00:00:00,403,Load Deviation,Deviation,-31473.80599333332,326560.2420033335,295086.4360100002,-1369.3570000000004
,2000-12-17 00:00:00,403,Load Deviation,Deviation,-26121.797779999994,296770.31784000015,270648.5200600001,-1266.9040000000005
,2000-12-18 00:00:00,403,Load Deviation,Deviation,-35051.01410666667,330761.51839833334,295710.5042916667,-1324.9630000000006
,2000-12-19 00:00:00,403,Load Deviation,Deviation,-44003.17233333332,349250.2919583337,305247.1196250004,-1222.2140000000009
,2000-12-20 00:00:00,403,Load Deviation,Deviation,-74982.27248666667,112353.44031333343,37371.16782666682,-155.53600000000023
,2000-12-21 00:00:00,403,Load Deviation,Deviation,-169836.42521999992,52239.44473666669,-117596.98048333326,494.25599999999974
,2000-12-22 00:00:00,403,Load Deviation,Deviation,-277209.1916266666,37909.892113333364,-239299.2995133332,1031.9389999999994
,2000-12-23 00:00:00,403,Load Deviation,Deviation,-296962.46021999995,46333.96634000001,-250628.49387999988,1071.9270000000001
,2000-12-24 00:00:00,403,Load Deviation,Deviation,-293104.02575333335,45244.11045000003,-247859.9153033333,1113.6409999999998
,2000-12-25 00:00:00,403,Load Deviation,Deviation,-342613.45013166673,44000.172945,-298613.27718666673,1260.1779999999999
,2000-12-26 00:00:00,403,Load Deviation,Deviation,-548929.4326933332,26753.860681666676,-522175.5720116665,2633.687999999999
