Asian Option Indicative Quotes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
As of:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 - Call option on the average gas price from Feb through Aug each year (gas daily daily),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" - Volumes based on 180,000 mmbtu's/inch on 17.5 inches (42.5 minus 25)",,,,,,,,,,3150000.0,total mmbtu's/year,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gas Premium,Gas = rainfallStrike,,,
,2001,,,,2002,,,,2003,,,,,,,,,,,,,,,,,,,,,0.22,5.3,,,
Strike,$/mmbtu,,,Strike,$/mmbtu,,,Strike,$/mmbtu,,,,,,,,,,,,,,,,,,,,,0.19,4.675,,,
5.375,,,,4.375,,,,4.275,,,,,,,,,,,,,,,,,,,,,,0.16,4.2,,,
5.39375,,,,4.39375,,,,4.29375,,,,,,,,,,,,,,,,,,,,,,,,,,
5.4125,,,,4.4125,,,,4.3125,,,,,,,,,,,,,,,,,,,,,,,,,,
5.43125,,,,4.43125,,,,4.33125,,,,,,,,,,,,,,,,,,,,,,,,,0.25475011527451635,5.3
5.45,,,,4.45,,,,4.35,,,,,,,,,,,,,,,,,,,,,,,,,0.25935415784725413,4.6
5.46875,,,,4.46875,,,,4.36875,,,,,,,,,,,,,,,,,,,,,,,,,0.23747251864025848,4.125
5.4875,,,,4.4875,,,,4.3875,,,,,,,,,,,,,,,,,,,,,,,,,,
5.50625,,,,4.50625,,,,4.40625,,,,,,,,,,,,,,,,,,,,,,,,,,
5.525,,,,4.525,,,,4.425,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arnold,Griffith,Difference,,
