,,,
HE,DUK Final Sched,DUK Final OpCap,Theor. Fuel (DETM)
(PPT),DUK Final Sched,DUK Final OpCap,Theor. Fuel (DETM)
Gas Day 22 ,Gas Day 22 ,Gas Day 22 ,Gas Day 22 
8,133,138,1055.8
9,133,138,1055.8
10,133,138,1055.8
11,133,138,1055.8
12,133,138,1055.8
13,133,138,1055.8
14,133,138,1055.8
15,133,138,1055.8
16,133,138,1055.8
17,133,138,1055.8
18,133,138,1055.8
19,133,138,1055.8
20,133,138,1055.8
21,133,138,1055.8
22,80,138,547.2
23,88,138,590.3
24,88,138,590.4
1,88,293,590.6
2,88,293,590.7
3,88,293,590.9
4,88,293,590.9
5,88,293,591.1
6,88,293,591.3
7,80,293,550.2
Total Metered Fuel,Total Metered Fuel,Total Metered Fuel,20604.799999999996
