WEEKLY PRICES,,,,,,,MONTHLY AVERAGE PRICES,,,,,,4-WEEK MOVING AVERAGE PRICES,,,,
DATE,REF_DT,WTI,HU,BENZ,TOLU,,REF_DT,WTI,HU,BENZ,TOLU,,DATE,WTI,HU,BENZ,TOLU
1993-03-05 00:00:00,1993-03-01 00:00:00,0.498333333333333,0.6027,0.919025258834848,0.786960816595324,0.844197843815749,1993-03-01 00:00:00,0.486369047619048,0.588525,0.912563362483666,0.783668093513336,,,,,,
1993-03-12 00:00:00,1993-03-01 00:00:00,0.483095238095238,0.5854,0.91615330490099,0.790253539677313,0.896423795260796,1993-04-01 00:00:00,0.483511904761905,0.6036,0.873073995893106,0.790253539677313,,,,,,
1993-03-19 00:00:00,1993-03-01 00:00:00,0.478095238095238,0.576,0.91615330490099,0.773789924267369,0.916256912641512,1993-05-01 00:00:00,0.475119047619048,0.59335,0.864458134091529,0.79107672044781,,,,,,
1993-03-26 00:00:00,1993-03-01 00:00:00,0.485952380952381,0.59,0.898921581297836,0.783668093513336,0.849814131039153,1993-06-01 00:00:00,0.453928571428571,0.553425,0.851534341389164,0.769674020414883,,,,,,
1993-04-09 00:00:00,1993-04-01 00:00:00,0.481428571428571,0.5998,0.878817903760824,0.80013170892328,0.825437782292512,1993-07-01 00:00:00,0.421011904761905,0.51885,0.795531239678916,0.705465920316101,,1993-04-09 00:00:00,0.486369047619048,0.588525,0.912563362483666,0.783668093513336
1993-04-16 00:00:00,1993-04-01 00:00:00,0.479523809523809,0.6034,0.873073995893106,0.803424432005268,0.820710418446398,1993-08-01 00:00:00,0.430357142857143,0.5419,0.811326986315139,0.738393151135989,,1993-04-16 00:00:00,0.482142857142857,0.5878,0.90251152371516,0.786960816595324
1993-04-23 00:00:00,1993-04-01 00:00:00,0.484285714285714,0.5994,0.875945949826965,0.793546262759302,0.808737949495208,1993-09-01 00:00:00,0.411488095238095,0.4916,0.785479400910409,0.70875864339809,,1993-04-23 00:00:00,0.48125,0.5923,0.891741696463189,0.790253539677313
1993-04-30 00:00:00,1993-04-01 00:00:00,0.488809523809524,0.6118,0.864458134091529,0.763911755021403,0.768496913387444,1993-10-01 00:00:00,0.427440476190476,0.502975,0.777581527592298,0.716167270332565,,1993-04-30 00:00:00,0.482797619047619,0.59815,0.881689857694682,0.795192624300296
1993-05-07 00:00:00,1993-05-01 00:00:00,0.486666666666667,0.6146,0.855842272289952,0.796838985841291,0.758580011554697,1993-11-01 00:00:00,0.397321428571429,0.455575,0.748861988253708,0.673361870266711,,1993-05-07 00:00:00,0.483511904761905,0.6036,0.873073995893106,0.790253539677313
1993-05-14 00:00:00,1993-05-01 00:00:00,0.463809523809524,0.5885,0.855842272289952,0.796838985841291,0.845245145594353,1993-12-01 00:00:00,0.343035714285714,0.396225,0.723732391332443,0.621501481725387,,1993-05-14 00:00:00,0.484821428571429,0.6073,0.867330088025388,0.789430358906816
1993-05-21 00:00:00,1993-05-01 00:00:00,0.473333333333333,0.592,0.873073995893106,0.783668093513336,0.844522526534731,1994-01-01 00:00:00,0.359404761904762,0.4297,0.730194287683626,0.619031939413895,,1993-05-21 00:00:00,0.480892857142857,0.603575,0.8630221571246,0.787783997365822
1993-05-28 00:00:00,1993-05-01 00:00:00,0.476666666666667,0.5783,0.873073995893106,0.786960816595324,0.831623767607914,1994-02-01 00:00:00,0.351964285714286,0.4402,0.775427562141903,0.670892327955219,,1993-05-28 00:00:00,0.478154761904762,0.601725,0.862304168641135,0.78531445505433
1993-06-04 00:00:00,1993-06-01 00:00:00,0.470714285714286,0.569,0.867330088025388,0.796838985841291,0.842582888066075,1994-03-01 00:00:00,0.351309523809524,0.456,0.893895661913583,0.812479420480737,,1993-06-04 00:00:00,0.475119047619048,0.59335,0.864458134091529,0.79107672044781
1993-06-11 00:00:00,1993-06-01 00:00:00,0.451904761904762,0.5461,0.864458134091529,0.786960816595324,0.912921055418558,1994-04-01 00:00:00,0.393988095238095,0.49725,0.957078648458479,0.84705301284162,,1993-06-11 00:00:00,0.471130952380952,0.58195,0.867330088025388,0.79107672044781
1993-06-18 00:00:00,1993-06-01 00:00:00,0.44452380952381,0.5485,0.855842272289952,0.767204478103391,0.925301308847242,1994-05-01 00:00:00,0.433690476190476,0.51575,0.897485604330907,0.810009878169246,,1993-06-18 00:00:00,0.468154761904762,0.57135,0.869484053475782,0.788607178136319
1993-06-25 00:00:00,1993-06-01 00:00:00,0.448571428571429,0.5501,0.818506871149787,0.727691801119526,0.824696846512264,1994-06-01 00:00:00,0.456130952380952,0.534575,0.870202041959247,0.772966743496872,,1993-06-25 00:00:00,0.460952380952381,0.560475,0.865176122574994,0.784491274283833
1993-07-09 00:00:00,1993-07-01 00:00:00,0.425952380952381,0.528,0.815634917215928,0.737569970365492,0.914850001289489,1994-07-01 00:00:00,0.471904761904762,0.556725,0.96784847571045,0.856108001317089,,1993-07-09 00:00:00,0.453928571428571,0.553425,0.851534341389164,0.769674020414883
1993-07-16 00:00:00,1993-07-01 00:00:00,0.409761904761905,0.5134,0.798403193612774,0.707935462627593,0.948456370234545,1994-08-01 00:00:00,0.429047619047619,0.5445,1.23924812246012,1.01662825156404,,1993-07-16 00:00:00,0.442738095238095,0.543175,0.838610548686799,0.754856766545934
1993-07-23 00:00:00,1993-07-01 00:00:00,0.422619047619048,0.5205,0.786915377877339,0.678300954889694,0.861996950470323,1994-09-01 00:00:00,0.420119047619048,0.46135,1.1358577808412,0.80013170892328,,1993-07-23 00:00:00,0.432202380952381,0.535,0.82209681356711,0.735100428054001
1993-07-30 00:00:00,1993-07-01 00:00:00,0.425714285714286,0.5135,0.781171470009621,0.698057293381627,0.834966540291056,1994-10-01 00:00:00,0.421666666666667,0.50885,0.949898763623831,0.750740862693448,,1993-07-30 00:00:00,0.426726190476191,0.528,0.804865089963957,0.712874547250576
1993-08-06 00:00:00,1993-08-01 00:00:00,0.411190476190476,0.5221,0.798403193612774,0.724399078037537,0.941686979255155,1994-11-01 00:00:00,0.431071428571429,0.567475,0.880253880727753,0.760619031939414,,1993-08-06 00:00:00,0.421011904761905,0.51885,0.795531239678916,0.705465920316101
1993-08-13 00:00:00,1993-08-01 00:00:00,0.431904761904762,0.5622,0.812762963282069,0.747448139611459,0.881810609583622,1994-12-01 00:00:00,0.406666666666667,0.520366666666667,0.930513074570284,0.797936560201954,,1993-08-13 00:00:00,0.417321428571429,0.517375,0.791223308778127,0.702173197234113
1993-08-20 00:00:00,1993-08-01 00:00:00,0.430714285714286,0.5403,0.829994686885222,0.754033585775436,0.927019173531196,1995-01-01 00:00:00,0.427321428571429,0.5556,1.03677537012306,0.91455383602239,,1993-08-20 00:00:00,0.422857142857143,0.529575,0.794813251195451,0.712051366480079
1993-08-27 00:00:00,1993-08-01 00:00:00,0.447619047619048,0.543,0.804147101480492,0.727691801119526,0.796498843733015,1995-02-01 00:00:00,0.44547619047619,0.576275,0.95420669452462,0.861047085940072,,1993-08-27 00:00:00,0.424880952380952,0.534525,0.805583078447422,0.730984524201515
1993-09-03 00:00:00,1993-09-01 00:00:00,0.422142857142857,0.508,0.804147101480492,0.727691801119526,0.904916991662757,1995-03-01 00:00:00,0.441190476190476,0.562825,0.8874337655624,0.756503128086928,,1993-09-03 00:00:00,0.430357142857143,0.5419,0.811326986315139,0.738393151135989
1993-09-10 00:00:00,1993-09-01 00:00:00,0.399047619047619,0.4847,0.795531239678916,0.711228185709582,0.993574705639287,1995-04-01 00:00:00,0.473869047619048,0.62565,0.970002441160844,0.902206124464932,,1993-09-10 00:00:00,0.433095238095238,0.538375,0.812762963282069,0.739216331906487
1993-09-17 00:00:00,1993-09-01 00:00:00,0.406428571428571,0.4888,0.769683654274185,0.68817912413566,0.893773490305553,1995-05-01 00:00:00,0.467857142857143,0.645175,0.925487155186031,0.896443859071452,,1993-09-17 00:00:00,0.424880952380952,0.519,0.808455032381281,0.730161343431017
1993-09-24 00:00:00,1993-09-01 00:00:00,0.418333333333333,0.4849,0.772555608208044,0.707935462627593,0.84674647380409,1995-06-01 00:00:00,0.43172619047619,0.596075,0.812044974798604,0.784491274283833,,1993-09-24 00:00:00,0.418809523809524,0.506125,0.793377274228521,0.713697728021074
1993-10-08 00:00:00,1993-10-01 00:00:00,0.441666666666667,0.5165,0.781171470009621,0.721106354955548,0.7686901207765,1995-07-01 00:00:00,0.408809523809524,0.53535,0.79624922816238,0.745801778070464,,1993-10-08 00:00:00,0.411488095238095,0.4916,0.785479400910409,0.70875864339809
1993-10-15 00:00:00,1993-10-01 00:00:00,0.435,0.5265,0.775427562141903,0.721106354955548,0.782592096877939,1995-08-01 00:00:00,0.424404761904762,0.549725,0.751015953704103,0.726045439578531,,1993-10-15 00:00:00,0.416369047619048,0.493725,0.779735493042692,0.707112281857096
1993-10-22 00:00:00,1993-10-01 00:00:00,0.430238095238095,0.4959,0.775427562141903,0.711228185709582,0.802321948531264,1995-09-01 00:00:00,0.429464285714286,0.55645,0.656959462370224,0.647843266381297,,1993-10-22 00:00:00,0.425357142857143,0.504175,0.774709573658439,0.709581824168587
1993-10-29 00:00:00,1993-10-01 00:00:00,0.402857142857143,0.473,0.778299516075762,0.711228185709582,0.931949153379551,1995-10-01 00:00:00,0.412797619047619,0.498,0.594494464308793,0.597629239380968,,1993-10-29 00:00:00,0.431309523809524,0.50595,0.776145550625368,0.715344089562068
1993-11-05 00:00:00,1993-11-01 00:00:00,0.406904761904762,0.4705,0.763939746406468,0.717813631873559,0.877441155592255,1995-11-01 00:00:00,0.431269841269841,0.516666666666667,0.675866492434795,0.636593129184502,,1993-11-05 00:00:00,0.427440476190476,0.502975,0.777581527592298,0.716167270332565
1993-11-12 00:00:00,1993-11-01 00:00:00,0.398095238095238,0.4537,0.761067792472609,0.701350016463615,0.911773162909664,1995-12-01 00:00:00,0.457301587301587,0.572766666666667,0.756281202582844,0.698057293381627,,1993-11-12 00:00:00,0.41875,0.491475,0.773273596691509,0.715344089562068
1993-11-19 00:00:00,1993-11-01 00:00:00,0.394285714285714,0.4601,0.743836068869455,0.642081000987817,0.886540754379054,1996-01-01 00:00:00,0.4475,0.5549,0.815634917215928,0.701350016463615,,1993-11-19 00:00:00,0.40952380952381,0.473275,0.769683654274186,0.710405004939085
1993-11-26 00:00:00,1993-11-01 00:00:00,0.39,0.438,0.726604345266302,0.63220283174185,0.863088064785389,1996-02-01 00:00:00,0.439285714285714,0.552875,0.765375723373397,0.704642739545604,,1993-11-26 00:00:00,0.400535714285714,0.464325,0.761785780956074,0.693118208758644
1993-12-10 00:00:00,1993-12-01 00:00:00,0.358809523809524,0.4116,0.712244575597008,0.628910108659862,0.98502137857162,1996-03-01 00:00:00,0.506071428571429,0.63025,0.762503769439538,0.735923608824498,,1993-12-10 00:00:00,0.397321428571429,0.455575,0.748861988253708,0.673361870266711
1993-12-17 00:00:00,1993-12-01 00:00:00,0.331190476190476,0.4019,0.717988483464725,0.628910108659862,1.16790196301355,1996-04-01 00:00:00,0.555416666666667,0.713075,0.814198940248998,0.846229832071123,,1993-12-17 00:00:00,0.385297619047619,0.44085,0.735938195551343,0.651135989463286
1993-12-24 00:00:00,1993-12-01 00:00:00,0.344761904761905,0.3837,0.738092161001738,0.619031939413895,1.14087505262935,1996-05-01 00:00:00,0.492440476190476,0.638375,0.827840721434828,0.827296674349687,,1993-12-24 00:00:00,0.368571428571429,0.4279,0.725168368299372,0.633026012512348
1993-12-31 00:00:00,1993-12-01 00:00:00,0.337380952380952,0.3877,0.726604345266302,0.609153770167929,1.1536614326877,1996-06-01 00:00:00,0.484880952380952,0.59795,0.812762963282069,0.721929535726045,,1993-12-31 00:00:00,0.356190476190476,0.4088,0.723732391332443,0.627263747118867
1994-01-07 00:00:00,1994-01-01 00:00:00,0.364761904761905,0.4382,0.729476299200161,0.615739216331907,0.999869749765454,1996-07-01 00:00:00,0.501309523809524,0.6226,0.837892560203334,0.759795851168917,,1994-01-07 00:00:00,0.343035714285714,0.396225,0.723732391332443,0.621501481725387
1994-01-14 00:00:00,1994-01-01 00:00:00,0.351904761904762,0.4256,0.729476299200161,0.612446493249918,1.07293670949978,1996-08-01 00:00:00,0.526428571428571,0.628225,0.990106118697856,0.831412578202173,,1994-01-14 00:00:00,0.34452380952381,0.402875,0.728040322233231,0.618208758643398
1994-01-21 00:00:00,1994-01-01 00:00:00,0.355714285714286,0.4204,0.73234825313402,0.615739216331907,1.05881035017596,1996-09-01 00:00:00,0.574940476190476,0.6389,0.904665489165554,0.763911755021403,,1994-01-21 00:00:00,0.349702380952381,0.4088,0.73091227616709,0.614092854790912
