"Counterparty acknowledges that although ENA has endeavored to comply with it's requests for verification of trading information with respect to certain transactions between ENA and Counterparty, ENA makes no representation or warranty as to the accuracy of completeness of the information provided.  ENA shall have no liability arising out of the use of this information or the reliance by Counterparty thereon.","Counterparty acknowledges that although ENA has endeavored to comply with it's requests for verification of trading information with respect to certain transactions between ENA and Counterparty, ENA makes no representation or warranty as to the accuracy of completeness of the information provided.  ENA shall have no liability arising out of the use of this information or the reliance by Counterparty thereon.","Counterparty acknowledges that although ENA has endeavored to comply with it's requests for verification of trading information with respect to certain transactions between ENA and Counterparty, ENA makes no representation or warranty as to the accuracy of completeness of the information provided.  ENA shall have no liability arising out of the use of this information or the reliance by Counterparty thereon.","Counterparty acknowledges that although ENA has endeavored to comply with it's requests for verification of trading information with respect to certain transactions between ENA and Counterparty, ENA makes no representation or warranty as to the accuracy of completeness of the information provided.  ENA shall have no liability arising out of the use of this information or the reliance by Counterparty thereon.","Counterparty acknowledges that although ENA has endeavored to comply with it's requests for verification of trading information with respect to certain transactions between ENA and Counterparty, ENA makes no representation or warranty as to the accuracy of completeness of the information provided.  ENA shall have no liability arising out of the use of this information or the reliance by Counterparty thereon.","Counterparty acknowledges that although ENA has endeavored to comply with it's requests for verification of trading information with respect to certain transactions between ENA and Counterparty, ENA makes no representation or warranty as to the accuracy of completeness of the information provided.  ENA shall have no liability arising out of the use of this information or the reliance by Counterparty thereon.","Counterparty acknowledges that although ENA has endeavored to comply with it's requests for verification of trading information with respect to certain transactions between ENA and Counterparty, ENA makes no representation or warranty as to the accuracy of completeness of the information provided.  ENA shall have no liability arising out of the use of this information or the reliance by Counterparty thereon.","Counterparty acknowledges that although ENA has endeavored to comply with it's requests for verification of trading information with respect to certain transactions between ENA and Counterparty, ENA makes no representation or warranty as to the accuracy of completeness of the information provided.  ENA shall have no liability arising out of the use of this information or the reliance by Counterparty thereon.","Counterparty acknowledges that although ENA has endeavored to comply with it's requests for verification of trading information with respect to certain transactions between ENA and Counterparty, ENA makes no representation or warranty as to the accuracy of completeness of the information provided.  ENA shall have no liability arising out of the use of this information or the reliance by Counterparty thereon.","Counterparty acknowledges that although ENA has endeavored to comply with it's requests for verification of trading information with respect to certain transactions between ENA and Counterparty, ENA makes no representation or warranty as to the accuracy of completeness of the information provided.  ENA shall have no liability arising out of the use of this information or the reliance by Counterparty thereon.","Counterparty acknowledges that although ENA has endeavored to comply with it's requests for verification of trading information with respect to certain transactions between ENA and Counterparty, ENA makes no representation or warranty as to the accuracy of completeness of the information provided.  ENA shall have no liability arising out of the use of this information or the reliance by Counterparty thereon.","Counterparty acknowledges that although ENA has endeavored to comply with it's requests for verification of trading information with respect to certain transactions between ENA and Counterparty, ENA makes no representation or warranty as to the accuracy of completeness of the information provided.  ENA shall have no liability arising out of the use of this information or the reliance by Counterparty thereon.","Counterparty acknowledges that although ENA has endeavored to comply with it's requests for verification of trading information with respect to certain transactions between ENA and Counterparty, ENA makes no representation or warranty as to the accuracy of completeness of the information provided.  ENA shall have no liability arising out of the use of this information or the reliance by Counterparty thereon.","Counterparty acknowledges that although ENA has endeavored to comply with it's requests for verification of trading information with respect to certain transactions between ENA and Counterparty, ENA makes no representation or warranty as to the accuracy of completeness of the information provided.  ENA shall have no liability arising out of the use of this information or the reliance by Counterparty thereon.","Counterparty acknowledges that although ENA has endeavored to comply with it's requests for verification of trading information with respect to certain transactions between ENA and Counterparty, ENA makes no representation or warranty as to the accuracy of completeness of the information provided.  ENA shall have no liability arising out of the use of this information or the reliance by Counterparty thereon.",
KONA LTD,,,,,,,,,,,,,,,
MTM COB 12.11.2001,(ENA point of view),,,"EXHIBIT ""A""",,,,,,,,,Total,-273645.20369999995,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Counterparty,Deal Date,Tagg Num,O/S,Pub Code,Price Code,Fin / Phy,Call / Put,Opt Type,Period,Expiry,Notional,Delta,Fixed,Mid,MtM Value
KONALTD,2000-11-14 00:00:00,Q97297.1,O,NX3,NG,F,P,ASI,2001-12-01 00:00:00,2001-11-28 00:00:00,0,0,3.5,2.53933333,-9606.6667
KONALTD,2000-11-27 00:00:00,QC1657.1,O,NX3,NG,F,P,ASI,2001-12-01 00:00:00,2001-11-28 00:00:00,0,0,3.5,2.53933333,-9606.6667
KONALTD,2000-12-01 00:00:00,QD7204.1,O,IF-WNG/TOK,NG,F,C,EUR,2001-12-01 00:00:00,2001-11-28 00:00:00,0,0,8.0500001,2.24,0
KONALTD,2000-12-01 00:00:00,QD7204.2,O,IF-WNG/TOK,NG,F,P,EUR,2001-12-01 00:00:00,2001-11-28 00:00:00,0,0,3.5000001,2.24,-12600.001
KONALTD,2001-07-30 00:00:00,VS4707.1,S,NX3,NG,F,0,,2001-12-01 00:00:00,,21747,0,3.7175,2.53933333,-25621.5905
KONALTD,2001-07-30 00:00:00,VS4707.1,S,NX3,NG,F,0,,2002-01-01 00:00:00,,16897,16878.4494,3.7175,2.803,-15435.342
KONALTD,2001-07-30 00:00:00,VS4707.1,S,NX3,NG,F,0,,2002-02-01 00:00:00,,16783,16736.7916,3.7175,2.868,-14217.9044
KONALTD,2001-07-30 00:00:00,VS4707.1,S,NX3,NG,F,0,,2002-03-01 00:00:00,,16686,16615.7354,3.7175,2.861,-14231.3774
KONALTD,2001-07-30 00:00:00,VS4707.1,S,NX3,NG,F,0,,2002-04-01 00:00:00,,16572,16477.2049,3.7175,2.828,-14656.4738
KONALTD,2001-07-30 00:00:00,VS4707.1,S,NX3,NG,F,0,,2002-05-01 00:00:00,,16463,16342.659,3.7175,2.879,-13703.3195
KONALTD,2001-07-30 00:00:00,VS4707.1,S,NX3,NG,F,0,,2002-06-01 00:00:00,,16356,16209.2595,3.7175,2.933,-12716.1641
KONALTD,2001-07-30 00:00:00,VS4707.1,S,NX3,NG,F,0,,2002-07-01 00:00:00,,16138,15965.5012,3.7175,2.978,-11806.4881
KONALTD,2001-07-30 00:00:00,VS4707.1,S,NX3,NG,F,0,,2002-08-01 00:00:00,,16031,15827.7622,3.7175,3.023,-10992.3809
KONALTD,2001-07-30 00:00:00,VS4707.1,S,NX3,NG,F,0,,2002-09-01 00:00:00,,15922,15687.028,3.7175,3.011,-11082.8853
KONALTD,2001-07-30 00:00:00,VS4707.1,S,NX3,NG,F,0,,2002-10-01 00:00:00,,15808,15540.2818,3.7175,3.026,-10746.1049
KONALTD,2001-07-30 00:00:00,VS4707.1,S,NX3,NG,F,0,,2002-11-01 00:00:00,,15711,15405.984,3.7175,3.206,-7880.1608
KONALTD,2001-07-30 00:00:00,VS4707.1,S,NX3,NG,F,0,,2002-12-01 00:00:00,,15597,15254.879,3.7175,3.376,-5209.5412
KONALTD,2001-07-30 00:00:00,VS4707.1,S,NX3,NG,F,0,,2003-01-01 00:00:00,,13210,12883.2126,3.7175,3.456,-3368.9601
KONALTD,2001-07-30 00:00:00,VS4707.1,S,NX3,NG,F,0,,2003-02-01 00:00:00,,13120,12755.6188,3.7175,3.381,-4292.2657
