Date,Average of PP Liquidations (5*16),Average of PP Liquidations (7*8),Average of PP Liquidations (7*24),Average of AECO CGPR Gas Daily,LN(Gas),LN(Power 7*8),LN(Power 7*24),LN(Power 5*16)
1996-01-01 00:00:00,18.402272661978547,9.43471771670926,14.638037587365794,1.5120500000000006,,,,
1997-01-01 00:00:00,35.79704533652826,20.24870974402274,29.618897806572658,2.873054838709678,0.641909521433476,0.7636948155428377,0.7047891420559655,0.6653911862758008
1998-01-01 00:00:00,34.32005954924084,18.94431450866884,27.202473123868305,1.4865870967741932,-0.6588929138448326,-0.06658721459413304,-0.08510470418524031,-0.04213534776545352
1999-01-01 00:00:00,37.469999915361406,25.321169403291517,32.05862903723153,2.31,0.4407645709514086,0.29013692058971613,0.16425849101979365,0.08781060081076342
2000-01-01 00:00:00,60.29403129220009,28.120483790674516,46.458508098638205,2.83,0.20302918712144402,0.10485749012564918,0.3709932314435403,0.4756925047415818
1996-02-01 00:00:00,14.843312518298626,5.909224148454337,10.61760058005651,1.4875551724137928,-0.6431427632069934,-1.5599837262562275,-1.4760465590980725,-1.401683686939209
1997-02-01 00:00:00,22.55358552305322,9.992544727666038,18.157931576172512,1.8561321428571425,0.22136088104152107,0.5253247426739959,0.536594410490015,0.41834462819949014
1998-02-01 00:00:00,24.8590460388284,17.084732142942293,21.560491055250164,1.638164285714286,-0.12491855255928884,0.5363459198193627,0.17175505530341212,0.09732765546011274
1999-02-01 00:00:00,31.77990141667818,23.63464281814439,28.26940478171621,2.2415392857142855,0.31358653405817527,0.32452834418270793,0.2709175947171497,0.24561234703958504
2000-02-01 00:00:00,51.24387509226799,33.10965512538778,47.074482879419435,3.1198000000000006,0.3306060862140709,0.3371113837600777,0.5099509727305372,0.47776204143348994
1996-03-01 00:00:00,14.256488063505717,7.598508035944354,11.160120940016162,1.3112419354838707,-0.8667941667437973,-1.471873018518375,-1.4393842956331926,-1.2793839946838197
1997-03-01 00:00:00,19.623779753843944,9.929677515260634,15.548736596620211,1.4827354838709674,0.12291395122553676,0.26757608476436867,0.3316325937052304,0.31952997778926107
1998-03-01 00:00:00,34.16022739085284,19.90479835002653,27.968736596645844,1.7697225806451613,0.17693411851851565,0.695432824056689,0.5871079487302564,0.5543199419518532
1999-03-01 00:00:00,34.821576092554174,22.069435511865922,29.205457006731336,2.2089387096774193,0.22168937811790537,0.10323281699004691,0.043268239356861096,0.019175171778684278
2000-03-01 00:00:00,115.83937371295431,35.78653240588404,77.19321181569047,3.52,0.4659488112892138,0.4833779900778549,0.9719559477103011,1.2019673248215275
1996-04-01 00:00:00,13.876250017256964,5.287351177419935,9.614804346233175,1.18486,-1.088836365462315,-1.912254234987899,-2.0830074932881044,-2.1220257752309637
1997-04-01 00:00:00,22.34967266945612,8.996625042245501,16.84379110860364,1.784553333333333,0.40954352634359975,0.5315321138399879,0.5606780786632939,0.47663292838205745
1998-04-01 00:00:00,38.682261960847036,20.89265477714084,31.0904855483684,2.2064133333333342,0.21220012057369889,0.8425481394274639,0.6129197327668524,0.5485694724071757
1999-04-01 00:00:00,41.031934414591106,19.097470271587373,31.396029514794186,2.54,0.14079580996545593,-0.08984177136228574,0.009779594887331744,0.05896950399151344
2000-04-01 00:00:00,135.06851889585195,36.304464201132454,93.59763522398644,3.78,0.397559928601051,0.6423848346897234,1.0923236821179096,1.1914315453674067
1996-05-01 00:00:00,13.500255683606321,4.810362886997961,9.263561809255227,1.086696774193548,-1.2465813969917214,-2.02116818890253,-2.3129164991340874,-2.3030735722650792
1997-05-01 00:00:00,26.012380866777328,10.65995970464522,19.747607473404173,1.7056677419354842,0.4508140589245751,0.7957221131242974,0.7569437240925853,0.6558639870726608
1998-05-01 00:00:00,43.3942813873291,17.285524183704005,32.18672051224657,1.75,0.025659116371072897,0.4833747601654842,0.48852161761357743,0.5117550552915507
1999-05-01 00:00:00,77.39565598368645,27.169838670761354,51.15174723312419,2.701916129032258,0.43434541079227346,0.4522380868056116,0.4632426897841262,0.5786029876232415
2000-05-01 00:00:00,68.30869306217541,27.785766093961655,51.663870878117045,4.42212258064516,0.4926586039577133,0.02241639291601554,0.00996206393099304,-0.12489361867056671
1996-06-01 00:00:00,10.234187458455562,4.982291655739148,7.964249964886242,1.1030066666666667,-1.3885800183102184,-1.7186339215404787,-1.8697959421895782,-1.898303208670623
