Enron Capital & Trade Resources,,,,,,,,,,,,,,,,,,,,,
Financial Ops - Portfolio Accounting,,,,,,,,,,,,,,,,,,,,,
Income Statement Reconciliation - 2000 YTD,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,Book(s):,,,,,POWER,,,,,,,,,,,,,,,
,Month:,,,,,2000-11-01 00:00:00,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"Responsibility Codes:  Financial Ops/Power East (TVA), Financial Settlements (FS), Financail Ops (FO), Risk Management (RM), Power Settlements (PS), To Be Determined (TBD)",,,,,,,,,,,,,,,,,,,,,
"Types of Variances:  Prior Year Adjustments (P), Current Year Adjustments - Timing (T), Exposure (E), Other (O)",,,,,,,,,,,,,,,,,,,,,
(Inc)/Exp,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,Resp.,,,Deal,Prod,,,Outstanding,,,,,,,,,,,,,
Month,Code,Type,Initials,Type,Month,Counterparty,Description,1998-99 ADJ*,2000-01-01 00:00:00,2000-02-01 00:00:00,2000-03-01 00:00:00,2000-04-01 00:00:00,2000-05-01 00:00:00,2000-06-30 00:00:00,2000-07-01 00:00:00,2000-08-01 00:00:00,2000-09-01 00:00:00,2000-10-01 00:00:00,2000-11-01 00:00:00,Total,
2000-07-01 00:00:00,FO,E,,,,,British Columbia booked incorrectly,,,,,,,,-151461,,,,,-151461,
2000-04-01 00:00:00,FO,E,,,,,Gas Accouting - RC 2177 error - to be fixed by Tony Austin: per James A. this pc should be zero,,,,,-6128.06,-32088,-155686,70474,107309,,,,-16119.059999999998,
2000-10-01 00:00:00,FO,,,,,,Rho & Drift not booked in GL will clear in November,,,,,,,,,,,-2742826,2316225,-426601,
2000-11-01 00:00:00,FO,,,,,,FT West Swaps not in GL ,,,,,,,,,,,,-364650,-364650,
2000-11-01 00:00:00,FO,,,,,,NG Price on EF book not in GL,,,,,,,,,,,,15000,15000,
2000-11-01 00:00:00,FO,,,,,,924 IC interest charge wrong PC & should 7900 acct be included on rec,,,,,,,,,,,,27350,27350,
2000-11-01 00:00:00,FO,,,,,,Variance between file and gl entry A2 book PG swaps should clear 12/00,,,,,,,,,,,,104350,104350,
2000-11-01 00:00:00,FO,,,,,,FX Valuations should clear when 12951 PC is cleared,,,,,,,,,,,,169105,169105,
2000-11-01 00:00:00,FO,,,,,,Intramonth NE not in GL,,,,,,,,,,,,213016,213016,
2000-11-01 00:00:00,FO,,,,,,Swaps with Cross commodity,,,,,,,,,,,,258720,258720,
2000-11-01 00:00:00,FO,,,,,,Genco not booked in GL should clear 12/00,,,,,,,,,,,,903567,903567,
,FO Total,,,,,,,,,,,,,,,,,,,732276.94,
2000-03-31 00:00:00,FS,E,,,,Net East Financial Deals not booked,,,,,-45075.01000000001,,,,,,,,,-45075.01000000001,
2000-06-01 00:00:00,FS,E,EL,,,,"200001 PWR FIN HQSWP, no offset need DPR adjustment",,,,,,,-678636.16,,,,,,-678636.16,
2000-11-01 00:00:00,FS,e,EL,,,,West Fin Var - Public Utility Distric,,,,,,,,,,,,-345090.3,-345090.3,
2000-09-01 00:00:00,FS,E,EL,,,,East Fin Var - New England Power Aug,,,,,,,,,,-124986,,-183801.25,-308787.25,
2000-10-01 00:00:00,FS,E,EL,,,,"East fin options not settled, United Illum -101,660 & New England -128,644",,,,,,,,,,,-230304,,-230304,
2000-05-01 00:00:00,FS,E,EL,,,,East Financial Power Settlements,,,,,,7144974,-7352241.11, ,, ,,,-207267.11000000034,
2000-05-01 00:00:00,FS,E,EL,,,,Fin settlements SW for April prod,,,,,,,-161163,,,,,,-161163,
2000-06-01 00:00:00,FS,E,EL,,,,200003 FIN SETL HQSW,,,,,,,-127252.81,,,,,,-127252.81,
