EnronOnline,,,,,,,,,,,,,,,,,,,,,,,
,Transaction Summary Report,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Transaction ID,Transaction Time,Counterparty Name,Commodity Group,Product Type,Product ID,Product Name,Buy Volume,Sell Volume,Option Delta,Units,Currency,Price,External User ID,Trader ID,Risk Book,Bridge,Collateral Flag,Enron Entity,Contract ID,Deal ID,Global Counterparty ID,Begin Date,End Date
953164,2001-03-05 02:30:54,Itochu Marine Co. Ltd,Oil Products,SG HSFO Swap,41261,SG HSFO Swap     Platts AP 180           Apr01           USD/mt,5000,,,mt,United States Dollar,143,FUJISAWA,HWONG,Singapore - European Resid 3%,TAGG/ ERMS,Y,Enron Capital & Trade Resources International Corp. Singapore Branch,,QV1110.1,76339,2001-04-01 00:00:00,2001-04-30 00:00:00
953253,2001-03-05 02:53:59,Singapore-DIST-WTI,Crude,US Crude WTI Fin Swap ,38505,US WTI Swap      Nymex LD                Apr01           USD/bl/m,,25000,,Barrel per month,United States Dollar,28.02,ADM38503,GWHALLE,WTI-GW-NXC1,TAGG/ ERMS,N,Enron North America Corp.,,QV1215.1,85021,2001-04-01 00:00:00,2001-04-30 00:00:00
953285,2001-03-05 03:23:02,Singapore-DIST-WTI,Crude,US Crude WTI Fin Swap ,38505,US WTI Swap      Nymex LD                Apr01           USD/bl/m,,25000,,Barrel per month,United States Dollar,28.04,ADM38503,GWHALLE,WTI-GW-NXC1,TAGG/ ERMS,N,Enron North America Corp.,,QV1728.1,85021,2001-04-01 00:00:00,2001-04-30 00:00:00
953291,2001-03-05 03:26:53,Total International Ltd.,LPG,UK Propane FOB Fin Swap - BPAP/Sonatrach,38871,Propane FOB Swap BPAP                    Apr01           USD/mt,,2000,,mt,United States Dollar,243,ADM48127,TWALLAC,UK - European Propane,TAGG/ ERMS,Y,Enron Capital & Trade Resources International Corp.,,QV1111.1,27322,2001-04-01 21:00:00,2001-04-30 21:00:00
953301,2001-03-05 03:37:06,Singapore-DIST-WTI,Crude,US Crude WTI Fin Swap ,38505,US WTI Swap      Nymex LD                Apr01           USD/bl/m,,25000,,Barrel per month,United States Dollar,28.06,ADM38503,GWHALLE,WTI-GW-NXC1,TAGG/ ERMS,N,Enron North America Corp.,,QV1727.1,85021,2001-04-01 00:00:00,2001-04-30 00:00:00
953303,2001-03-05 03:38:35,Petredec Limited,LPG,Propane CIF Fin Swap,33253,Propane CIF Swap Argus ARA (lg)          Apr01           USD/mt,,2000,,mt,United States Dollar,261,ADM21507,TWALLAC,UK - European Propane,TAGG/ ERMS,N,Enron Capital & Trade Resources International Corp.,,QV1112.1,62063,2001-04-01 00:00:00,2001-04-30 00:00:00
953346,2001-03-05 04:06:05,Singapore-DIST-WTI,Crude,US Crude WTI Fin Swap ,38505,US WTI Swap      Nymex LD                Apr01           USD/bl/m,,25000,,Barrel per month,United States Dollar,28.08,ADM38503,GWHALLE,WTI-GW-NXC1,TAGG/ ERMS,N,Enron North America Corp.,,QV1726.1,85021,2001-04-01 00:00:00,2001-04-30 00:00:00
953348,2001-03-05 04:07:21,UK Lite -Oil Price,Crude,US Crude WTI Fin Swap ,38503,US WTI Swap      Nymex PEN               Apr01           USD/bl/m,,25000,,Barrel per month,United States Dollar,28.1,ADM12905,GWHALLE,WTI-GW-NXC2,TAGG/ ERMS,N,Enron North America Corp.,,QV1725.1,56835,2001-04-01 00:00:00,2001-04-30 00:00:00
953349,2001-03-05 04:07:26,UK Lite -Oil Price,Crude,US Crude WTI Fin Swap ,38503,US WTI Swap      Nymex PEN               Apr01           USD/bl/m,,25000,,Barrel per month,United States Dollar,28.12,ADM12905,GWHALLE,WTI-GW-NXC2,TAGG/ ERMS,N,Enron North America Corp.,,QV1485.1,56835,2001-04-01 00:00:00,2001-04-30 00:00:00
953381,2001-03-05 04:54:36,UK Lite -Oil Price,Crude,UK IPE Brent Swap ,41601,UK Brent Swap    IPE PEN                 Apr01           USD/bbl,,25000,,IPE Barrels,United States Dollar,26.34,ADM12905,MJONES2,UK - ECTRIC - Crude D-Brent,TAGG/ ERMS,N,Enron Capital & Trade Resources International Corp.,,QV1116.1,56835,2001-04-01 00:00:00,2001-04-30 00:00:00
953383,2001-03-05 04:55:24,UK Lite -Oil Price,Crude,US Crude WTI Fin Swap ,38503,US WTI Swap      Nymex PEN               Apr01           USD/bl/m,,25000,,Barrel per month,United States Dollar,28.14,ADM12905,GWHALLE,WTI-GW-NXC2,TAGG/ ERMS,N,Enron North America Corp.,,QV1484.1,56835,2001-04-01 00:00:00,2001-04-30 00:00:00
953395,2001-03-05 05:01:13,Hess Energy Trading Company UK Limited as agents for Hess Energy Trading Company LLC,Oil Products,UK IPE Gasoil Swap,41475,UK Gasoil Swap   IPE PEN                 Mar01           USD/mt,2500,,,IPE mt,United States Dollar,226,christoph,CMAHONE,UK - ECTRIC - IPE Gasoil HT,TAGG/ ERMS,Y,Enron Capital & Trade Resources International Corp.,,QV1117.1,87582,2001-03-01 00:00:00,2001-03-31 00:00:00
953405,2001-03-05 05:10:59,UK Lite -Oil Price,Oil Products,UK IPE Gasoil Swap,41475,UK Gasoil Swap   IPE PEN                 Mar01           USD/mt,2500,,,IPE mt,United States Dollar,225.75,ADM20466,CMAHONE,UK - ECTRIC - IPE Gasoil HT,TAGG/ ERMS,N,Enron Capital & Trade Resources International Corp.,,QV1118.1,56835,2001-03-01 00:00:00,2001-03-31 00:00:00
953427,2001-03-05 05:42:04,UK Lite -Oil Price,Crude,US Crude WTI Fin Swap ,38503,US WTI Swap      Nymex PEN               Apr01           USD/bl/m,,25000,,Barrel per month,United States Dollar,28.16,ADM20466,GWHALLE,WTI-GW-NXC2,TAGG/ ERMS,N,Enron North America Corp.,,QV1724.1,56835,2001-04-01 00:00:00,2001-04-30 00:00:00
953428,2001-03-05 05:43:20,UK Lite -Oil Price,Crude,US Crude WTI Fin Swap ,38503,US WTI Swap      Nymex PEN               Apr01           USD/bl/m,,25000,,Barrel per month,United States Dollar,28.18,ADM20466,GWHALLE,WTI-GW-NXC2,TAGG/ ERMS,N,Enron North America Corp.,,QV1729.1,56835,2001-04-01 00:00:00,2001-04-30 00:00:00
953517,2001-03-05 06:50:46,Power Northeast Gas (Mark to Market),Natural Gas,US Gas Fin Swap,41970,US Gas Swap      Nymex                   May01           USD/MM,,10000,,MMBtu,United States Dollar,5.45,ADM42367,JARNOLD,NG-Price,TAGG/ ERMS,N,Enron North America Corp.,,QV1120.1,88369,2001-05-01 21:00:00,2001-05-31 21:00:00
953523,2001-03-05 06:51:48,"Duke Energy Trading and Marketing, L.L.C.",Natural Gas,US Gas Fin Swap,41970,US Gas Swap      Nymex                   May01           USD/MM,5000,,,MMBtu,United States Dollar,5.44,mjkimner,JARNOLD,NG-Price,TAGG/ ERMS,Y,Enron North America Corp.,96013559,QV1121.1,54979,2001-05-01 21:00:00,2001-05-31 21:00:00
953525,2001-03-05 06:52:05,Power Northeast Gas (Mark to Market),Natural Gas,US Gas Fin Swap,25497,US Gas Swap      Nymex                   Apr-Oct01       USD/MM,,5000,,MMBtu,United States Dollar,5.48,ADM42367,JARNOLD,NG-Price,TAGG/ ERMS,N,Enron North America Corp.,,QV1122.1,88369,2001-04-01 00:00:00,2001-10-31 00:00:00
953537,2001-03-05 06:54:18,Physical Oil 2,Crude,US Crude WTI Fin Swap ,38503,US WTI Swap      Nymex PEN               Apr01           USD/bl/m,,25000,,Barrel per month,United States Dollar,28.2,ADM67487,GWHALLE,WTI-GW-NXC2,TAGG/ ERMS,N,Enron North America Corp.,,QV1123.1,85134,2001-04-01 00:00:00,2001-04-30 00:00:00
953538,2001-03-05 06:54:24,UK-Crude D-WTI,Crude,US Crude WTI Fin Swap ,38503,US WTI Swap      Nymex PEN               Apr01           USD/bl/m,,25000,,Barrel per month,United States Dollar,28.22,ADM00445,GWHALLE,WTI-GW-NXC2,TAGG/ ERMS,N,Enron North America Corp.,,QV1124.1,76921,2001-04-01 00:00:00,2001-04-30 00:00:00
953542,2001-03-05 06:54:30,UK-Crude D-WTI,Crude,US Crude WTI Fin Swap ,38505,US WTI Swap      Nymex LD                Apr01           USD/bl/m,,25000,,Barrel per month,United States Dollar,28.24,ADM00445,GWHALLE,WTI-GW-NXC1,TAGG/ ERMS,N,Enron North America Corp.,,QV1125.1,76921,2001-04-01 00:00:00,2001-04-30 00:00:00
953543,2001-03-05 06:54:35,"Tractebel Energy Marketing, Inc.",Crude,US Crude WTI Fin Swap ,38505,US WTI Swap      Nymex LD                Apr01           USD/bl/m,,25000,,Barrel per month,United States Dollar,28.26,JEFFREYONG,GWHALLE,WTI-GW-NXC1,TAGG/ ERMS,Y,Enron North America Corp.,96030374,QV1126.1,53461,2001-04-01 00:00:00,2001-04-30 00:00:00
953551,2001-03-05 06:55:56,"Cinergy Marketing & Trading, LLC",Natural Gas,US Gas Fin Swap,43378,US Gas Swap      Nymex                   Jun01           USD/MM,5000,,,MMBtu,United States Dollar,5.4625,GLOVERBJ,JARNOLD,NG-Price,TAGG/ ERMS,Y,Enron North America Corp.,,QV1127.1,68856,2001-06-01 21:00:00,2001-06-30 21:00:00
