,,,,,,,,,,,,,,,,,,,,,,,,,,
,Service Company Group:,Legal,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cost Center Number:,All,,,,,,,,,,,,,,,,,,,,,,,2018-07-15 17:10:53.140000,
,,,,,,,,,,,,,,,,,,,,,,,,,2018-07-15 17:10:53.140000,
,MSA RC Number:,All,,,,,,,,,,,,,,,,,,,,,,,2018-07-15 17:10:53.140000,
,Headcount:,,,,,,,,,,,,,,,,,,,,,,,,,
,2000 PLAN,30,,,,,,,,,,,,,,,,,,,,,,,,
,2001 PLAN,37,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Cost,Cost Element Description,,,2000,,,,2000,,,,,,,,,,,,,2001,,2001 Plan,,2001 C.E.,
Element,,,,Plan,,Adj's,,CE,,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,TOTAL,,Variance,,Variance,
Expenses: (Enter as Positive #),,,,,,,,,,,,,,,,,,,,,,,,,,
52000500,Salaries & Wages,,,2671620,,-236598,,2435022,,233178,233178,233178,233178,233178,233178,233178,233178,233178,233178,233178,2798136,,126516,,363114,
52002500,Employee - Expenses Other,,,99958,,-49838,,50120,,8329.826666666666,8329.826666666666,8329.826666666666,8329.826666666666,8329.826666666666,8329.826666666666,8329.826666666666,8329.826666666666,8329.826666666666,8329.826666666666,8329.826666666666,99957.91999999997,,-0.08000000003085006,,49837.91999999997,
52003000,Employee - Group Meals & Entertainment,,,78472,,17608,,96080,,6531,6531,6531,6531,6531,6531,6531,6531,6531,6531,6531,78372,,-100,,-17708,
52003500,Employee - Client Meals & Entertainment,,,35304,,-19783,,15521,,2958.4166666666665,2958.4166666666665,2958.4166666666665,2958.4166666666665,2958.4166666666665,2958.4166666666665,2958.4166666666665,2958.4166666666665,2958.4166666666665,2958.4166666666665,2958.4166666666665,35501.00000000001,,197.00000000000728,,19980.000000000007,
52002000,Employee - Course Reg. & Tuition Reimb.,,,10860,,-5785,,5075,,897.9166666666666,897.9166666666666,897.9166666666666,897.9166666666666,897.9166666666666,897.9166666666666,897.9166666666666,897.9166666666666,897.9166666666666,897.9166666666666,897.9166666666666,10775,,-85,,5700,
52004000,Employee - Professional Mem. & Dues,,,15336,,-6408,,8928,,1278,1278,1278,1278,1278,1278,1278,1278,1278,1278,1278,15336,,0,,6408,
52004500,Employee - Travel & Lodging,,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,
53500500,Material & Supplies - Stock,,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,
52504000,Company Mem. & Dues,,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,
52504100,Charitable Contribtions,,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,
52508100,Postage & Freight Expense,,,0,,336,,336,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-336,
53900000,Utilities,,,400,,-400,,0,,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,399.99999999999994,,0,,399.99999999999994,
53600000,Supplies & Expense,,,127571,,-72313,,55258,,10626.75,10626.75,10626.75,10626.75,10626.75,10626.75,10626.75,10626.75,10626.75,10626.75,10626.75,127521,,-50,,72263,
52503500,Communications Expense,,,25468,,-20188,,5280,,2122.333333333333,2122.333333333333,2122.333333333333,2122.333333333333,2122.333333333333,2122.333333333333,2122.333333333333,2122.333333333333,2122.333333333333,2122.333333333333,2122.333333333333,25467.99999999999,,0,,20187.99999999999,
52507000,Outside Services - Legal,,,2980660,,390630,,3371290,,226555,226555,226555,226555,226555,226555,226555,226555,226555,226555,226555,2718660,,-262000,,-652630,
52507400,Outside Services - IT,,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,
52507500,Outside Services - Non Professional - Other,,,17376,,3228,,20604,,1448,1448,1448,1448,1448,1448,1448,1448,1448,1448,1448,17376,,0,,-3228,
52508000,Outside Services - Professional - Other,,,0,,3180,,3180,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-3180,
52504500,Computer Expense,,,12000,,-11256,,744,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,12000,,0,,11256,
53800000,Rent Expense - Equipment,,,4800,,-3360,,1440,,400,400,400,400,400,400,400,400,400,400,400,4800,,0,,3360,
52500500,Advertising Expense,,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,
52505500,Fees & Permits,,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,
54000000,Vehicle / Equipment Fuel,,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,
54005000,Gen. Bus. & Admin. Exp. - Other (Bonus),,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,
,Reserved,,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,
,Reserved,,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,
,subtotal,,,6079825,,-10947,,6068878,,495358.5766666666,495358.5766666666,495358.5766666666,495358.5766666666,495358.5766666666,495358.5766666666,495358.5766666666,495358.5766666666,495358.5766666666,495358.5766666666,495358.5766666666,5944302.92,,-135522.08000000002,,-124575.08000000002,
