,Est Unconstrained Non coincident Summer Peak,,,,,,,,,
,CA ISO,Oth CA,AZ/NM/NV,RMPA,NWPP,US,BC,AB,MEX,WSCC
1998.0,45.7,6.2,21.75,8,34.9,116.55000000000001,7.7,6.9,1.34,132.49
1999.0,45.9,5.9,20,7.8,34.2,113.8,7.5,6.8,1.5,129.6
2000.0,46.2,6,21.8,8.4,35.6,118,7.6,7.2,1.59,134.39
2001.0,44.8,6.15,22.4452,8.4,34.08,115.87519999999999,7.252,7.416,1.6615499999999999,132.20475
2002.0,45.43449999999999,6.30375,23.253398,8.693999999999999,35.934560000000005,119.620208,7.59704,7.63848,1.7363197499999998,136.59204775
,,,,,,,,,,
,Gen Resources,,,,,,,,,
1998.0,45,7,20.3,8.3,50,130.6,11,7.2,1.5,150.29999999999998
1999.0,45,7.2,20.3,8.6,50.2,131.3,11,7.8,1.5,151.60000000000002
2000.0,45,7.4,20.8,8.9,50.2,132.3,11.1,8.5,1.6,153.5
2001.0,46.5,7.7,22.7,9.3,51.9,138.1,11.3,8.8,2.1,160.3
2002.0,49.9,7.8,24.3,9.9,53.2,145.10000000000002,11.3,9.1,2.3,167.80000000000004
,,,,,,,,,,
,Load Managerment,,,,,,,,,
1998.0,2.8,0,0.7,0,0.5,4,0,0.2,0,4.2
1999.0,2.8,0,0.7,0.2,0.5,4.2,0,0.2,0,4.4
2000.0,2,0,0.7,0.2,0.5,3.4000000000000004,0,0.4,0,3.8000000000000003
2001.0,1.5,0,0.3,0.1,1.1,3,0,0.4,0,3.4
2002.0,1.5,0,0.3,0.1,1.1,3,0,0.4,0,3.4
,,,,,,,,,,
,Net Demand,,,,,,,,,
1998.0,42.900000000000006,6.2,21.05,8,34.4,112.55000000000001,7.7,6.7,1.34,128.29000000000002
1999.0,43.1,5.9,19.3,7.6,33.7,109.6,7.5,6.6,1.5,125.19999999999999
2000.0,44.2,6,21.1,8.200000000000001,35.1,114.60000000000002,7.6,6.8,1.59,130.59000000000003
2001.0,43.3,6.15,22.1452,8.3,32.98,112.87519999999998,7.252,7.016,1.6615499999999999,128.80474999999998
2002.0,43.93449999999999,6.30375,22.953398,8.594,34.83456,116.62020799999999,7.59704,7.23848,1.7363197499999998,133.19204775
,,,,,,,,,,
,Firm Trade,,,,,,,,,
1998.0,-4.2,0,-2.5,-0.3,6,-1,1.2,-0.5,0,-0.30000000000000004
1999.0,-4.1,0,-2.5,-0.3,6,-0.8999999999999995,1.2,-0.5,-0.1,-0.2999999999999995
2000.0,-4.1,0,-2.5,-0.3,6,-0.8999999999999995,1.2,-0.5,-0.1,-0.2999999999999995
2001.0,-4.5,0.5,-2.6,-0.4,6,-1,1,-0.3,0,-0.3
2002.0,-4,0,-2.6,-0.4,6,-1,1,-0.3,0,-0.3
,,,,,,,,,,
,Reserve Margin,,,,,,,,,
1998.0,0.14685314685314688,0.12903225806451601,0.08313539192399055,0.07500000000000018,0.2790697674418605,0.16925810750777415,0.2727272727272727,0.14925373134328357,0.11940298507462677,0.17390287629589185
1999.0,0.13921113689095121,0.22033898305084731,0.18134715025906734,0.17105263157894757,0.3115727002967359,0.20620437956204407,0.30666666666666687,0.2575757575757578,0.06666666666666665,0.21325878594249237
2000.0,0.11085972850678738,0.2333333333333334,0.10426540284360186,0.12195121951219501,0.2592592592592593,0.16230366492146597,0.3026315789473686,0.32352941176470584,0.0691823899371069,0.1777318324527144
2001.0,0.1778290993071594,0.1707317073170731,0.14245976554738737,0.16867469879518082,0.3917525773195878,0.23233447205409186,0.4202978488692777,0.2970353477765111,0.2638801119436671,0.24684842756187209
2002.0,0.22682629823942468,0.23735871505056516,0.17193977118333437,0.19851058878287198,0.35497620753642356,0.2527845945875866,0.3557912028895467,0.29861517887733346,0.3246408099660216,0.2620873606172187
