REGION 21,Alberta,,2001-10-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Monthly Volatilities,,,,,,,,Intra-Month Volatilties,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PEAK,,,,OFF-PEAK,,,,,Saturday,,,,Sunday,,,,Capacity,,,,Peak,,,,OffPeak,,,,Peak,,,,OffPeak,,,Group,Prudent,,,,,,,,,,,,,,,,,,Correlation
,Bid,Mid,Offer,,Bid,Mid,Offer,,,Bid,Mid,Offer,,Bid,Mid,Offer,,Bid,Mid,Offer,,Bid,Mid,Offer,,Bid,Mid,Offer,,Bid,Mid,Offer,,Bid,Mid,Offer,,Code,Factor,,,Start,End,,,,,,,,,,,,,,Gas-Power
,(CAD$/MWH),(CAD$/MWH),(CAD$/MWH),,(CAD$/MWH),(CAD$/MWH),(CAD$/MWH),,,(CAD$/MWH),(CAD$/MWH),(CAD$/MWH),,(CAD$/MWH),(CAD$/MWH),(CAD$/MWH),,(CAD$/KWM),(CAD$/KWM),(CAD$/KWM),,,,,,,,,,,,,,,,,,,,,Peak,800,2300,,,,,,,,,,,,,,
Month,,,,,,,,,Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Daily Price Profile,,,,,,,,,,,,,,,Month,
2001-11-01 00:00:00,77.04474118530274,61.19999618530274,77.54474118530274,,38.85908005407715,29.99884605407715,39.35908005407715,,2001-10-01 00:00:00,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,0,,,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,,,2001-10-01 00:00:00,0
2001-11-02 00:00:00,77.04474118530274,61.19999618530274,77.54474118530274,,38.862726904663084,30.002492904663086,39.362726904663084,,2001-11-01 00:00:00,0,0,0,,0,0,0,,0,0,0,,0.45,0.5,0.75,,0.4,0.5,0.6,,-1,2,3,,-1,2,3,,1,0,,HR,,,,,,,,,,,,,P/OP,,2001-11-01 00:00:00,0.5
2001-11-03 00:00:00,68.04473737060547,52.19999237060547,68.54473737060547,,38.862726904663084,30.002492904663086,39.362726904663084,,2001-12-01 00:00:00,43.80882394402774,49.15136344939698,50.219871350470825,,48.08285554832313,49.15136344939698,50.219871350470825,,0,0,0,,0.45,0.5,0.75,,0.4,0.5,0.6,,-1,2,3,,-1,2,3,,1,0,,100,1.0025,0.9656785966194782,0.9867183986035261,0.9783013596118075,1.0211169583456856,1.083637243397882,1.0675805951947364,1.053732407780794,0.994331793588342,0.9671825370136297,0.9220860422241921,1.011572703719139,2,,2001-12-01 00:00:00,0.5
2001-11-04 00:00:00,68.04473737060547,52.19999237060547,68.54473737060547,,38.862726904663084,30.002492904663086,39.362726904663084,,2002-01-01 00:00:00,50.1559881275282,59.072608239088765,56.84345321119863,,41.23936801596763,42.3539455299127,55.72887569725356,,0,0,0,,0.783,0.87,1.305,,0.6960000000000001,0.87,1.044,,-1,2,3,,-1,2,3,,2,0,,200,0.9199090931150649,0.8778339129747804,0.911274790763855,0.9067041069558524,0.8722508921509697,0.924350828767937,0.9299595729212895,0.9357331194556676,0.8802372633832173,0.8599830694356054,0.8561380382846383,0.9401057309542711,2,,2002-01-01 00:00:00,0.5
2001-11-05 00:00:00,77.04474118530274,61.19999618530274,77.54474118530274,,38.8602282779541,29.9999942779541,39.3602282779541,,2002-02-01 00:00:00,49.73631528354968,58.57832688951407,58.57832688951407,,40.89430367758529,41.99955512833084,55.26257253727742,,0,0,0,,0.7515,0.835,1.2525,,0.668,0.835,1.002,,-1,2,3,,-1,2,3,,2,0,,300,0.87681094958232,0.8496007390857971,0.8824055476622148,0.8546650629599117,0.8091789452802567,0.8593234234602651,0.8541032813976859,0.8727870950332055,0.8599935178328486,0.7969284208034569,0.8075858871726429,0.8654184169494189,2,,2002-02-01 00:00:00,0.5
2001-11-06 00:00:00,77.04474118530274,61.19999618530274,77.54474118530274,,38.8602282779541,29.9999942779541,39.3602282779541,,2002-03-01 00:00:00,48.30268670663642,56.889831010038456,56.889831010038456,,39.715542403234394,40.788935441159644,52.59625885833744,,0,0,0,,0.6885,0.765,1.1475,,0.6120000000000001,0.765,0.9179999999999999,,-1,2,3,,-1,2,3,,2,0,,400,0.8466933163312765,0.8485533708764106,0.8618991965597326,0.816750984747433,0.7927515725294749,0.7999672093124033,0.8023838178019658,0.8196848083574039,0.8249227157206211,0.7606470766213705,0.7859267168769649,0.8158450701202338,2,,2002-03-01 00:00:00,0.5
