,,,,,
,,,,,
YearNum,2001,,,,
MonthNum,10,,,,
PeakorOffPeak,P,,,,
,,,,,
Sum of Price,ZoneCode,,,,
CADateTime,COB,MC,NP,PV,SP
2001-10-01 00:00:00,26,22,26.93000030517578,28.649999618530273,26.56999969482422
2001-10-02 00:00:00,27.75,24.549999237060547,28.309999465942383,29.739999771118164,28.540000915527344
2001-10-03 00:00:00,25.5,23.399999618530273,26.75,25.420000076293945,25.81999969482422
2001-10-04 00:00:00,24.75,22.850000381469727,25.489999771118164,25.399999618530273,25.600000381469727
2001-10-05 00:00:00,23.25,21.600000381469727,24.1200008392334,23.649999618530273,24.1299991607666
2001-10-06 00:00:00,23.25,21.600000381469727,24.1200008392334,23.649999618530273,24.1299991607666
2001-10-07 00:00:00,0,0,0,,0
2001-10-08 00:00:00,23.700000762939453,22.700000762939453,23.969999313354492,,24.030000686645508
2001-10-09 00:00:00,22.5,22.100000381469727,22.979999542236328,,23.139999389648438
2001-10-10 00:00:00,22,21.100000381469727,23.290000915527344,,23.299999237060547
