,,,,,,,,,,,0,-4161688.297
,,EOL,Phy/,,,Monthly,PV,Discount,Mid,Fix,Cash,Mid
Counterparty,Deal Num,DealNum,Fin,Pub Code,Period,Quantity,Quantity,Factor,Price,Price,Amount,Value
TP-FT-DENVER,N66428.9,0,P,IF-CIG/GLENROCK,01-JAN-2002,-1221369,-1212687.9299,0.9928923445323691,0,-0.02,0,-24253.7586
TP-FT-DENVER,N66428.9,0,P,IF-CIG/GLENROCK,01-FEB-2002,-1131592,-1121142.7044,0.990765845250413,0,-0.02,0,-22422.8541
TP-FT-DENVER,N66428.9,0,P,IF-CIG/GLENROCK,01-MAR-2002,-1284299,-1270024.4868,0.9888853661096221,0,-0.02,0,-25400.4897
TP-FT-DENVER,N66428.9,0,P,IF-CIG/GLENROCK,01-APR-2002,-1273320,-1256489.1147,0.986781888841246,0,-0.02,0,-25129.7823
TP-FT-DENVER,N66428.9,0,P,IF-CIG/GLENROCK,01-MAY-2002,-1347229,-1326575.9375,0.984669968878896,0,-0.02,0,-26531.5188
TP-FT-DENVER,N66428.9,0,P,IF-CIG/GLENROCK,01-JUN-2002,-1334220,-1310849.5412,0.982483804185264,0,-0.02,0,-26216.9908
TP-FT-DENVER,N66428.9,0,P,IF-CIG/GLENROCK,01-JUL-2002,-1410159,-1382332.8053,0.980267335348709,0,-0.02,0,-27646.6561
TP-FT-DENVER,N66428.9,0,P,IF-CIG/GLENROCK,01-AUG-2002,-1441624,-1409587.1901,0.9777772776179761,0,-0.02,0,-28191.7438
TP-FT-DENVER,N66428.9,0,P,IF-CIG/GLENROCK,01-SEP-2002,-1425570,-1390255.9481,0.9752281179307489,0,-0.02,0,-27805.119
TP-FT-DENVER,N66428.9,0,P,IF-CIG/GLENROCK,01-OCT-2002,-1504554,-1463380.2992,0.97263394948759,0,-0.02,0,-29267.606
TP-FT-DENVER,N66428.9,0,P,IF-CIG/GLENROCK,01-NOV-2002,-215160,-208656.7487,0.969774812874408,0,-0.02,0,-4173.135
TP-FT-DENVER,N66428.9,0,P,IF-CIG/GLENROCK,01-DEC-2002,-253797,-245403.076,0.966926622518342,0,-0.02,0,-4908.0615
TP-FT-DENVER,N66428.9,0,P,IF-CIG/GLENROCK,01-JAN-2003,-253797,-244621.6681,0.9638477528471721,0,-0.02,0,-4892.4334
TP-FT-DENVER,N66428.9,0,P,IF-CIG/GLENROCK,01-FEB-2003,-229236,-220206.5652,0.960610746891703,0,-0.02,0,-4404.1313
TP-FT-DENVER,N66428.9,0,P,IF-CIG/GLENROCK,01-MAR-2003,-253797,-243036.872,0.957603407431129,0,-0.02,0,-4860.7374
TP-FT-DENVER,N66428.9,0,P,IF-CIG/GLENROCK,01-APR-2003,-245610,-234361.3772,0.9542012832738831,-0.02,-0.02,0,0
TP-FT-DENVER,N66428.9,0,P,IF-CIG/GLENROCK,01-MAY-2003,-253797,-241324.4697,0.950856273865458,-0.02,-0.02,0,0
TP-FT-DENVER,N66428.9,0,P,IF-CIG/GLENROCK,01-JUN-2003,-245610,-232669.5202,0.947312895345341,-0.02,-0.02,0,0
TP-FT-DENVER,N66428.9,0,P,IF-CIG/GLENROCK,01-JUL-2003,-253797,-239538.6543,0.943819880733748,-0.02,-0.02,0,0
TP-FT-DENVER,N66428.9,0,P,IF-CIG/GLENROCK,01-AUG-2003,-253797,-238608.7607,0.940155954357865,-0.02,-0.02,0,0
TP-FT-DENVER,N66428.9,0,P,IF-CIG/GLENROCK,01-SEP-2003,-245610,-229991.9517,0.93641118737189,-0.02,-0.02,0,0
TP-FT-DENVER,N66428.9,0,P,IF-CIG/GLENROCK,01-OCT-2003,-253797,-236729.2122,0.932750238099651,-0.02,-0.02,0,0
TP-FT-DENVER,N66428.9,0,P,IF-CIG/GLENROCK,01-NOV-2003,-245610,-228157.8063,0.928943472648835,-0.02,-0.02,0,0
TP-FT-DENVER,N66428.9,0,P,IF-CIG/GLENROCK,01-DEC-2003,-253797,-234810.9551,0.925192004387635,-0.02,-0.02,0,0
TP-FT-DENVER,N66428.9,0,P,IF-CIG/GLENROCK,01-JAN-2004,-253797,-233818.1936,0.921280368049287,-0.02,-0.02,0,0
TP-FT-DENVER,N66428.9,0,P,IF-CIG/GLENROCK,01-FEB-2004,-237423,-217797.4124,0.917339147301518,-0.02,-0.02,0,0
TP-FT-DENVER,N66428.9,0,P,IF-CIG/GLENROCK,01-MAR-2004,-253797,-231867.6494,0.913594917999143,-0.02,-0.02,0,0
TP-FT-DENVER,N66428.9,0,P,IF-CIG/GLENROCK,01-APR-2004,-245610,-223409.802,0.9096119945538831,-0.02,-0.02,0,0
TP-FT-DENVER,N66428.9,0,P,IF-CIG/GLENROCK,01-MAY-2004,-253797,-229886.3415,0.905788254167555,-0.02,-0.02,0,0
TP-FT-DENVER,N66428.9,0,P,IF-CIG/GLENROCK,01-JUN-2004,-245610,-221487.8961,0.901786963525944,-0.02,-0.02,0,0
TP-FT-DENVER,N66428.9,0,P,IF-CIG/GLENROCK,01-JUL-2004,-253797,-227886.8054,0.897909767934795,-0.02,-0.02,0,0
TP-FT-DENVER,N66428.9,0,P,IF-CIG/GLENROCK,01-AUG-2004,-253797,-226870.4599,0.893905207236208,-0.02,-0.02,0,0
TP-FT-DENVER,N66428.9,0,P,IF-CIG/GLENROCK,01-SEP-2004,-245610,-218557.7496,0.8898568853933111,-0.02,-0.02,0,0
TP-FT-DENVER,N66428.9,0,P,IF-CIG/GLENROCK,01-OCT-2004,-253797,-224849.6311,0.8859428245866751,-0.02,-0.02,0,0
TP-FT-DENVER,N66428.9,0,P,IF-CIG/GLENROCK,01-NOV-2004,-245610,-216604.1294,0.88190272940493,-0.02,-0.02,0,0
