PHILLIPS PRODUCTION COMPANY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HEDGING SCHEDULE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,DIGITAL OPTIONS,,,,,,,,,,,,,EUROPEAN OPTIONS,,,,,,,,,,,
NOTE:  The Calculated Basis is based on a formula ,,,,,,,,,,,Strike Price,2,2.25,2.5,2.75,3,3.25,3.5,4,4.5,5,5.5,6,,2,2.25,2.5,2.75,3,3.25,3.5,4,4.5,5,5.5,6
provided by Phillips.  The Basis is calculated as a,,,,,,,,,,,Multiplier,0.04,0.045,0.05,0.055,0.06,0.065,0.07,0.08,0.09,0.1,0.11,0.12,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
percentage of the NYMEX Settle price at diffiering price,,,,,,,,,,,Type,Put,Put,Put,Put,Put,Put,Put,Call,Call,Call,Call,Call,,Put,Put,Put,Put,Put,Put,Put,Call,Call,Call,Call,Call
levels.,,,,,,,,,,,Position,Long,Long,Long,Long,Long,Long,Long,Short,Short,Short,Short,Short,,Short,Short,Short,Short,Short,Short,Short,Short,Short,Short,Short,Short
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calculated,Physical,,Financial,Financial,,Financial,,Hedge,,,,,,,,,,,,,,,,,,,,,,,,,,,
NX1,Basis,Price,,NX1 Hedge,Price,,less Physical,,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.75,0.24500000000000002,1.995,,5,5.245,,3.25,,0.2449999999999999,,,0.04,0.045,0.05,0.055,0.06,0.065,0.07,0,0,0,0,0,,-0.005,-0.01,-0.015,-0.02,-0.025,-0.03,-0.035,0,0,0,0,0
1.8,0.25200000000000006,2.052,,5,5.252,,3.1999999999999997,,0.2519999999999999,,,0.04,0.045,0.05,0.055,0.06,0.065,0.07,0,0,0,0,0,,-0.003999999999999999,-0.009,-0.013999999999999999,-0.019,-0.024,-0.028999999999999998,-0.034,0,0,0,0,0
1.85,0.25900000000000006,2.109,,5,5.259,,3.1500000000000004,,0.2589999999999999,,,0.04,0.045,0.05,0.055,0.06,0.065,0.07,0,0,0,0,0,,-0.0029999999999999983,-0.007999999999999998,-0.012999999999999998,-0.018,-0.023,-0.027999999999999997,-0.033,0,0,0,0,0
1.9,0.266,2.166,,5,5.266,,3.1,,0.2659999999999999,,,0.04,0.045,0.05,0.055,0.06,0.065,0.07,0,0,0,0,0,,-0.0020000000000000018,-0.007000000000000002,-0.012000000000000002,-0.017,-0.022000000000000002,-0.027000000000000003,-0.032,0,0,0,0,0
1.95,0.273,2.223,,5,5.273,,3.05,,0.2729999999999999,,,0.04,0.045,0.05,0.055,0.06,0.065,0.07,0,0,0,0,0,,-0.0010000000000000009,-0.006000000000000001,-0.011000000000000001,-0.016,-0.021,-0.026000000000000002,-0.031000000000000003,0,0,0,0,0
2,0.24,2.24,,5,5.24,,3,,0.23999999999999996,,,0,0.045,0.05,0.055,0.06,0.065,0.07,0,0,0,0,0,,0,-0.005,-0.01,-0.015,-0.02,-0.025,-0.03,0,0,0,0,0
2.05,0.24599999999999997,2.296,,5,5.2459999999999996,,2.9499999999999997,,0.24599999999999997,,,0,0.045,0.05,0.055,0.06,0.065,0.07,0,0,0,0,0,,0,-0.0040000000000000036,-0.009000000000000005,-0.014000000000000004,-0.019000000000000003,-0.024000000000000004,-0.029000000000000005,0,0,0,0,0
2.1,0.252,2.3520000000000003,,5,5.252,,2.8999999999999995,,0.252,,,0,0.045,0.05,0.055,0.06,0.065,0.07,0,0,0,0,0,,0,-0.0029999999999999983,-0.007999999999999998,-0.012999999999999998,-0.018,-0.023,-0.027999999999999997,0,0,0,0,0
2.15,0.258,2.408,,5,5.258,,2.85,,0.25799999999999995,,,0,0.045,0.05,0.055,0.06,0.065,0.07,0,0,0,0,0,,0,-0.0020000000000000018,-0.007000000000000002,-0.012000000000000002,-0.017,-0.022000000000000002,-0.027000000000000003,0,0,0,0,0
2.2,0.264,2.4640000000000004,,5,5.264,,2.8,,0.264,,,0,0.045,0.05,0.055,0.06,0.065,0.07,0,0,0,0,0,,0,-0.0009999999999999966,-0.005999999999999997,-0.010999999999999996,-0.015999999999999997,-0.020999999999999998,-0.025999999999999995,0,0,0,0,0
2.25,0.225,2.475,,5,5.225,,2.7499999999999996,,0.225,,,0,0,0.05,0.055,0.06,0.065,0.07,0,0,0,0,0,,0,0,-0.005,-0.01,-0.015,-0.02,-0.025,0,0,0,0,0
2.3,0.22999999999999998,2.53,,5,5.23,,2.7000000000000006,,0.23,,,0,0,0.05,0.055,0.06,0.065,0.07,0,0,0,0,0,,0,0,-0.0040000000000000036,-0.009000000000000005,-0.014000000000000004,-0.019000000000000003,-0.024000000000000004,0,0,0,0,0
2.35,0.23500000000000001,2.585,,5,5.235,,2.6500000000000004,,0.23500000000000001,,,0,0,0.05,0.055,0.06,0.065,0.07,0,0,0,0,0,,0,0,-0.0029999999999999983,-0.007999999999999998,-0.012999999999999998,-0.018,-0.023,0,0,0,0,0
2.4,0.24,2.6399999999999997,,5,5.24,,2.6000000000000005,,0.24000000000000002,,,0,0,0.05,0.055,0.06,0.065,0.07,0,0,0,0,0,,0,0,-0.0020000000000000018,-0.007000000000000002,-0.012000000000000002,-0.017,-0.022000000000000002,0,0,0,0,0
2.45,0.24500000000000002,2.6950000000000003,,5,5.245,,2.55,,0.24500000000000002,,,0,0,0.05,0.055,0.06,0.065,0.07,0,0,0,0,0,,0,0,-0.0009999999999999966,-0.005999999999999997,-0.010999999999999996,-0.015999999999999997,-0.020999999999999998,0,0,0,0,0
2.5,0.2,2.7,,5,5.2,,2.5,,0.19999999999999998,,,0,0,0,0.055,0.06,0.065,0.07,0,0,0,0,0,,0,0,0,-0.005,-0.01,-0.015,-0.02,0,0,0,0,0
2.55,0.204,2.754,,5,5.204,,2.4499999999999997,,0.20399999999999996,,,0,0,0,0.055,0.06,0.065,0.07,0,0,0,0,0,,0,0,0,-0.0040000000000000036,-0.009000000000000005,-0.014000000000000004,-0.019000000000000003,0,0,0,0,0
2.6,0.20800000000000002,2.8080000000000003,,5,5.208,,2.4,,0.208,,,0,0,0,0.055,0.06,0.065,0.07,0,0,0,0,0,,0,0,0,-0.0029999999999999983,-0.007999999999999998,-0.012999999999999998,-0.018,0,0,0,0,0
2.65,0.212,2.862,,5,5.212,,2.3499999999999996,,0.21199999999999997,,,0,0,0,0.055,0.06,0.065,0.07,0,0,0,0,0,,0,0,0,-0.0020000000000000018,-0.007000000000000002,-0.012000000000000002,-0.017,0,0,0,0,0
2.7,0.21600000000000003,2.9160000000000004,,5,5.216,,2.3,,0.216,,,0,0,0,0.055,0.06,0.065,0.07,0,0,0,0,0,,0,0,0,-0.0009999999999999966,-0.005999999999999997,-0.010999999999999996,-0.015999999999999997,0,0,0,0,0
2.75,0.16499999999999998,2.915,,5,5.165,,2.25,,0.16499999999999998,,,0,0,0,0,0.06,0.065,0.07,0,0,0,0,0,,0,0,0,0,-0.005,-0.01,-0.015,0,0,0,0,0
2.8,0.16799999999999998,2.968,,5,5.168,,2.2,,0.16799999999999998,,,0,0,0,0,0.06,0.065,0.07,0,0,0,0,0,,0,0,0,0,-0.0040000000000000036,-0.009000000000000005,-0.014000000000000004,0,0,0,0,0
2.85,0.17099999999999999,3.021,,5,5.171,,2.1500000000000004,,0.17099999999999999,,,0,0,0,0,0.06,0.065,0.07,0,0,0,0,0,,0,0,0,0,-0.0029999999999999983,-0.007999999999999998,-0.012999999999999998,0,0,0,0,0
2.9,0.174,3.074,,5,5.174,,2.1000000000000005,,0.174,,,0,0,0,0,0.06,0.065,0.07,0,0,0,0,0,,0,0,0,0,-0.0020000000000000018,-0.007000000000000002,-0.012000000000000002,0,0,0,0,0
2.95,0.177,3.1270000000000002,,5,5.177,,2.0499999999999994,,0.177,,,0,0,0,0,0.06,0.065,0.07,0,0,0,0,0,,0,0,0,0,-0.0009999999999999966,-0.005999999999999997,-0.010999999999999996,0,0,0,0,0
3,0.12,3.12,,5,5.12,,2,,0.12000000000000001,,,0,0,0,0,0,0.065,0.07,0,0,0,0,0,,0,0,0,0,0,-0.005,-0.01,0,0,0,0,0
3.05,0.122,3.1719999999999997,,5,5.122,,1.9500000000000002,,0.122,,,0,0,0,0,0,0.065,0.07,0,0,0,0,0,,0,0,0,0,0,-0.0040000000000000036,-0.009000000000000005,0,0,0,0,0
