,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
PX SP15 Day Ahead Prices,,,,,,,,,,,,,,,,,,,,,,,,,
,Peak Avg,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0
1999-06-01 00:00:00,25.221031250000006,0.0119,0.0,0.0,0.0,1.29,2.6396,4.9368,16.5636,24.3715,25.5469,25.8848,25.9514,27.27,27.93,27.93,27.49,25.6937,25.1085,26.5939,31.3249,33.0058,27.9347,21.844,11.9909
1999-05-31 00:00:00,13.64519375,4.9301,0.0,0.0,0.0,0.0,0.6225,0.1723,4.9313,7.6694,13.4908,14.9998,16.7055,16.0084,14.9959,13.9951,14.5912,14.9927,16.8258,15.9957,15.9908,19.46,17.4984,12.8718,9.9908
1999-05-30 00:00:00,,6.7937,4.9313,1.007,1.0049,0.0071,0.0,0.0,1.84,10.99,15.69,15.98,16.0,16.0,16.0,14.98,17.33,19.72,17.87,18.0,17.9907,21.94,18.0,16.994,9.9944
1999-05-29 00:00:00,24.430875,11.9923,4.9396,1.0064,0.0583,0.1089,0.01,1.0,11.49,20.93,25.99,27.88,28.21,28.63,28.72,28.73,28.47,28.5,27.9918,26.0611,25.033,27.2635,25.9946,16.8334,9.6903
1999-05-28 00:00:00,32.128924999999995,12.9989,9.9945,4.9983,4.9966,5.0852,12.951,18.9975,26.9217,27.9934,29.2005,34.01,34.62,34.81,42.0,40.89,40.01,35.0,31.0,29.99,28.6373,31.9924,27.99,23.0,18.0
1999-05-27 00:00:00,39.310643750000004,18.5557,16.9904,12.9937,11.0385,11.9912,16.7219,22.0,28.0,33.02,35.15,38.63,38.92,42.99,50.1,50.58,50.75,46.0,42.21,38.9932,36.2018,41.28,34.1453,24.5,21.9968
1999-05-26 00:00:00,33.018262500000006,23.32,18.5,17.0,13.33,13.99,22.17,25.17,27.01,27.9924,29.5,33.21,34.99,35.89,38.0,39.82,39.44,34.0042,32.4966,33.0092,33.0047,36.2062,28.5489,26.8399,24.49
1999-05-25 00:00:00,44.314375,21.38,19.07,18.41,14.36,20.45,24.4967,38.0,38.99,51.92,37.6,48.38,48.18,48.0,48.77,48.98,49.99,49.99,47.06,38.99,35.69,39.5,38.99,25.99,24.5
1999-05-24 00:00:00,37.96433125000001,18.8,15.4853,13.9957,13.9945,13.9992,17.9813,26.56,29.1,32.0014,34.0053,43.9006,43.7855,44.2889,44.5299,44.9911,43.874,40.009,36.2092,33.0484,31.256,44.9914,34.8786,26.09,22.65
