 ,,,,,,,,,,,,,,,,,,,Ticket #:,,,,,17,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Date:,,,,,2001-06-14 00:00:00,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Purch / Sale,,Commodity,,Phys / Fin,,"Transaction (Swap, Option, Collar)",,"Load Shape (On/Off Peak, Base)",,Gen/Tarr. or Fixed / NX + Basis,,Quantity (MMBTUs),,Start Date,,Location,,Utility,,Utility ID,,basis,,Mid Price,
,,,,,,,,,,,,,,,,,,,,,,,,,
P,,MMBTUs,,Phys,,Swap,,Premium,,Fixed,,279920.89874115796,,2002-10-01 00:00:00,,CA-PG&E,,PG&E,,,,1.05,,,
P,,MMBTUs,,Phys,,Swap,,Premium,,Fixed,,258542.60502004923,,2002-11-01 00:00:00,,CA-PG&E,,PG&E,,,,1.19,,,
P,,MMBTUs,,Phys,,Swap,,Premium,,Fixed,,260401.3120275353,,2002-12-01 00:00:00,,CA-PG&E,,PG&E,,,,1.19,,,
P,,MMBTUs,,Phys,,Swap,,Premium,,Fixed,,257269.34906568783,,2003-01-01 00:00:00,,CA-PG&E,,PG&E,,,,0.92,,,
P,,MMBTUs,,Phys,,Swap,,Premium,,Fixed,,234301.48415733787,,2003-02-01 00:00:00,,CA-PG&E,,PG&E,,,,0.92,,,
P,,MMBTUs,,Phys,,Swap,,Premium,,Fixed,,252690.81946041432,,2003-03-01 00:00:00,,CA-PG&E,,PG&E,,,,0.92,,,
P,,MMBTUs,,Phys,,Swap,,Premium,,Fixed,,160033.33517286464,,2003-04-01 00:00:00,,CA-PG&E,,PG&E,,,,0.54,,,
P,,MMBTUs,,Phys,,Swap,,Premium,,Fixed,,174969.08079648824,,2003-05-01 00:00:00,,CA-PG&E,,PG&E,,,,0.54,,,
P,,MMBTUs,,Phys,,Swap,,Premium,,Fixed,,173135.44229091523,,2003-06-01 00:00:00,,CA-PG&E,,PG&E,,,,0.54,,,
P,,MMBTUs,,Phys,,Swap,,Premium,,Fixed,,158177.03630823284,,2003-07-01 00:00:00,,CA-PG&E,,PG&E,,,,0.54,,,
P,,MMBTUs,,Phys,,Swap,,Premium,,Fixed,,141510.90861111187,,2003-08-01 00:00:00,,CA-PG&E,,PG&E,,,,0.54,,,
P,,MMBTUs,,Phys,,Swap,,Premium,,Fixed,,114859.38572863581,,2003-09-01 00:00:00,,CA-PG&E,,PG&E,,,,0.54,,,
P,,MMBTUs,,Phys,,Swap,,Premium,,Fixed,,101379.28775100612,,2003-10-01 00:00:00,,CA-PG&E,,PG&E,,,,0.54,,,
P,,MMBTUs,,Phys,,Swap,,Premium,,Fixed,,91410.40053983004,,2003-11-01 00:00:00,,CA-PG&E,,PG&E,,,,0.6,,,
P,,MMBTUs,,Phys,,Swap,,Premium,,Fixed,,80786.63301961984,,2003-12-01 00:00:00,,CA-PG&E,,PG&E,,,,0.6,,,
P,,MMBTUs,,Phys,,Swap,,Premium,,Fixed,,76807.18634267585,,2004-01-01 00:00:00,,CA-PG&E,,PG&E,,,,0.6,,,
P,,MMBTUs,,Phys,,Swap,,Premium,,Fixed,,71607.31918066344,,2004-02-01 00:00:00,,CA-PG&E,,PG&E,,,,0.6,,,
P,,MMBTUs,,Phys,,Swap,,Premium,,Fixed,,75317.91826131105,,2004-03-01 00:00:00,,CA-PG&E,,PG&E,,,,0.6,,,
P,,MMBTUs,,Phys,,Swap,,Premium,,Fixed,,43966.42438618315,,2004-04-01 00:00:00,,CA-PG&E,,PG&E,,,,0.56,,,
P,,MMBTUs,,Phys,,Swap,,Premium,,Fixed,,47735.47117256127,,2004-05-01 00:00:00,,CA-PG&E,,PG&E,,,,0.56,,,
