Citizens Utilities - Griffith Plant Deliveries,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,wouldn't we make the deal 8.5% and do a sale of 1% to jcogan? Or set him up as a broker?,,,,,,,
TW Rate Data,,,,$/MMBtu,,,,,,,,,,,,,,,,,,,
San Juan - Thoreau,,,,,,,,,,,,,,,,,,,,,,,
  Fuel,,,,0.0025,,,,,,,,,,,,,,,,,,,
  Demand Charge,,,,0.1052,,,,,,,,,,,,,,,,,,,
  Commodity Rate,,,,0.0011,,,,,,,,,,,,,,,,,,,
Thoreau - Flagstaff,,,,,,,,,,,,,,,,,,,,,,,
  Fuel,,,,0.045,,,,,,,,,,,,,will go against ,,,,,,
  Demand Charge,,,,0,,,,,,,,,,,,,curve at Thoreau,,,,,,
  Commodity Rate,,,,0.0253,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Alternative Minimum Price Calculation,,,,,Delivery Cost,Delivery Cost,Delivery Cost,Delivery Cost,Delivery Cost,Delivery Cost,,,,Enron Cost,Enron Cost,Enron Cost
,Delivered Quantity,Thoreau Quantity,PG&E Lge. Pkg. Topock Gas Daily Mid Point,Border Discount,Delivered Price to Griffith,,San Juan Gas Daily Mid Point,Minimum Transport Fee,Delivered Price,,PPL   Griffith Price,San Juan Gas Daily Mid Point,S.J. Lateral Demand Cost,S.J Lateral Commodity Cost,Mainline Demand Costs,Mainline Commodity Costs,Total Costs Delivered To TW Griffith,Spread,Enron Margin & Brokering,Price to Citizens @ TW Griffith,Enron  Margin Sharing,Brokering Fee,Total Margin & Brokering
Date,MMBtu,MMBtu,$/MMBtu,$/MMBtu,$/MMBtu,,$/MMBtu,$/MMBtu,$/MMBtu,,$/MMBtu,$/MMBtu,$/MMBtu,$/MMBtu,$/MMBtu,$/MMBtu,$/MMBtu,$/MMBtu,$/MMBtu,$/MMBtu,$,$'s,$'s
2001-06-12 00:00:00,10000,10498.687664041994,3.385,0.25,3.135,,2.48,0.5,2.98,,3.135,2.48,0.1052,0.0011,,0.0253,2.7399759569079767,0.3950240430920231,0.033577043662821965,2.7735530005707987,296.2680323190173,39.502404309202305,335.7704366282196
2001-06-13 00:00:00,10000,10498.687664041994,3.89,0.25,3.64,,2.865,0.5,3.365,,3.64,2.865,0.1052,0.0011,,0.0253,3.144127697516042,0.4958723024839582,0.04214914571113645,3.186276843227178,371.9042268629686,49.58723024839582,421.4914571113644
2001-06-14 00:00:00,9951,10447.24409448819,3.64,0.25,3.39,,2.995,0.5,3.495,,3.495,2.995,0.1052,0.0011,,0.0253,3.2805945190200636,0.2144054809799365,0.018224465883294603,3.2988189849033582,160.0161705923511,21.335489412313482,181.35166000466458
2001-06-15 00:00:00,15000,15748.031496062991,3.515,0.25,3.265,,3.12,0.5,3.62,,3.62,3.12,0.1052,0.0011,,0.0253,3.411812616620084,0.20818738337991594,0.017695927587292857,3.429508544207377,234.21080630240542,31.22810750698739,265.43891380939283
2001-06-16 00:00:00,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
2001-06-17 00:00:00,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
2001-06-18 00:00:00,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
2001-06-19 00:00:00,19912,20904.986876640418,4.315,0.25,4.065,,3.255,0.5,3.755,,4.065,3.255,0.1052,0.0011,,0.0253,3.553528162028107,0.5114718379718934,0.04347510622761094,3.597003268255718,763.8320428272257,101.84427237696342,865.6763152041891
2001-06-20 00:00:00,19996,20993.175853018372,4.065,0.25,3.8150000000000004,,3.12,0.5,3.62,,3.8150000000000004,3.12,0.1052,0.0011,,0.0253,3.411812616620084,0.4031873833799162,0.03427092758729288,3.446083544207377,604.6601188548603,80.62134918064805,685.2814680355084
2001-06-21 00:00:00,20000,20997.37532808399,4.125,0.25,3.875,,2.61,0.5,3.11,,3.875,2.61,0.1052,0.0011,,0.0253,2.8764427784119984,0.9985572215880016,0.08487736383498015,2.9613201422469784,1497.8358323820023,199.71144431760032,1697.5472766996027
2001-06-22 00:00:00,19182,20138.582677165356,4.48,0.25,4.23,,2.325,0.5,2.825,,4.23,2.325,0.1052,0.0011,,0.0253,2.5772655158839513,1.6527344841160492,0.1404824311498642,2.7177479470338155,2377.706465573554,317.0275287431405,2694.7339943166944
2001-06-23 00:00:00,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
2001-06-24 00:00:00,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
2001-06-25 00:00:00,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
2001-06-26 00:00:00,20000,20997.37532808399,3.995,0.25,3.745,,2.58,0.5,3.08,,3.745,2.58,0.1052,0.0011,,0.0253,2.8449504349879935,0.9000495650120066,0.07650421302602056,2.921454648014014,1350.0743475180102,180.00991300240133,1530.0842605204116
2001-06-27 00:00:00,20000,20997.37532808399,3.39,0.25,3.14,,2.39,0.5,2.89,,3.14,2.39,0.1052,0.0011,,0.0253,2.645498926635962,0.49450107336403804,0.04203259123594324,2.6875315178719053,741.7516100460571,98.90021467280762,840.6518247188646
2001-06-28 00:00:00,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
2001-06-29 00:00:00,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
2001-06-30 00:00:00,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0
Total,164041,172221.52230971126,,,,,,,,,,,,,,,,,,,8398.259653278452,1119.7679537704603,9182.257170420693
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,0,,0,,,,,,,,,,2.48,,,,,,,,,
,,0,,0,,,,,,,,,,2.5925155388471177,0.11251553884711774,0.006215538847117733,,,,,,,
,,0,,0,,,,,,,,,,2.7399759569079767,,,,,,,,,
,,0,,0,,,,,,,,,,0.14746041806085897,,,,,,,,,
,,0,,0,,,,,,,,,,,,,,,,,,,
,,0,,0,,,,,,,,,,,,,,,,,,,
,,0,,0,,,,,,,,,,,,,,,,,,,
,,0,,0,,,,,,,,,,,,,,,,,,,
,,0,,0,,,,,,,,,,,,,,,,,,,
,,0,,0,,,,,,,,,,,,,,,,,,,
,,0,,0,,,,,,,,,,,,,,,,,,,
,,0,,0,,,,,,,,,,,,,,,,,,,
,,0,,0,,,,,,,,,,,,,,,,,,,
,,0,,0,,,,,,,,,,,,,,,,,,,
,,0,,0,,,,,,,,,,,,,,,,,,,
,,0,,0,,,,,,,,,,,,,,,,,,,
,,0,,0,,,,,,,,,,,,,,,,,,,
,,0,,0,,,,,,,,,,,,,,,,,,,
,,0,,0,,,,,,,,,,,,,,,,,,,
,,0,,0,,,,,,,,,,,,,,,,,,,
,,0,,0,,,,,,,,,,,,,,,,,,,
,,0,,0,,,,,,,,,,,,,,,,,,,
,,0,,0,,,,,,,,,,,,,,,,,,,
,,0,,0,,,,,,,,,,,,,,,,,,,
