,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,,Deviation,,2009.5,2009.5
"EU-15, upper limit",4264.911110394352,4277.86178210589,4185.014387332762,4117.85164813353,4113.423914512023,4155.49221375563,4237.905557612585,4174.892601573476,4191.92167635498,4130.900455742333,4139.76483203107,4185.100347800261,4161.826545847234,4205.016049130753,4208.328507660545,4177.649255686897,4137.035431722392,4079.718031231761,3997.9895983018096,3723.714417046798,3838.401729077053,,,0.030799169642340824,,
EU-15,4264.911110394352,4277.86178210589,4185.014387332762,4117.85164813353,4113.423914512023,4155.49221375563,4237.905557612585,4174.892601573476,4191.92167635498,4130.900455742333,4139.76483203107,4185.100347800261,4161.826545847234,4205.016049130753,4208.328507660545,4177.649255686897,4137.035431722392,4079.718031231761,3997.9895983018096,3723.714417046798,3811.1848599768514,0.02349010507616323,-0.007309064566177594,,,
"EU-15, lower limit",4264.911110394352,4277.86178210589,4185.014387332762,4117.85164813353,4113.423914512023,4155.49221375563,4237.905557612585,4174.892601573476,4191.92167635498,4130.900455742333,4139.76483203107,4185.100347800261,4161.826545847234,4205.016049130753,4208.328507660545,4177.649255686897,4137.035431722392,4079.718031231761,3997.9895983018096,3723.714417046798,3783.9679908766498,,,0.016181040509985634,,
"EU-27, upper limit",5588.7975849958975,5487.286393404674,5297.950214528239,5207.079799369825,5176.70996361194,5231.96158704636,5338.90050800603,5238.342750874944,5192.456433639914,5086.171406685593,5085.820365093076,5145.12930109494,5104.918123289903,5177.3958500879635,5181.206462617728,5148.752612677976,5128.891830114586,5071.328013314166,4969.052442259372,4614.525761626449,4738.243983330939,,,0.026810603753327937,,
EU-27,5588.7975849958975,5487.286393404674,5297.950214528239,5207.079799369825,5176.70996361194,5231.96158704636,5338.90050800603,5238.342750874944,5192.456433639914,5086.171406685593,5085.820365093076,5145.12930109494,5104.918123289903,5177.3958500879635,5181.206462617728,5148.752612677976,5128.891830114586,5071.328013314166,4969.052442259372,4614.525761626449,4724.146716682482,0.023755627494296633,-0.0030549762590313034,,,
"EU-27, lower limit",5588.7975849958975,5487.286393404674,5297.950214528239,5207.079799369825,5176.70996361194,5231.96158704636,5338.90050800603,5238.342750874944,5192.456433639914,5086.171406685593,5085.820365093076,5145.12930109494,5104.918123289903,5177.3958500879635,5181.206462617728,5148.752612677976,5128.891830114586,5071.328013314166,4969.052442259372,4614.525761626449,4710.0494500340255,,,0.02070065123526533,,
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5800.0
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,, ,,,,,,,,,,,
