ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Dr. Rainer,Mueller-Hoerner,GER,0,00:16:19,00:00:58,00:55:45,00:00:00,00:33:20,1,01:46:24
Luc,Van Lierde,BEL,0,00:16:20,00:01:11,00:55:33,00:00:00,00:33:59,2,01:47:05
Spencer,Smith,GBR,0,00:15:55,00:01:01,00:56:07,00:00:00,00:34:23,3,01:47:28
Ralf,Eggert,GER,0,00:16:46,00:01:06,00:55:09,00:00:00,00:34:31,4,01:47:34
Olivier,Marceau,SUI,0,00:18:56,00:01:10,00:54:57,00:00:00,00:34:50,5,01:47:55
Normann,Stadler,GER,0,00:17:18,00:00:00,00:55:46,00:00:00,00:34:55,6,01:48:00
Rob,Barel,NED,0,00:17:03,00:01:01,00:54:59,00:00:00,00:35:06,7,01:48:11
Dennis,Looze,NED,0,00:16:19,00:00:59,00:57:32,00:00:44,00:32:39,8,01:48:14
Markus,Keller,SUI,0,00:17:08,00:00:51,00:55:03,00:00:00,00:35:13,9,01:48:14
Dmitriy,Gaag,KAZ,0,00:17:02,00:01:04,00:58:34,00:00:00,00:33:35,10,01:48:17
Christoph,Mauch,SUI,0,00:17:49,00:00:58,00:54:10,00:00:00,00:35:23,11,01:48:23
Stefan,Vuckovic,GER,0,00:16:57,00:00:56,00:55:09,00:00:53,00:34:38,12,01:48:36
Jose Miguel,Barbany,ESP,0,00:17:40,00:01:04,00:55:58,00:00:49,00:32:24,13,01:48:56
Didier,Volckaert,BEL,0,00:17:54,00:01:11,00:58:24,00:03:22,00:34:51,14,01:48:58
Roland,Knoll,GER,0,00:15:57,00:00:58,00:57:48,00:01:13,00:33:06,15,01:49:01
Remy,Rampteau,FRA,0,00:17:06,00:01:20,00:57:09,00:00:00,00:33:35,16,01:49:11
Martin,Matula,CZE,0,00:17:58,00:01:08,00:56:28,00:00:00,00:33:44,17,01:49:20
Péter,Kropkó,HUN,0,00:16:37,00:01:13,00:56:49,00:01:11,00:33:36,18,01:49:26
Peter,Alder,SUI,0,00:17:03,00:00:54,00:55:53,00:00:00,00:35:42,19,01:49:34
Petteri,Kosonen,FIN,0,00:17:01,00:01:10,00:54:56,00:00:00,00:36:39,20,01:49:47
Rene,Milichovsky,CZE,0,00:16:41,00:01:03,00:57:38,00:00:00,00:34:29,21,01:49:53
Emmanuel,Dubreuil,FRA,0,00:17:04,00:00:41,00:55:24,00:00:00,00:36:45,22,01:49:57
Glenn,Cook,GBR,0,00:18:19,00:00:00,00:54:48,00:00:00,00:37:10,23,01:50:16
Oliver,Hufschmid,SUI,0,00:17:36,00:01:13,00:54:11,00:00:51,00:36:27,24,01:50:20
Carl,Blasco,FRA,0,00:16:33,00:01:11,00:55:20,00:00:00,00:37:34,25,01:50:40
Stephan,Bignet,FRA,0,00:16:12,00:01:03,00:57:30,00:00:49,00:35:10,26,01:50:46
Peter,Sandvang,DEN,0,00:17:13,00:01:06,00:54:43,00:02:24,00:35:31,27,01:50:58
Jack,Maitland,GBR,0,00:17:30,00:01:06,00:54:28,00:00:00,00:38:01,28,01:51:07
Jiri,Seidl,CZE,0,00:19:04,00:01:13,00:56:44,00:00:00,00:34:12,29,01:51:14
Wolfgang,Kattnig,AUT,0,00:17:52,00:01:04,00:55:44,00:00:00,00:36:44,30,01:51:26
Arnd,Schomburg,GER,0,00:17:56,00:01:03,00:57:07,00:00:00,00:35:51,33,01:51:59
Xavier,Llobet,ESP,0,00:17:05,00:01:10,00:56:40,00:00:41,00:37:10,37,01:52:47
Paal,Staven,NOR,0,00:16:53,00:06:12,00:51:39,00:00:00,00:38:28,42,01:53:13
