ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Tomoko,Sakimoto,JPN,51,00:21:40,00:00:00,01:07:31,00:00:00,00:37:25,1,02:06:37
Emma,Jackson,AUS,65,00:21:47,00:00:00,01:07:23,00:00:00,00:37:38,2,02:06:49
Miu,Hiraide,JPN,63,00:23:29,00:00:00,01:06:52,00:00:00,00:37:08,3,02:07:29
Ashleigh,Gentle,AUS,67,00:23:38,00:00:00,01:06:46,00:00:00,00:38:06,4,02:08:30
Hideko,Kikuchi,JPN,52,00:21:57,00:00:00,01:07:14,00:00:00,00:40:14,5,02:09:25
Chika,Sato,JPN,61,00:23:40,00:00:00,01:06:45,00:00:00,00:39:15,6,02:09:41
Saori,Ohmatsu,JPN,54,00:23:20,00:00:00,01:06:57,00:00:00,00:39:26,7,02:09:44
Maiko,Ohta,JPN,55,00:22:08,00:00:00,01:08:08,00:00:00,00:40:11,8,02:10:28
Hyun Ju,Lee,KOR,62,00:22:25,00:00:00,01:08:02,00:00:00,00:40:39,9,02:11:07
Misuzu,Asanuma,JPN,60,00:21:44,00:00:00,01:08:44,00:00:00,00:41:34,10,02:12:01
Akane,Tsuchihashi,JPN,53,00:21:16,00:00:00,01:09:14,00:00:00,00:41:54,11,02:12:24
Maiko,Nishi,JPN,56,00:22:08,00:00:00,01:08:18,00:00:00,00:42:16,12,02:12:42
Yayoi,Ito,JPN,58,00:22:38,00:00:00,01:07:42,00:00:00,00:43:10,13,02:13:30
Nao,Yamamoto,JPN,59,00:22:34,00:00:00,01:12:55,00:00:00,00:39:25,14,02:14:54
Ayami,Kawaguchi,JPN,57,00:23:25,00:00:00,01:06:53,00:00:00,00:46:32,15,02:16:52
Yuko,Takahashi,JPN,64,00:22:34,00:00:00,01:10:36,00:00:00,00:45:01,16,02:18:11
Arisa,Shibasaki,JPN,68,00:22:35,00:00:00,01:16:35,00:00:00,00:43:50,17,02:23:00
Miki,Takahashi,JPN,70,00:32:10,00:00:00,01:14:49,00:00:00,00:39:32,18,02:26:33
Naomi,Nakayama,JPN,69,00:22:36,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Kirralee,Seidel,AUS,66,00:24:04,00:00:00,01:15:03,00:00:00,00:00:00,DNF,00:00:00
