ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Eszter,Pap,HUN,43,00:12:26,00:00:49,00:35:58,00:00:39,00:18:19,1,01:08:15
Angelica,Olmo,ITA,23,00:12:16,00:00:51,00:35:47,00:00:41,00:18:37,2,01:08:15
Renata,Fuchs,HUN,40,00:11:40,00:00:53,00:36:19,00:00:43,00:18:37,3,01:08:15
Theresa,Moser,AUT,28,00:12:31,00:00:51,00:35:52,00:00:41,00:18:29,4,01:08:28
Julia,Hauser,AUT,1,00:12:05,00:01:03,00:36:31,00:00:43,00:18:12,5,01:08:36
Federica,Parodi,ITA,27,00:12:21,00:00:51,00:36:03,00:00:43,00:18:44,6,01:08:45
Zsanett,Horvath,HUN,39,00:11:36,00:00:51,00:36:26,00:00:39,00:19:23,7,01:08:58
Lisa,Schanung,ITA,33,00:12:14,00:00:53,00:35:46,00:00:39,00:19:26,8,01:09:01
Tea,Milos,CRO,15,00:11:43,00:00:53,00:36:40,00:00:46,00:18:59,9,01:09:04
Henrietta,Hargitai,HUN,17,00:12:00,00:00:53,00:36:25,00:00:46,00:19:02,10,01:09:07
Linda,Vitova,CZE,25,00:12:31,00:00:56,00:35:44,00:00:44,00:19:10,11,01:09:08
Viktoria,Vizi,HUN,22,00:12:22,00:00:58,00:35:33,00:00:41,00:19:35,12,01:09:13
Lilli,Gelmini,ITA,36,00:11:43,00:00:58,00:36:12,00:00:43,00:19:53,13,01:09:33
Luisa,Iogna-Prat,ITA,8,00:12:19,00:00:53,00:35:44,00:00:44,00:20:08,14,01:09:49
Hrista,Stoyneva,BUL,4,00:12:33,00:00:56,00:36:44,00:00:46,00:18:52,15,01:09:55
Katalin ,Sörös,HUN,29,00:12:35,00:00:56,00:35:43,00:00:44,00:19:55,16,01:09:56
Ivona,Miklosova,SVK,11,00:12:26,00:01:04,00:36:08,00:00:48,00:19:47,17,01:10:15
Alina,Hambrusch,AUT,31,00:12:32,00:00:44,00:36:16,00:00:41,00:20:11,18,01:10:29
Marika,Zahradnickova,CZE,21,00:12:20,00:00:53,00:36:00,00:00:44,00:20:36,19,01:10:36
Adrienn,Szabo,HUN,38,00:12:32,00:00:53,00:35:50,00:00:46,00:20:45,20,01:10:50
Niki,Kaskova,CZE,6,00:12:38,00:00:51,00:35:46,00:00:53,00:21:10,21,01:11:21
Maruša,Klemenc,SLO,10,00:12:11,00:01:01,00:35:47,00:00:44,00:21:52,22,01:11:39
Lili ,Kerekes,HUN,41,00:12:42,00:00:56,00:38:05,00:00:48,00:19:35,23,01:12:08
Verena,Steinhauser,ITA,30,00:12:40,00:01:01,00:38:00,00:00:41,00:19:59,24,01:12:25
Dóra,Mester,HUN,42,00:12:34,00:01:13,00:37:55,00:00:46,00:20:42,25,01:13:14
Hanna,Horváth,HUN,7,00:12:42,00:01:03,00:37:57,00:00:48,00:21:05,26,01:13:38
Ana,Skific,CRO,5,00:13:02,00:00:58,00:39:09,00:00:46,00:20:19,27,01:14:18
Zoé,Cserjési,HUN,32,00:12:48,00:01:03,00:39:15,00:00:46,00:20:27,28,01:14:23
Laura,Karnouschek,AUT,20,00:12:54,00:01:04,00:39:08,00:00:44,00:21:46,29,01:15:39
Yagmur,Aydogan,TUR,12,00:14:56,00:01:11,00:42:15,00:00:41,00:20:13,30,01:19:20
Klara,Fuchs,AUT,34,00:16:02,00:00:59,00:42:47,00:02:58,00:00:00,DNF,00:00:00
Stefanie,Pauer,AUT,24,00:15:18,00:01:11,00:43:38,00:02:40,00:00:00,DNF,00:00:00
Noémi,Sárszegi,HUN,35,00:13:37,00:01:01,00:45:06,00:02:15,00:00:00,DNF,00:00:00
Anna,Siller,AUT,37,00:13:37,00:00:59,00:39:19,00:00:59,00:00:00,DNF,00:00:00
Mégane,Van Steenwinckel,BEL,2,00:13:07,00:00:51,00:39:06,00:00:44,00:00:00,DNF,00:00:00
Anna,Takacs,HUN,26,00:12:35,00:00:49,00:35:49,00:00:43,00:00:00,DNF,00:00:00
Aneta,Grabmullerova,CZE,16,00:12:00,00:00:53,00:36:19,00:00:41,00:00:00,DNF,00:00:00
Aleksandra,Antkiewicz,POL,19,00:17:23,00:01:45,00:41:02,00:00:00,00:00:00,DNF,00:00:00
Sara,Papais,ITA,18,00:11:40,00:00:53,00:00:00,00:00:00,00:00:00,DNF,00:00:00
