ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Ai,Ueda,JPN,4,00:20:14   ,00:00:20   ,01:03:20   ,00:00:23   ,00:35:34   ,1,01:59:51
Nicola,Spirig,SUI,2,00:20:09   ,00:00:22   ,01:03:22   ,00:00:23   ,00:36:08   ,2,02:00:24
Rachel,Klamer,NED,36,00:19:23   ,00:00:22   ,01:04:11   ,00:00:22   ,00:36:22   ,3,02:00:40
Helen,Jenkins,GBR,1,00:19:20   ,00:00:24   ,01:04:10   ,00:00:25   ,00:36:52   ,4,02:01:11
Gwen,Jorgensen,USA,32,00:20:22   ,00:00:22   ,01:04:48   ,00:00:29   ,00:35:24   ,5,02:01:25
Melanie,Hauss,SUI,7,00:19:22   ,00:00:21   ,01:04:12   ,00:00:25   ,00:37:49   ,6,02:02:09
Kerry,Lang,GBR,11,00:19:19   ,00:00:23   ,01:04:14   ,00:00:25   ,00:38:29   ,7,02:02:50
Alexandra,Razarenova,RUS,10,00:20:08   ,00:00:22   ,01:03:25   ,00:00:29   ,00:38:32   ,8,02:02:56
Jillian,Petersen,USA,8,00:19:24   ,00:00:23   ,01:04:07   ,00:00:26   ,00:38:55   ,9,02:03:15
Chantell,Widney,CAN,26,00:20:26   ,00:00:23   ,01:04:41   ,00:00:25   ,00:37:35   ,10,02:03:30
Zsofia,Kovacs,HUN,17,00:20:25   ,00:00:23   ,01:04:43   ,00:00:27   ,00:37:44   ,11,02:03:42
Ewa,Komander,POL,25,00:20:33   ,00:00:24   ,01:04:31   ,00:00:31   ,00:37:45   ,12,02:03:44
Marina,Damlaimcourt,ESP,15,00:20:21   ,00:00:22   ,01:04:51   ,00:00:25   ,00:37:47   ,13,02:03:46
Claudia,Rivas,MEX,14,00:19:34   ,00:00:27   ,01:03:56   ,00:00:24   ,00:39:35   ,14,02:03:56
Favia,Diaz,CHI,31,00:20:35   ,00:00:22   ,01:04:37   ,00:00:27   ,00:38:09   ,15,02:04:10
Anna,Burova,RUS,33,00:20:21   ,00:00:23   ,01:04:45   ,00:00:29   ,00:38:34   ,16,02:04:32
Ricarda,Lisk,GER,3,00:20:19   ,00:00:21   ,01:04:47   ,00:00:22   ,00:39:04   ,17,02:04:53
Agnieszka,Jerzyk,POL,12,00:20:30   ,00:00:22   ,01:04:58   ,00:00:27   ,00:38:49   ,18,02:05:06
Zurine,Rodriguez,ESP,19,00:20:24   ,00:00:23   ,01:04:43   ,00:00:23   ,00:39:18   ,19,02:05:11
Charlotte,McShane,AUS,21,00:20:09   ,00:00:21   ,01:04:59   ,00:00:24   ,00:39:21   ,20,02:05:14
Marta,Jimenez,ESP,41,00:20:21   ,00:00:23   ,01:04:45   ,00:00:26   ,00:39:25   ,21,02:05:20
Maria,Areosa,POR,35,00:20:24   ,00:00:24   ,01:04:44   ,00:00:29   ,00:39:23   ,22,02:05:24
Elizabeth,Bravo,ECU,9,00:20:22   ,00:00:24   ,01:04:46   ,00:00:27   ,00:39:55   ,23,02:05:54
Margaret,Shapiro,USA,18,00:20:22   ,00:00:25   ,01:04:34   ,00:00:23   ,00:40:48   ,24,02:06:32
Zsofia,Toth,HUN,29,00:20:34   ,00:00:25   ,01:04:32   ,00:00:29   ,00:40:44   ,25,02:06:44
Pamella,Oliveira,BRA,24,00:19:21   ,00:00:25   ,01:04:10   ,00:00:25   ,00:42:35   ,26,02:06:56
Machiko,Nakanishi,JPN,30,00:20:24   ,00:00:21   ,01:04:48   ,00:00:24   ,00:42:14   ,27,02:08:11
Yuliya,Yelistratova,UKR,6,00:20:23   ,00:00:23   ,01:07:52   ,00:00:29   ,00:39:56   ,28,02:09:03
Melody,Ramirez,MEX,38,00:20:22   ,00:00:21   ,01:10:38   ,00:00:26   ,00:41:47   ,29,02:13:34
Romina,Palacio Balena,ARG,27,00:20:36   ,00:00:22   ,01:10:22   ,00:00:29   ,00:42:53   ,30,02:14:42
Michelle,Flipo,MEX,39,00:20:16   ,00:00:22   ,01:10:42   ,00:00:27   ,00:44:32   ,31,02:16:19
Flavia,Fernandes,BRA,34,00:20:28   ,00:07:06   ,01:17:57   ,00:00:22   ,00:00:00,DNF,00:00:00
Annie,Thoren,SWE,43,00:20:09   ,00:07:11   ,01:12:36   ,00:00:00,00:00:00,DNF,00:00:00
Amanda,Felder,USA,20,00:31:59   ,00:18:32   ,01:15:10   ,00:00:00,00:00:00,DNF,00:00:00
Emma,Davis,IRL,22,00:20:09   ,00:07:12   ,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Paulina,Kotfica,POL,23,00:20:20   ,00:07:12   ,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Pamela,Tastets,CHI,40,00:21:18   ,00:07:46   ,00:00:00,00:00:00,00:00:00,DNF,00:00:00
