Per Capita GNI at current prices in US Dollars (all regions),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Region/Subregion,1970.0,1971.0,1972.0,1973.0,1974.0,1975.0,1976.0,1977.0,1978.0,1979.0,1980.0,1981.0,1982.0,1983.0,1984.0,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0
Africa,237.9399431475729,256.9171989482658,283.1914181267073,341.8542367127375,434.5779331455769,471.7666781550369,503.939282635426,561.0604473519979,630.0720350879474,712.8921437961797,871.3386763975985,799.7108833062149,750.6212891065196,745.6845715826071,714.3291414933703,683.7098977845018,644.5969208782624,668.3742605247327,689.2607298099789,688.9369885459065,749.0972559234051,730.6548423065562,744.8600735096746,713.2789041284092,676.0885796952747,722.2884915926461,738.7064126797688,749.6584439986632,723.8851563784714,714.4612283334739,711.6370343897161,671.8583622660908,666.7112740282256,782.8705362789914,926.399918074131,1062.289261469772,1190.316700658232,1343.277837876114,1530.962380980514,1425.139137284851,1628.382114676635,1732.187658564934
Americas,2485.472979177046,2670.894837178615,2906.544821228176,3262.641187153587,3595.475791274025,3860.02131981737,4228.148784119006,4590.549034362801,5064.572604255383,5603.832302999589,6131.74380554954,6811.697005121199,6819.724447525381,6965.326591586536,7532.747185354468,7836.704763318219,8031.692848264787,8500.935664755252,9203.370106013097,9703.054863131296,10157.91178248802,10399.39277169637,10824.36080612243,11195.95874754907,11941.15601121178,12523.51123425229,13135.19950436928,13861.88331258015,14293.67161591358,14552.80379587834,15481.1403661942,15585.92540418669,15496.11745488884,16094.9614324672,17268.3039224559,18713.21775658282,20175.52824227905,21272.40932754755,22119.36551337626,20910.04515051482,22697.73769482622,23916.31539596097
Asia,242.8882463170491,260.8855310354696,308.2949480750683,393.1736323263516,467.9886506346873,505.9087753080426,554.091139027338,646.385380721926,802.4446017176057,892.1445505837581,969.7499589931944,1030.188395633739,978.8974687706852,1014.65007589976,1036.538692393949,1013.066571856213,1237.494077317049,1425.658828043953,1662.080594306081,1700.561111580653,1736.276395922812,1875.312947368262,2019.322186856642,2238.875276960607,2364.973272485394,2628.561276114132,2516.846479621764,2406.131956518328,2150.355602363281,2351.583200084906,2502.882231123283,2316.153484113755,2341.38277450403,2559.402987618254,2856.096518224519,3069.295333583393,3298.541580831408,3729.177399934192,4249.168717346721,4251.275391402603,4894.630324381123,5578.575292782651
Australia and New Zealand,3292.614566311439,3657.555358095493,4253.406412530068,5946.744448255942,6961.395405003821,7219.906230563512,7584.545634456108,7484.721058939454,8688.753483082872,9596.375185748842,10967.76808978474,12346.68145673749,11737.07777871746,11535.03562928186,12022.34418635297,10550.07559480392,11189.93294123245,13207.58448723511,16255.49456543007,17384.66416380198,17307.83848100308,17246.52496285073,16980.21479118456,16569.93442291005,18574.13360048639,20077.6350634259,22009.5671104574,21917.66659152112,19199.32535064193,20675.65238442837,19507.75118221591,18492.58111903051,20442.66359755127,26009.94500668588,30923.84296936798,34088.65402086712,35363.32913735538,42098.59752024097,43918.54842516194,41395.66700530707,51431.82258812212,60056.17322997771
Caribbean,683.630893861285,762.5983777725846,864.7678383448258,977.7053676458233,1114.881601633307,1261.433197539686,1323.187417404777,1423.421079546633,1579.64396701437,1728.478415204185,1891.472875999374,1981.948219308364,2090.247895446611,2171.663827630446,2237.413687065667,1980.306895955043,2035.812396448351,2098.456478349769,2208.704006552369,2353.479038298438,2490.739705037622,2356.854049395001,2329.199884882012,2431.010656546106,2704.130844758826,2880.394136741744,2884.826122017044,3055.666300977523,3221.109571740422,3424.989162942916,3622.600213345531,3696.503590850266,3811.2346341851,3842.677561488542,4098.974389088211,4706.580733199572,5157.618762420706,5614.949430810244,5960.393411941135,5806.264098096699,5993.923621115877,6325.452303515265
Central America,698.9431604884547,745.9590843912391,829.4131322432443,982.0193448365508,1228.585435396419,1448.844598965366,1438.682494781188,1334.891376650781,1603.351991317533,1998.248640598642,2651.500903183201,3228.300072324748,2220.182168278601,1912.576016457322,2192.600749028482,2294.947931655594,1638.638309146728,1741.732064366463,2042.116585751412,2402.477284658327,2730.419082433441,3185.810664598992,3613.842939913533,3922.259651346552,4030.446953982699,2805.293479689511,3169.724137940405,3746.85520629472,3884.814205819275,4322.247690729727,5080.164478137953,5367.893418392039,5541.735940211668,5412.500170827848,5798.059804564629,6349.121479316063,7001.663065611667,7550.714279711515,7953.700692009305,6470.73538568376,7456.287229526302,8222.537806065646
Central Asia,,,,,,,,,,,,,,,,,,,,,1048.80160038909,991.8343136585202,908.6465395119375,850.3545804547873,762.4772828824941,723.6746356783516,740.5399287247516,784.5896428624192,776.9197125032706,714.9569766752276,680.4262776238128,709.0089489415295,796.9429506698397,953.3269286502742,1211.425558129947,1472.057679770569,1902.478123600004,2395.503125199246,2943.885684625284,2725.434551157529,3270.948484735369,4014.034032633779
Eastern Africa,161.7700750387041,170.8853694315046,188.4056975021773,217.9603050927586,247.3799340150435,258.100037877873,259.0458469530236,277.5695447620496,299.5913063665408,326.2743958474879,360.5282179201065,367.963647364653,364.8124252692254,348.1329502074834,334.3219360640161,339.3859303712641,337.6478637521376,321.8723677318711,340.513235981098,342.4128867703767,335.9831951493544,320.5681285153782,286.2347203425536,250.4401547212287,259.2036535003966,282.7448612005785,298.0648488851946,314.5525391732356,295.5358137977584,280.2174592358684,274.4270495152823,270.8880952649043,268.6018800715619,287.3985381400078,306.7874259452292,340.6254145738619,379.3343726210978,435.7427122862219,523.6015389949943,515.2588089445121,529.6233416466937,575.828350244645
Eastern Asia,336.0255637999669,365.4890796426116,450.1248950497377,580.6336244441918,628.0760818120847,676.8718491004348,728.1530955511497,869.4422364999418,1170.748172161016,1254.039005379279,1326.707388637336,1405.419058116518,1321.820292241241,1415.408359096343,1482.30614294176,1538.363461041815,2068.075076954826,2454.159664462489,2947.526385379914,3007.496279168218,3026.94324820594,3380.804334557164,3688.229769616481,4194.019998215724,4494.513572455881,5001.782294289317,4659.086389642187,4412.227922670944,3988.947498355447,4446.168774814153,4774.175093728585,4400.972311467597,4392.907049360461,4771.418203637567,5266.788402096577,5507.041051560833,5748.937296142869,6346.862402189757,7260.191296036762,7542.931264818068,8586.383704777709,9833.659929856549
