ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Giuseppe,Ferraro,ITA,11,00:15:50,00:00:21,01:10:13,00:00:24,00:32:04,1,01:58:51
James,Elvery,NZL,3,00:15:44,00:00:22,01:10:14,00:00:18,00:33:19,2,01:59:58
David,Hauss,FRA,10,00:15:35,00:00:19,01:10:28,00:00:21,00:33:22,3,02:00:06
Boris,Dessenoix,FRA,51,00:15:59,00:00:18,01:10:11,00:00:22,00:33:24,4,02:00:15
Zvonko,Cubric,CRO,2,00:15:39,00:00:19,01:10:25,00:00:24,00:33:30,5,02:00:18
Fabio,Guidelli,ITA,22,00:15:40,00:00:20,01:10:26,00:00:23,00:33:46,6,02:00:35
Martin,Pejsar,CZE,42,00:15:50,00:00:24,01:10:06,00:00:22,00:34:01,7,02:00:43
Jan,Van Berkel,SUI,57,00:15:51,00:00:19,01:10:13,00:00:20,00:34:06,8,02:00:49
Cedric,Primault,FRA,29,00:15:43,00:00:20,01:10:24,00:00:25,00:34:00,9,02:00:52
Alberto,Casadei,ITA,17,00:15:35,00:00:19,01:10:27,00:00:20,00:34:14,10,02:00:55
Jonathan,Ciavattella,ITA,35,00:15:36,00:00:24,01:10:26,00:00:23,00:34:12,11,02:01:01
Christian,Lohner,GER,46,00:15:43,00:00:24,01:10:15,00:00:18,00:34:34,12,02:01:14
Lawrence,Fanous,JOR,81,00:15:39,00:00:26,01:10:20,00:00:21,00:34:36,13,02:01:21
Aurélien,Lescure,FRA,0,00:15:53,00:00:21,01:10:12,00:00:19,00:34:37,14,02:01:22
Nils,Frommhold,GER,48,00:15:36,00:00:20,01:10:26,00:00:25,00:34:36,15,02:01:24
Alberto,Alessandroni,ITA,40,00:15:43,00:00:19,01:10:21,00:00:27,00:34:42,16,02:01:31
Marc-Yvan,De Kaenel,SUI,58,00:15:41,00:00:25,01:10:24,00:00:23,00:34:42,17,02:01:35
Giorgio,Roveda,ITA,56,00:15:46,00:00:24,01:10:17,00:00:25,00:34:46,18,02:01:38
Paul,Reitmayr,AUT,26,00:15:44,00:00:19,01:10:19,00:00:19,00:35:00,19,02:01:42
Riccardo,Toselli,ITA,109,00:15:39,00:00:22,01:10:24,00:00:27,00:34:59,20,02:01:51
Sebastian,Rank,GER,47,00:15:38,00:00:23,01:10:20,00:00:22,00:35:13,21,02:01:56
Sylvain,Sudrie,FRA,4,00:15:31,00:00:18,01:10:13,00:00:23,00:35:34,22,02:01:59
Paul,Matthews,AUS,8,00:15:51,00:00:23,01:10:13,00:00:23,00:35:32,23,02:02:23
Pierre,Guivarch,FRA,110,00:15:40,00:00:25,01:10:25,00:00:23,00:35:34,24,02:02:26
