ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Jeanne,Collonge,FRA,171,00:20:50,00:00:00,1:18:54,00:00:00,00:38:24,1,2:18:09
Ina,Reinders,GER,182,00:21:22,00:00:00,1:17:33,00:00:00,00:41:05,2,2:20:01
Kathrin,Muller,GER,170,00:20:11,00:00:00,1:20:32,00:00:00,00:39:34,3,2:20:17
Merja,Kiviranta,FIN,163,00:21:21,00:00:00,1:19:28,00:00:00,00:40:45,4,2:21:36
Ewa,Dederko,POL,162,00:21:22,00:00:00,1:22:04,00:00:00,00:39:36,5,2:23:03
Olesya,Prystayko,UKR,172,00:21:55,00:00:00,1:21:50,00:00:00,00:39:31,6,2:23:18
Anja,Ippach,GER,0,00:20:04,00:00:00,1:20:00,00:00:00,00:43:53,7,2:24:01
Camille,Cierpik,FRA,169,00:20:01,00:00:00,1:23:27,00:00:00,00:41:12,8,2:24:43
Kate,Roberts,RSA,161,00:20:03,00:00:00,1:24:03,00:00:00,00:40:48,9,2:24:57
Lena,Brunkhorst,GER,173,00:21:22,00:00:00,1:22:28,00:00:00,00:41:37,10,2:25:31
Kelly,Bruce,NZL,176,00:20:13,00:00:00,1:23:57,00:00:00,00:42:18,11,2:26:30
Svenja,Bazlen,GER,213,00:20:11,00:00:00,1:21:08,00:00:00,00:45:29,12,2:26:50
Simone,Schwarz,GER,204,00:23:37,00:00:00,1:21:29,00:00:00,00:42:09,13,2:27:16
Eva,Janssen,NED,175,00:22:44,00:00:00,1:24:24,00:00:00,00:40:18,14,2:27:29
Katrin,Esefeld,GER,196,00:23:33,00:00:00,1:22:44,00:00:00,00:41:41,15,2:27:59
Virginie,Bombardieri,FRA,211,00:20:14,00:00:00,1:24:17,00:00:00,00:43:41,16,2:28:13
Anke,Kullmann,GER,210,00:23:43,00:00:00,1:22:24,00:00:00,00:42:53,17,2:29:01
Anne,Haug,GER,206,00:23:19,00:00:00,1:23:30,00:00:00,00:42:32,18,2:29:23
Corinne,Berg,RSA,164,00:21:23,00:00:00,1:26:11,00:00:00,00:42:12,19,2:29:48
Mignon-Juliane,Vatlach,GER,181,00:20:15,00:00:00,1:23:52,00:00:00,00:47:30,20,2:31:40
Verena,Walter,GER,185,00:24:50,00:00:00,1:23:23,00:00:00,00:44:33,21,2:32:49
Claire,Kinsley,RSA,166,00:21:55,00:00:00,1:25:20,00:00:00,00:45:38,22,2:32:56
Katjana,Quest-Altrogge,GER,186,00:24:47,00:00:00,1:24:41,00:00:00,00:44:02,23,2:33:32
Nadine,Baks,GER,195,00:21:26,00:00:00,1:26:51,00:00:00,00:45:14,24,2:33:35
Patricia,Diaz,ESP,197,00:21:47,00:00:00,1:27:04,00:00:00,00:45:16,25,2:34:09
Astrid,Karnikowski,GER,191,00:23:10,00:00:00,1:26:38,00:00:00,00:45:12,26,2:35:02
Leonie,Poetsch,GER,212,00:21:54,00:00:00,1:28:46,00:00:00,00:44:33,27,2:35:15
Jannicke,Abramowski,GER,187,00:22:21,00:00:00,1:28:49,00:00:00,00:45:19,28,2:36:31
Rebekka,Essmüller ,GER,0,00:21:53,00:00:00,1:26:06,00:00:00,00:48:46,29,2:36:48
Ruth,Pohlmann,GER,194,00:21:51,00:00:00,1:30:24,00:00:00,00:45:02,30,2:37:20
Julia,Leenders,GER,216,00:22:48,00:00:00,1:28:37,00:00:00,00:45:57,31,2:37:24
Kirsten,Holzhüter,GER,203,00:21:49,00:00:00,1:28:05,00:00:00,00:48:10,32,2:38:07
Micaela,Orgeldinger,GER,0,00:23:37,00:00:00,1:28:59,00:00:00,00:46:25,33,2:39:03
Stefanie,Loeb,GER,189,00:25:25,00:00:00,1:28:52,00:00:00,00:45:13,34,2:39:31
Scarlet,Vatlach,GER,209,00:21:11,00:00:00,1:29:11,00:00:00,00:49:10,35,2:39:34
Katrin,Burow,ZIM,0,00:25:20,00:00:00,1:28:24,00:00:00,00:47:15,36,2:40:59
Grit,Freiwald,GER,183,00:25:24,00:00:00,1:34:28,00:00:00,00:41:18,37,2:41:11
Swantje,Friedrich,GER,180,00:21:46,00:00:00,1:30:32,00:00:00,00:51:15,38,2:43:33
Silvia,Czaika,GER,205,00:22:53,00:00:00,1:34:38,00:00:00,00:47:26,39,2:44:58
Claudia,Wisser***,GER,184,00:23:41,00:00:00,1:34:17,00:00:00,00:47:33,40,2:45:34
Meike,Maurer,GER,215,00:23:38,00:00:00,1:34:02,00:00:00,00:51:27,41,2:49:08
Carmen,Valerius,GER,199,00:25:03,00:00:00,1:37:32,00:00:00,00:47:50,42,2:50:28
Michaela,Hauberg,GER,214,00:23:10,00:00:00,1:34:30,00:00:00,00:53:03,43,2:50:45
Susanne,Blum,GER,0,00:25:25,00:00:00,1:33:29,00:00:00,00:54:31,44,2:53:27
Claudia,Bregulla,GER,192,00:26:19,00:00:00,1:37:21,00:00:00,00:52:00,45,2:55:42
