ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Magali,Di Marco Messmer,SUI,3,00:18:51,00:00:30,01:18:22,00:00:23,00:37:20,1,02:15:26
Ana,Burgos,ESP,1,00:19:32,00:00:31,01:19:23,00:00:25,00:36:01,2,02:15:54
Lenka,Zemanova,CZE,2,00:18:51,00:00:31,01:20:04,00:00:27,00:36:38,3,02:16:32
Julie,Dibens,GBR,6,00:00:00,00:00:00,00:00:00,00:00:00,02:17:07,4,02:17:07
Charlotte,Bonin,ITA,43,00:19:26,00:00:31,01:17:45,00:00:28,00:39:38,5,02:17:49
Sibylle,Matter,SUI,10,00:19:25,00:00:35,01:18:46,00:00:27,00:38:58,6,02:18:11
Vanessa,Raw,GBR,39,00:18:59,00:00:38,01:19:52,00:00:46,00:38:00,7,02:18:15
Giunia,Chenevier,ITA,14,00:19:23,00:00:31,01:17:47,00:00:25,00:40:30,8,02:18:37
Lisa,Hütthaler,AUT,28,00:21:46,00:00:34,01:18:07,00:00:27,00:38:07,9,02:19:01
Daniela,Chmet,ITA,24,00:19:25,00:00:33,01:19:28,00:00:31,00:39:49,10,02:19:46
Elisa,Battistoni,ITA,38,00:19:30,00:00:36,01:19:20,00:00:27,00:40:00,11,02:19:53
Lucie,Zelenkova,CZE,17,00:19:26,00:00:35,01:19:28,00:00:26,00:40:06,12,02:20:01
Valentina,Filipetto,ITA,16,00:19:14,00:00:34,01:17:57,00:00:33,00:42:31,13,02:20:49
Carina,Prinz,AUT,29,00:19:32,00:00:38,01:19:12,00:00:28,00:41:11,14,02:21:01
Céline,Rositano,BEL,18,00:19:27,00:00:37,01:19:20,00:00:28,00:41:55,15,02:21:47
Irina,Kirchler,AUT,44,00:20:53,00:00:38,01:18:57,00:00:26,00:42:38,16,02:23:33
Sarah,Schutz,SUI,22,00:22:11,00:00:28,01:21:55,00:00:31,00:38:57,17,02:24:03
Nicole,Hofer,SUI,37,00:22:10,00:00:32,01:21:52,00:00:41,00:40:34,18,02:25:48
Laura,Giordano,ITA,23,00:23:33,00:00:39,01:25:42,00:00:32,00:35:52,19,02:26:18
Nina,Pekerman,ISR,21,00:23:39,00:00:52,01:24:10,00:00:31,00:41:15,20,02:30:27
Lydia,Waldmüller,AUT,32,00:19:30,00:00:41,01:24:59,00:00:28,00:46:13,21,02:31:53
Jenny,Cooper,NZL,30,00:19:34,00:00:35,01:25:01,00:00:27,00:46:27,22,02:32:04
Ljudmilla,Di Bert,ITA,33,00:26:10,00:00:46,01:23:03,00:00:38,00:41:29,23,02:32:06
Maria,Pezzarossa,ITA,31,00:23:44,00:00:36,01:25:38,00:00:34,00:42:30,24,02:33:02
Carol,Bridge,GBR,35,00:19:34,00:00:33,01:24:29,00:00:32,00:47:54,25,02:33:04
Mariana,Ignat,ROU,19,00:19:26,00:00:36,01:25:09,00:00:39,00:47:50,26,02:33:41
Arianna,Viglino,ITA,41,00:19:45,00:00:32,01:28:09,00:00:28,00:45:06,27,02:34:00
Francesca,Rossi,ITA,36,00:19:29,00:00:52,01:24:19,00:00:35,00:50:15,28,02:35:30
Alice,Cabianca,ITA,42,00:19:48,00:00:47,01:29:52,00:00:33,00:45:21,29,02:36:21
Valentina,Bieler,SUI,25,00:23:26,00:00:43,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Adelaide,Cappellini,ITA,26,00:19:28,00:00:32,01:24:38,00:00:32,00:00:00,DNF,00:00:00
Charlotte,Kolters,DEN,9,00:19:44,00:00:41,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Daniela,Locarno,ITA,20,00:21:50,00:00:31,01:22:15,00:00:31,00:00:00,DNF,00:00:00
Anina,Stampfli,SUI,11,00:21:14,00:00:37,00:00:00,04:38:10,00:00:00,DNF,00:00:00
