People QuickFacts,McLean County,Kentucky
"Population, 2013 estimate    ","9,496","4,395,295"
"Population, 2010 (April 1) estimates base    ","9,531","4,339,357"
"Population, percent change, April 1, 2010 to July 1, 2013    ",-0.4%,1.3%
"Population, 2010    ","9,531","4,339,367"
"Persons under 5 years, percent, 2013    ",6.0%,6.3%
"Persons under 18 years, percent, 2013    ",23.5%,23.1%
"Persons 65 years and over, percent, 2013    ",18.3%,14.4%
"Female persons, percent, 2013    ",50.2%,50.8%
,,
"White alone, percent, 2013 (a)    ",98.1%,88.5%
"Black or African American alone, percent, 2013 (a)    ",0.7%,8.2%
"American Indian and Alaska Native alone, percent, 2013 (a)    ",0.4%,0.3%
"Asian alone, percent, 2013 (a)    ",0.1%,1.3%
"Native Hawaiian and Other Pacific Islander alone, percent, 2013 (a)    ",0.0%,0.1%
"Two or More Races, percent, 2013    ",0.7%,1.7%
"Hispanic or Latino, percent, 2013 (b)    ",1.4%,3.3%
"White alone, not Hispanic or Latino, percent, 2013    ",96.9%,85.6%
,,
"Living in same house 1 year & over, percent, 2009-2013    ",89.8%,84.8%
"Foreign born persons, percent, 2009-2013    ",0.8%,3.3%
"Language other than English spoken at home, pct age 5+, 2009-2013    ",2.1%,5.0%
"High school graduate or higher, percent of persons age 25+, 2009-2013    ",80.0%,83.0%
"Bachelor's degree or higher, percent of persons age 25+, 2009-2013    ",10.3%,21.5%
"Veterans, 2009-2013    ",759,"312,365"
"Mean travel time to work (minutes), workers age 16+, 2009-2013    ",27.8,22.8
"Housing units, 2013    ","4,225","1,936,565"
"Homeownership rate, 2009-2013    ",78.4%,68.4%
"Housing units in multi-unit structures, percent, 2009-2013    ",4.5%,18.0%
"Median value of owner-occupied housing units, 2009-2013    ","$79,000","$120,400"
"Households, 2009-2013    ","3,770","1,694,996"
"Persons per household, 2009-2013    ",2.5,2.5
"Per capita money income in past 12 months (2013 dollars), 2009-2013    ","$19,984","$23,462"
"Median household income, 2009-2013    ","$38,833","$43,036"
"Persons below poverty level, percent, 2009-2013    ",18.8%,18.8%
,,
Business QuickFacts,McLean County,Kentucky
"Private nonfarm establishments, 2012    ",160,"89,795"
"Private nonfarm employment, 2012    ","1,100","1,481,323"
"Private nonfarm employment, percent change, 2011-2012    ",0.6%,1.2%
"Nonemployer establishments, 2012    ",494,"275,230"
,,
"Total number of firms, 2007    ",657,"337,600"
"Black-owned firms, percent, 2007    ",F,3.1%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",F,0.3%
"Asian-owned firms, percent, 2007    ",F,1.6%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",F,0.0%
"Hispanic-owned firms, percent, 2007    ",F,1.1%
"Women-owned firms, percent, 2007    ",S,25.6%
,,
"Manufacturers shipments, 2007 ($1000)    ",0,"119,105,421"
"Merchant wholesaler sales, 2007 ($1000)    ","38,629","74,680,759"
"Retail sales, 2007 ($1000)    ","48,015","50,405,925"
"Retail sales per capita, 2007    ","$4,949","$11,843"
"Accommodation and food services sales, 2007 ($1000)    ","3,067","6,300,866"
"Building permits, 2012    ",3,"9,725"
,,
Geography QuickFacts,McLean County,Kentucky
"Land area in square miles, 2010    ",252.47,"39,486.34"
"Persons per square mile, 2010    ",37.8,109.9
FIPS Code    ,149,21
Metropolitan or Micropolitan Statistical Area    ,"Owensboro, KY Metro Area", 
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
