ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Vanessa,Fernandes,POR,1,00:19:46,00:01:29,01:10:19,00:00:27,00:34:09,1,02:06:08
Andrea,Hewitt,NZL,8,00:19:23,00:01:27,01:08:58,00:00:31,00:36:24,2,02:06:42
Ana,Burgos,ESP,11,00:20:04,00:01:30,01:09:55,00:00:30,00:35:00,3,02:07:00
Nicky,Samuels,NZL,17,00:20:00,00:01:23,01:10:10,00:00:33,00:35:12,4,02:07:18
Helen,Jenkins,GBR,15,00:19:25,00:01:25,01:10:46,00:00:31,00:35:25,5,02:07:30
Eva,Dollinger,AUT,39,00:20:12,00:01:22,01:09:59,00:00:31,00:35:42,6,02:07:44
Jessica,Harrison,FRA,0,00:19:23,00:01:23,01:10:46,00:00:30,00:36:05,7,02:08:05
Anja,Dittmer,GER,6,00:19:56,00:01:25,01:10:13,00:00:28,00:36:10,8,02:08:11
Vendula,Frintova,CZE,30,00:20:35,00:01:23,01:10:25,00:00:26,00:35:24,9,02:08:13
Marina,Damlaimcourt,ESP,35,00:20:33,00:01:36,01:10:18,00:00:28,00:35:35,10,02:08:27
Elizabeth,May,LUX,24,00:20:21,00:01:30,01:10:35,00:00:32,00:35:44,11,02:08:38
Sarah,Haskins,USA,19,00:19:17,00:01:26,01:09:07,00:00:32,00:38:25,12,02:08:45
Virginie,Jouve,FRA,33,00:20:06,00:01:27,01:10:03,00:00:33,00:36:41,13,02:08:46
Andrea,Whitcombe,GBR,3,00:19:52,00:01:29,01:10:15,00:00:35,00:36:46,14,02:08:54
Tania,Haiboeck,AUT,7,00:20:45,00:01:34,01:10:07,00:00:28,00:36:14,15,02:09:06
Irina,Abysova,RUS,16,00:19:44,00:01:30,01:11:13,00:00:32,00:36:13,16,02:09:11
Nicola,Spirig,SUI,36,00:20:04,00:01:27,01:10:00,00:00:30,00:37:20,17,02:09:21
Ai,Ueda,JPN,22,00:20:47,00:01:30,01:10:09,00:00:30,00:36:37,18,02:09:30
Christiane,Pilz,GER,34,00:19:25,00:01:26,01:10:44,00:00:31,00:37:35,19,02:09:38
Magali,Di Marco Messmer,SUI,20,00:19:21,00:01:25,01:10:48,00:00:31,00:37:40,20,02:09:43
Kathrin,Muller,GER,27,00:19:50,00:01:29,01:10:14,00:00:32,00:37:42,21,02:09:45
Ainhoa,Murua,ESP,5,00:19:27,00:01:29,01:10:36,00:00:32,00:37:59,22,02:10:00
Marion,Lorblanchet,FRA,44,00:20:29,00:01:30,01:10:26,00:00:40,00:37:17,23,02:10:24
Jana,Jirouskova,CZE,45,00:19:50,00:01:39,01:10:08,00:00:35,00:38:19,24,02:10:28
Jasmine,Oeinck,USA,26,00:19:29,00:01:33,01:10:35,00:00:30,00:38:39,25,02:10:44
Carole,Peon,FRA,12,00:19:48,00:01:33,01:11:06,00:00:31,00:38:10,26,02:11:06
Lisa,Norden,SWE,32,00:20:55,00:01:30,01:09:59,00:00:32,00:38:29,27,02:11:22
Anais,Verguet,POR,50,00:19:22,00:01:27,01:10:49,00:00:28,00:39:35,28,02:11:41
Anastasiya,Polyanskaya,RUS,29,00:19:29,00:01:23,01:10:41,00:00:32,00:39:48,29,02:11:52
Carina,Prinz,AUT,57,00:20:11,00:01:29,01:10:47,00:00:33,00:39:19,30,02:12:16
Sibylle,Matter,SUI,37,00:20:14,00:01:30,01:10:36,00:00:32,00:39:53,31,02:12:41
Akiko,Sekine,JPN,31,00:21:58,00:01:30,01:12:25,00:00:30,00:36:31,32,02:12:52
Merja,Kiviranta,FIN,41,00:21:52,00:01:30,01:12:29,00:00:28,00:36:54,33,02:13:14
Olga,Generalova,RUS,23,00:20:10,00:01:33,01:10:45,00:00:41,00:40:47,34,02:13:53
Giunia,Chenevier,ITA,40,00:19:50,00:01:30,01:11:03,00:00:33,00:41:13,35,02:14:10
Margaret,Shapiro,USA,53,00:21:53,00:01:33,01:12:27,00:00:39,00:37:55,36,02:14:25
Renata,Koch,HUN,67,00:21:58,00:01:29,01:12:27,00:00:33,00:38:26,37,02:14:51
Akane,Furutani,JPN,18,00:19:19,00:01:30,01:10:46,00:00:39,00:42:39,38,02:14:54
Saori,Ohmatsu,JPN,28,00:21:50,00:01:34,01:12:31,00:00:31,00:38:57,39,02:15:20
Aida,Valiño,ESP,51,00:20:16,00:01:29,01:10:44,00:00:32,00:42:40,40,02:15:39
Birgit,Cals-Berk,NED,52,00:20:16,00:01:30,01:14:04,00:00:28,00:39:43,41,02:16:00
Charlotte,Kolters,DEN,42,00:20:06,00:01:37,01:14:08,00:00:31,00:40:11,42,02:16:31
Vendula,Trnkova,CZE,69,00:20:48,00:01:35,01:13:29,00:00:30,00:40:15,43,02:16:34
Olesya,Prystayko,UKR,63,00:23:07,00:01:36,01:13:49,00:00:28,00:37:42,44,02:16:41
Zurine,Rodriguez,ESP,38,00:19:54,00:01:23,01:14:33,00:00:33,00:40:22,45,02:16:44
Maki,Nishiuchi,JPN,25,00:20:22,00:01:30,01:11:06,00:00:33,00:43:51,46,02:17:21
Soraya,Perez,ESP,66,00:22:01,00:01:30,01:15:53,00:00:36,00:37:47,47,02:17:45
Jenna,Parker,USA,46,00:19:54,00:01:29,01:14:31,00:00:30,00:42:09,48,02:18:31
Saleta,Castro,ESP,56,00:20:52,00:01:34,01:17:19,00:00:34,00:43:23,49,02:23:43
Camille,Cierpik,FRA,43,00:19:55,00:01:34,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Barbara,Clemente,POR,68,00:22:45,00:01:34,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Ewa,Dederko,POL,48,00:21:57,00:01:29,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Deniz,Dimaki,GRE,0,00:23:07,00:01:42,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Joelle,Franzmann,GER,2,00:19:19,00:01:28,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Sarah,Groff,USA,9,00:19:16,00:01:29,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Evgenia,Sukhoruchenkova,RUS,64,00:21:55,00:01:33,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Helen,Lawrence,GBR,49,00:20:56,00:01:30,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Machiko,Nakanishi,JPN,14,00:19:52,00:01:30,01:10:13,00:00:43,00:00:00,DNF,00:00:00
Mariana,Ohata,BRA,70,00:19:57,00:01:35,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Sarah,Schutz,SUI,54,00:21:56,00:01:30,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Magdalena,Stovickova,SVK,60,00:19:53,00:01:35,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Anna,Supinova,CZE,58,00:20:13,00:01:27,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Jenette,Tolhoek Van Dalen,NED,65,00:20:35,00:01:35,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Svetlana,Blazevic,SRB,55,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
Olga,Dmitrieva,RUS,62,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
Lauren,Groves,CAN,4,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
Nina,Pekerman,ISR,59,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
