People QuickFacts,Wayne County,Pennsylvania
"Population, 2012 estimate    ","51,955","12,763,536"
"Population, 2010 (April 1) estimates base    ","52,825","12,702,379"
"Population, percent change, April 1, 2010 to July 1, 2012    ",-1.6%,0.5%
"Population, 2010    ","52,822","12,702,379"
"Persons under 5 years, percent, 2011     ",4.1%,5.7%
"Persons under 18 years, percent, 2011     ",18.4%,21.7%
"Persons 65 years and over, percent, 2011     ",20.2%,15.6%
"Female persons, percent, 2011     ",47.7%,51.2%
,,
"White persons, percent, 2011 (a)     ",94.8%,83.8%
"Black persons, percent, 2011 (a)     ",3.4%,11.3%
"American Indian and Alaska Native persons, percent, 2011 (a)     ",0.2%,0.3%
"Asian persons, percent, 2011 (a)    ",0.5%,2.9%
"Native Hawaiian and Other Pacific Islander persons, percent, 2011 (a)     ",Z,0.1%
"Persons reporting two or more races, percent, 2011     ",1.0%,1.6%
"Persons of Hispanic or Latino Origin, percent, 2011 (b)     ",3.5%,5.9%
"White persons not Hispanic, percent, 2011     ",91.8%,79.2%
,,
"Living in same house 1 year & over, percent, 2007-2011    ",89.9%,87.7%
"Foreign born persons, percent, 2007-2011    ",3.5%,5.7%
"Language other than English spoken at home, percent age 5+, 2007-2011    ",6.1%,10.0%
"High school graduate or higher, percent of persons age 25+, 2007-2011    ",87.2%,87.9%
"Bachelor's degree or higher, percent of persons age 25+, 2007-2011    ",17.3%,26.7%
"Veterans, 2007-2011    ","5,618","1,007,939"
"Mean travel time to work (minutes), workers age 16+, 2007-2011    ",27.9,25.7
,,
"Housing units, 2011    ","31,542","5,579,275"
"Homeownership rate, 2007-2011    ",81.6%,70.6%
"Housing units in multi-unit structures, percent, 2007-2011    ",5.1%,20.5%
"Median value of owner-occupied housing units, 2007-2011    ","$180,000","$163,200"
"Households, 2007-2011    ","19,305","4,952,566"
"Persons per household, 2007-2011    ",2.5300000000000002,2.4699999999999998
"Per capita money income in the past 12 months (2011 dollars), 2007-2011    ","$23,500","$27,824"
"Median household income, 2007-2011    ","$49,020","$51,651"
"Persons below poverty level, percent, 2007-2011    ",10.6%,12.6%
,,
Business QuickFacts,Wayne County,Pennsylvania
"Private nonfarm establishments, 2010    ","1,357","297,023"
"Private nonfarm employment, 2010    ","12,521","4,976,193"
"Private nonfarm employment, percent change, 2000-2010    ",-4.9,-2.2
"Nonemployer establishments, 2010    ","3,774","762,405"
,,
"Total number of firms, 2007    ","5,809","981,501"
"Black-owned firms, percent, 2007    ",S,4.6%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",F,0.3%
"Asian-owned firms, percent, 2007    ",S,3.2%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",F,0.0%
"Hispanic-owned firms, percent, 2007    ",S,2.3%
"Women-owned firms, percent, 2007    ",26.8%,27.0%
,,
"Manufacturers shipments, 2007 ($1000)    ","115,047","234,840,418"
"Merchant wholesaler sales, 2007 ($1000)    ","111,976","142,859,202"
"Retail sales, 2007 ($1000)    ","692,267","166,842,778"
"Retail sales per capita, 2007    ","$13,355","$13,323"
"Accommodation and food services sales, 2007 ($1000)    ","187,793","19,625,449"
"Building permits, 2011     ",98,"14,967"
,,
Geography QuickFacts,Wayne County,Pennsylvania
"Land area in square miles, 2010    ",725.6,"44,742.70"
"Persons per square mile, 2010    ",72.8,283.9
FIPS Code    ,127,42
Metropolitan or Micropolitan Statistical Area    ,None, 
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
