ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Matthew,Reed,USA,1,00:18:13,00:01:10,00:59:49,00:00:20,00:34:56,1,01:54:29
Joe,Umphenour,USA,9,00:18:18,00:01:08,01:01:37,00:00:20,00:34:16,2,01:55:38
Ethan,Brown,USA,11,00:18:28,00:01:12,01:01:23,00:00:25,00:34:17,3,01:55:44
Matt,Chrabot,USA,4,00:18:20,00:01:04,00:59:51,00:00:21,00:36:56,4,01:56:33
Brian,Fleischmann,USA,6,00:18:11,00:01:17,01:01:34,00:00:25,00:35:37,5,01:57:01
Seth,Wealing,USA,21,00:19:32,00:01:12,01:01:38,00:00:26,00:34:25,6,01:57:12
Timothy,O'Donnell,USA,14,00:18:21,00:01:14,01:01:27,00:00:24,00:35:52,7,01:57:15
Kevin,Collington,USA,8,00:18:32,00:01:14,01:02:46,00:00:25,00:34:35,8,01:57:29
Steven,Sexton,USA,0,00:18:22,00:01:10,01:01:35,00:00:23,00:36:06,9,01:57:34
Victor,Plata,USA,0,00:19:27,00:01:18,01:01:46,00:00:28,00:34:52,10,01:57:50
Matthew,Seymour,USA,12,00:18:26,00:01:10,01:01:31,00:00:25,00:36:50,11,01:58:21
Peter,Mallett,USA,15,00:19:31,00:01:16,01:01:39,00:00:30,00:35:38,12,01:58:33
Brian,Lavelle,USA,32,00:18:24,00:01:16,01:01:28,00:00:26,00:37:23,13,01:58:54
Haven,Barnes,USA,22,00:19:31,00:01:15,01:01:44,00:00:28,00:36:19,14,01:59:15
David,Kuendig,USA,18,00:18:22,00:01:14,01:01:29,00:00:28,00:37:58,15,01:59:29
John,Dahlz,USA,19,00:18:14,00:01:13,01:01:42,00:00:23,00:38:10,16,01:59:40
Cameron,Dye,USA,20,00:18:17,00:01:12,01:01:36,00:00:28,00:38:23,17,01:59:54
Chris,Foster,USA,17,00:22:22,00:01:09,01:02:50,00:00:21,00:33:15,18,01:59:57
Derek,Oskutis,USA,36,00:18:40,00:01:16,01:02:36,00:00:27,00:37:16,19,02:00:13
Andrew,Starykowicz,USA,24,00:19:34,00:01:12,01:01:36,00:00:23,00:38:31,20,02:01:14
Ryan,Bickerstaff,USA,31,00:19:32,00:01:13,01:01:44,00:00:30,00:38:26,21,02:01:24
Jordan,Jones,USA,38,00:21:36,00:01:14,01:02:59,00:00:27,00:35:53,22,02:02:07
Kevin,Everett,USA,0,00:18:23,00:01:10,01:02:54,00:00:26,00:40:09,23,02:02:59
Adam,Truex,USA,23,00:18:38,00:01:13,01:02:49,00:00:21,00:40:21,24,02:03:21
Nicholas,Vandam,USA,0,00:19:31,00:01:22,01:05:00,00:00:28,00:37:57,25,02:04:16
Chris,Tremonte,USA,27,00:19:32,00:01:10,01:05:40,00:00:28,00:38:18,26,02:05:07
Bruce,Hunter,NZL,28,00:22:22,00:01:16,01:02:42,00:00:36,00:39:53,27,02:06:46
Matt,Balzer,USA,39,00:20:21,00:01:19,01:04:11,00:00:26,00:40:33,28,02:06:48
Matthew,Wisthoff,USA,25,00:19:25,00:01:19,01:05:41,00:00:37,00:41:51,29,02:08:51
Barrett,Brandon,USA,26,00:19:29,00:01:16,01:01:39,00:00:25,00:00:00,DNF,00:00:00
Ben,Collins,USA,16,00:18:25,00:01:17,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Mark,Fretta,USA,7,00:18:27,00:01:08,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Paul,Mccall,USA,30,00:21:23,00:01:19,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Jarrod,Shoemaker,USA,2,00:19:33,00:01:16,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Daniel,Agnew,USA,0,00:19:59,00:01:13,00:00:00,00:00:00,00:00:00,DQ,00:00:00
Tate,Behning,USA,35,00:22:52,00:01:15,00:00:00,00:00:00,00:00:00,DQ,00:00:00
Matt,Long,USA,29,00:18:31,00:01:16,00:00:00,00:00:00,00:00:00,DQ,00:00:00
Nathan,Truex,USA,34,00:20:14,00:01:20,00:00:00,00:00:00,00:00:00,DQ,00:00:00
