People QuickFacts,Greene County,Alabama
"Population, 2013 estimate    ",,"4,833,722"
"Population, 2012 estimate    ","8,876","4,817,528"
"Population, 2010 (April 1) estimates base    ","9,045","4,779,758"
"Population, percent change, April 1, 2010 to July 1, 2013    ",,1.1%
"Population, percent change, April 1, 2010 to July 1, 2012    ",-1.9%,0.8%
"Population, 2010    ","9,045","4,779,736"
"Persons under 5 years, percent, 2012    ",6.4%,6.3%
"Persons under 18 years, percent, 2012    ",23.7%,23.3%
"Persons 65 years and over, percent, 2012    ",16.7%,14.5%
"Female persons, percent, 2012    ",52.2%,51.5%
,,
"White alone, percent, 2012 (a)    ",18.6%,70.0%
"Black or African American alone, percent, 2012 (a)    ",80.4%,26.5%
"American Indian and Alaska Native alone, percent, 2012 (a)    ",0.2%,0.7%
"Asian alone, percent, 2012 (a)    ",0.2%,1.2%
"Native Hawaiian and Other Pacific Islander alone, percent, 2012 (a)    ",0.0%,0.1%
"Two or More Races, percent, 2012    ",0.6%,1.5%
"Hispanic or Latino, percent, 2012 (b)    ",1.0%,4.1%
"White alone, not Hispanic or Latino, percent, 2012    ",18.0%,66.6%
,,
"Living in same house 1 year & over, percent, 2008-2012    ",90.6%,84.9%
"Foreign born persons, percent, 2008-2012    ",0.2%,3.5%
"Language other than English spoken at home, pct age 5+, 2008-2012    ",0.7%,5.2%
"High school graduate or higher, percent of persons age 25+, 2008-2012    ",75.6%,82.6%
"Bachelor's degree or higher, percent of persons age 25+, 2008-2012    ",11.6%,22.3%
"Veterans, 2008-2012    ",468,"398,343"
"Mean travel time to work (minutes), workers age 16+, 2008-2012    ",26.5,24.1
"Housing units, 2012    ","4,997","2,189,545"
"Homeownership rate, 2008-2012    ",70.3%,70.2%
"Housing units in multi-unit structures, percent, 2008-2012    ",11.3%,15.8%
"Median value of owner-occupied housing units, 2008-2012    ","$77,200","$122,300"
"Households, 2008-2012    ","3,257","1,837,576"
"Persons per household, 2008-2012    ",2.77,2.54
"Per capita money income in past 12 months (2012 dollars), 2008-2012    ","$15,062","$23,587"
"Median household income, 2008-2012    ","$23,777","$43,160"
"Persons below poverty level, percent, 2008-2012    ",32.9%,18.1%
,,
Business QuickFacts,Greene County,Alabama
"Private nonfarm establishments, 2011    ",97,"97,743"
"Private nonfarm employment, 2011    ","1,102","1,573,138"
"Private nonfarm employment, percent change, 2010-2011    ",-19.9%,0.3%
"Nonemployer establishments, 2011    ",522,"321,641"
,,
"Total number of firms, 2007    ",657,"382,350"
"Black-owned firms, percent, 2007    ",60.3%,14.8%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",F,0.8%
"Asian-owned firms, percent, 2007    ",F,1.8%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",F,0.1%
"Hispanic-owned firms, percent, 2007    ",F,1.2%
"Women-owned firms, percent, 2007    ",36.1%,28.1%
,,
"Manufacturers shipments, 2007 ($1000)    ",0,"112,858,843"
"Merchant wholesaler sales, 2007 ($1000)    ",D,"52,252,752"
"Retail sales, 2007 ($1000)    ","33,639","57,344,851"
"Retail sales per capita, 2007    ","$3,697","$12,364"
"Accommodation and food services sales, 2007 ($1000)    ","1,226","6,426,342"
"Building permits, 2012    ",4,"13,506"
,,
Geography QuickFacts,Greene County,Alabama
"Land area in square miles, 2010    ",647.11,"50,645.33"
"Persons per square mile, 2010    ",14,94.4
FIPS Code    ,63,1
Metropolitan or Micropolitan Statistical Area    ,"Tuscaloosa, AL Metro Area", 
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
