People QuickFacts,Reston CDP,Virginia
"Population, 2013 estimate    ",X,"8,260,405"
"Population, 2012 estimate    ",X,"8,186,628"
"Population, 2010 (April 1) estimates base    ",X,"8,001,031"
"Population, percent change, April 1, 2010 to July 1, 2013    ",X,3.2%
"Population, percent change, April 1, 2010 to July 1, 2012    ",X,2.3%
"Population, 2010    ","58,404","8,001,024"
"Persons under 5 years, percent, 2010    ",7.1%,6.4%
"Persons under 18 years, percent, 2010    ",20.9%,23.2%
"Persons 65 years and over, percent,  2010    ",11.3%,12.2%
"Female persons, percent, 2010    ",51.7%,50.9%
,,
"White alone, percent, 2010 (a)    ",70.1%,68.6%
"Black or African American alone, percent, 2010 (a)    ",9.7%,19.4%
"American Indian and Alaska Native alone, percent, 2010 (a)    ",0.3%,0.4%
"Asian alone, percent, 2010 (a)    ",10.9%,5.5%
"Native Hawaiian and Other Pacific Islander alone, percent, 2010 (a)    ",Z,0.1%
"Two or More Races, percent, 2010    ",4.1%,2.9%
"Hispanic or Latino, percent, 2010 (b)    ",12.8%,7.9%
"White alone, not Hispanic or Latino, percent, 2010    ",63.3%,64.8%
,,
"Living in same house 1 year & over, percent, 2008-2012    ",83.5%,84.7%
"Foreign born persons, percent, 2008-2012    ",25.5%,11.1%
"Language other than English spoken at home, pct age 5+, 2008-2012    ",28.9%,14.7%
"High school graduate or higher, percent of persons age 25+, 2008-2012    ",94.3%,86.9%
"Bachelor's degree or higher, percent of persons age 25+, 2008-2012    ",65.5%,34.7%
"Veterans, 2008-2012    ","4,094","734,151"
"Mean travel time to work (minutes), workers age 16+, 2008-2012    ",29.2,27.5
"Housing units, 2010    ","26,787","3,364,939"
"Homeownership rate, 2008-2012    ",63.2%,67.8%
"Housing units in multi-unit structures, percent, 2008-2012    ",43.6%,21.5%
"Median value of owner-occupied housing units, 2008-2012    ","$434,800","$249,700"
"Households, 2008-2012    ","25,474","3,006,219"
"Persons per household, 2008-2012    ",2.2800000000000002,2.59
"Per capita money income in past 12 months (2012 dollars), 2008-2012    ","$57,289","$33,326"
"Median household income, 2008-2012    ","$105,775","$63,636"
"Persons below poverty level, percent, 2008-2012    ",8.2%,11.1%
,,
Business QuickFacts,Reston CDP,Virginia
"Total number of firms, 2007    ","6,840","638,643"
"Black-owned firms, percent, 2007    ",5.6%,9.9%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",F,0.5%
"Asian-owned firms, percent, 2007    ",10.7%,7.0%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",S,0.1%
"Hispanic-owned firms, percent, 2007    ",4.9%,4.5%
"Women-owned firms, percent, 2007    ",33.4%,30.1%
,,
"Manufacturers shipments, 2007 ($1000)    ",0,"92,417,797"
"Merchant wholesaler sales, 2007 ($1000)    ","3,155,797","60,513,396"
"Retail sales, 2007 ($1000)    ","574,491","105,663,299"
"Retail sales per capita, 2007    ",,"$13,687"
"Accommodation and food services sales, 2007 ($1000)    ","214,293","15,340,483"
,,
Geography QuickFacts,Reston CDP,Virginia
"Land area in square miles, 2010    ",15.33,"39,490.09"
"Persons per square mile, 2010    ","3,809.8",202.6
FIPS Code    ,66672,51
Counties    ,"Fairfax County
 ",
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
