ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Brendan,Sexton,AUS,8,00:17:59,00:00:44,01:01:50,00:00:31,00:32:46,1,01:53:48
Jarrod,Shoemaker,USA,1,00:18:02,00:00:49,01:01:49,00:00:29,00:33:04,2,01:54:13
Timothy,O'Donnell,USA,24,00:17:56,00:00:46,01:01:51,00:00:34,00:33:17,3,01:54:22
Matt,Chrabot,USA,2,00:17:56,00:00:43,01:01:54,00:00:31,00:34:00,4,01:55:03
Matthew,Reed,USA,10,00:17:57,00:00:49,01:01:43,00:00:32,00:34:19,5,01:55:22
Steven,Sexton,USA,16,00:18:01,00:00:49,01:01:52,00:00:36,00:34:09,6,01:55:26
Gavin,Noble,IRL,20,00:17:59,00:00:46,01:01:50,00:00:31,00:34:56,7,01:56:04
Kevin,Collington,USA,9,00:17:56,00:00:46,01:02:01,00:00:31,00:35:09,8,01:56:23
Andrew,Russell,CAN,15,00:18:03,00:00:46,01:01:42,00:00:34,00:36:15,9,01:57:23
Ethan,Brown,USA,11,00:18:03,00:00:48,01:01:51,00:00:36,00:36:43,10,01:58:01
Brian,Lamar,USA,30,00:17:55,00:00:58,01:01:51,00:00:39,00:36:55,11,01:58:19
Kalen,Darling,USA,26,00:17:46,00:00:49,01:02:08,00:00:32,00:37:43,12,01:58:58
Brian,Fleischmann,USA,17,00:17:54,00:00:49,01:01:57,00:00:39,00:37:58,13,01:59:15
Dustin,Mclarty,USA,32,00:17:47,00:00:49,01:02:08,00:00:44,00:37:55,14,01:59:23
Barrett,Brandon,USA,12,00:17:58,00:00:46,01:01:58,00:00:32,00:38:19,15,01:59:33
Nicholas,Vandam,USA,22,00:17:51,00:00:46,01:02:05,00:00:39,00:39:01,16,02:00:23
Jason,Wilson,BAR,23,00:18:32,00:00:44,01:05:39,00:00:37,00:34:54,17,02:00:27
Joe,Maloy,USA,34,00:17:59,00:00:54,01:01:52,00:00:39,00:40:54,18,02:02:18
Jesse,Featonby,AUS,25,00:18:36,00:00:43,01:05:37,00:00:36,00:37:01,19,02:02:31
Darin,Shearer,USA,49,00:21:52,00:00:51,01:05:10,00:00:36,00:35:07,20,02:03:36
Cameron,Dye,USA,21,00:17:49,00:00:46,01:02:08,00:00:39,00:42:31,21,02:03:54
Kyle,Leto,USA,28,00:18:01,00:00:51,01:02:18,00:00:34,00:42:47,22,02:04:30
Derek,Oskutis,USA,31,00:18:37,00:00:48,01:05:29,00:00:31,00:39:22,23,02:04:48
Rusty,Pruden,USA,41,00:22:10,00:00:51,01:04:52,00:00:39,00:39:01,24,02:07:35
Matthew,Wisthoff,USA,27,00:17:57,00:00:48,01:02:00,00:00:36,00:46:53,25,02:08:15
Nathan,White,USA,47,00:19:58,00:00:53,01:04:07,00:00:34,00:43:50,26,02:09:21
Parker,Roth,USA,36,00:22:08,00:01:10,01:04:39,00:00:53,00:43:36,27,02:12:26
Sean,Jefferson,USA,33,00:21:49,00:00:49,01:05:14,00:00:36,00:44:04,28,02:12:31
Ryan ,Borger,USA,38,00:20:51,00:00:53,01:06:10,00:00:41,00:44:24,29,02:12:59
Nicholas,Sterghos,USA,35,00:21:12,00:00:46,01:06:00,00:00:44,00:46:48,30,02:15:31
James,Bales,USA,46,00:20:15,00:00:51,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Greg,Bennett,USA,4,00:18:04,00:00:49,01:01:38,00:00:29,00:00:00,DNF,00:00:00
Ben,Collins,USA,7,00:17:51,00:00:49,01:06:13,00:00:37,00:00:00,DNF,00:00:00
Cameron,Good,AUS,19,00:19:12,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Manuel,Huerta,PUR,3,00:18:34,00:00:49,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Jamie,Huggett,AUS,6,00:18:36,00:00:49,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Chris,Lutz,USA,39,00:18:22,00:00:51,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Dan,Mackenzie,USA,29,00:19:55,00:00:56,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Kenneth,Rakestraw,USA,45,00:22:03,00:00:51,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Aaron,Royle,AUS,18,00:18:22,00:00:46,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Jack,Smith,USA,40,00:20:52,00:00:56,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Chris,Tremonte,USA,37,00:20:28,00:00:46,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Keith,Yoho,USA,44,00:18:24,00:00:58,01:08:38,00:00:49,00:00:00,DNF,00:00:00
Mark,Fretta,USA,14,00:17:56,00:00:44,01:02:03,00:00:34,00:00:00,DQ,00:00:00
