ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Carol,Montgomery,CAN,0,00:17:40,00:01:08,01:02:16,00:00:44,00:35:44,1,01:57:37
Stephanie,Forrester,GBR,0,00:17:38,00:01:01,01:02:17,00:00:39,00:37:02,2,01:58:42
Carla,Moreno,BRA,0,00:17:50,00:01:10,01:02:04,00:00:37,00:37:15,3,01:59:00
Sian,Brice,GBR,0,00:17:32,00:01:06,01:02:20,00:00:41,00:37:26,4,01:59:09
Magali,Di Marco Messmer,SUI,0,00:17:14,00:01:04,01:02:40,00:00:39,00:37:31,5,01:59:10
Mariana,Ohata,BRA,0,00:17:19,00:01:03,01:02:33,00:00:41,00:38:52,6,02:00:32
Isabelle,Turcotte-Baird,CAN,0,00:17:38,00:01:11,01:02:15,00:00:44,00:39:00,7,02:00:52
Maribel,Blanco,ESP,0,00:18:28,00:01:08,01:02:54,00:00:49,00:37:34,8,02:00:55
Gina,Derks-Gardner,USA,0,00:17:15,00:01:08,01:02:38,00:00:51,00:39:04,9,02:01:00
Ingrid,Van Lubek,NED,0,00:17:46,00:01:10,01:02:05,00:00:46,00:39:18,10,02:01:07
Sandra,Soldan,BRA,0,00:17:34,00:01:06,01:02:19,00:00:46,00:39:25,11,02:01:14
Marie,Overbye,DEN,0,00:17:59,00:01:10,01:01:54,00:00:46,00:39:25,12,02:01:17
Amanda,Pagon,USA,0,00:17:19,00:01:06,01:02:35,00:00:41,00:39:53,13,02:01:39
Edith,Cigana,ITA,0,00:18:03,00:01:03,01:01:54,00:00:51,00:39:49,14,02:01:44
Gina,Kehr,USA,0,00:17:24,00:01:06,01:02:32,00:00:46,00:40:08,15,02:02:00
Julie,Nievergelt,USA,0,00:17:41,00:01:18,01:02:05,00:00:46,00:40:27,16,02:02:20
Maria Jose,Moreira,BRA,0,00:17:41,00:01:13,01:02:14,00:00:51,00:40:27,17,02:02:29
Kristen,Armstrong,USA,0,00:17:55,00:01:06,01:01:16,00:00:41,00:42:00,18,02:03:03
Heather,Williams,GBR,0,00:17:40,00:01:21,01:01:58,00:00:48,00:41:18,19,02:03:07
Silvia,Gemignani,ITA,0,00:17:17,00:01:11,01:02:37,00:00:49,00:42:21,20,02:04:21
Katie,Webb,USA,0,00:18:51,00:01:10,01:06:01,00:00:53,00:40:24,21,02:07:21
Claudia,Cortez,CHI,0,00:18:26,00:01:13,01:06:23,00:00:51,00:41:47,22,02:08:44
Lauren,Jensen,USA,0,00:18:30,00:01:06,01:06:24,00:00:53,00:42:34,23,02:09:34
Maria Luisa,Martinez,MEX,0,00:18:50,00:01:08,01:06:04,00:00:53,00:43:00,24,02:09:57
Silvia,Nabuco,BRA,0,00:17:34,00:01:06,01:07:24,00:00:49,00:44:33,25,02:11:28
Katia,Ruschel,BRA,0,00:18:46,00:01:18,01:06:00,00:00:49,00:46:48,26,02:13:47
