Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960.0,1961.0,1962.0,1963.0,1964.0,1965.0,1966.0,1967.0,1968.0,1969.0,1970.0,1971.0,1972.0,1973.0,1974.0,1975.0,1976.0,1977.0,1978.0,1979.0,1980.0,1981.0,1982.0,1983.0,1984.0,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0
Aruba,ABW,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,13.7198480916,15.0890467575,17.6446684663,13.2399609246,16.146336106,14.8545945352,4.9946300268,7.1351857525,6.7954150024,8.6705202312,6.936416185,13.8728323699,16.7630057803,16.7630057803,100.0,86.1271676301,73.9884393064,48.223699422,46.0393063584,58.8369942197,62.9855491329,56.5855491329,57.7306358382,78.5526011561,72.0098265896,85.5606936416,92.4855491329,
Andorra,AND,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.1659403304,99.08044576,105.111429415,127.9098731216,94.1982208965,100.0,114.684669188,139.4525230948,195.996990358,267.7648467094,314.4811139272,331.636003927,280.0216971993,211.8002805705,139.6984431957,119.271458657,170.1716920477,242.7940858646,
Afghanistan,AFG,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,362.2864864865,375.2810810811,382.4972972973,393.8378378378,342.1081081081,306.3945945946,298.3243243243,276.6810810811,213.3243243243,127.5351351351,127.0810810811,101.6216216216,70.8108108108,57.2972972973,90.8108108108,120.9362619436,93.4048007457,105.1393905849,115.9585469588,121.0680785365,100.0,49.5222558844,72.8268468888,104.8706595199,222.121883011,279.6550920531,297.1335353065,361.9494290375,393.3130389187,293.8133593568,282.9206478676,273.7204323002,254.8939641109,
Angola,AGO,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,24.0087182588,23.6653257599,20.5663381187,23.0067759077,25.6668909732,29.050426035,16.9934260944,29.3155537824,31.4618260232,38.0521443153,49.0347456226,43.5478637647,48.3896014372,36.6191919664,38.0849696555,45.9790430501,64.3226865295,63.208685772,44.7275596516,65.0994823886,100.0,82.4895846484,105.1382401212,120.0353490721,170.117409418,304.3681353364,402.249715945,560.4873122081,806.8930690569,515.4387072339,638.7438454741,845.8022976897,921.6008079788,
Albania,ALB,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.2632706134,79.3299678752,53.158558972,78.3027382591,100.8394523482,100.0,117.4812605171,129.8569680281,171.3132935597,231.5282239559,251.6444852379,305.1858650757,412.1080006119,518.1390546122,417.0873489368,590.719366682,746.1564938045,752.5478048034,
Andean Region,ANR,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,ARB,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,44.0414611652,43.6906050764,36.5371506476,30.857291792,32.0582220618,29.6002245479,20.307550423,25.5924455672,24.55992622,35.2780785116,47.2031757488,48.991539356,49.6331047757,47.3956453747,54.9139901359,56.9153905522,74.9142183701,81.1126547303,67.8980437587,73.1887232779,100.0,97.1478528597,104.6708653804,134.7138498038,182.5956087077,235.3496887405,292.1374708535,358.44170138,480.0065584084,371.2230909913,441.4544865842,571.8842212568,601.9833907967,
Argentina,ARG,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,30.4521468433,34.7101476785,28.9468888805,29.7486807638,30.7786340686,31.874644091,26.0134391253,24.1456284879,34.6790175012,36.3665008921,46.8945749972,45.4720777495,46.4481226985,49.7995520292,60.1313541627,79.5835389697,90.3940624881,100.340913405,100.3515432216,88.4879085836,100.0,100.766865343,97.3767131088,112.2432709464,131.2619110892,153.1870468092,176.7055161156,211.756577199,265.814889336,211.351505258,258.6591245587,318.7046809157,308.2836642496,
Armenia,ARM,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0802175391,98.6743711761,79.0448674371,74.949014276,78.9259007478,100.0,116.5873555404,171.7063222298,233.0387491502,245.7171991842,331.033310673,334.8402447315,391.6723317471,359.3473827328,241.4004078858,353.8749150238,453.5350101971,485.4180829368,
American Samoa,ASM,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,36.7052023121,57.5144508671,54.0462427746,51.1560693642,61.2716763006,58.0924855491,73.4104046243,83.2369942197,106.3583815029,89.0173410405,89.8843930636,94.5086705202,91.9075144509,139.0173410405,71.676300578,78.5446144961,90.3840600635,122.4371931851,119.7805371066,99.6534796419,100.0,91.7412647993,112.0704591395,132.6884204447,128.6745596304,107.9410915391,126.6243141785,129.9451342766,164.5971700837,135.7204735778,86.6300895178,80.8547502166,86.6300895178,
Antigua and Barbuda,ATG,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,61.1111627907,92.5925581395,49.4230232558,45.9,40.9044186047,38.7941860465,45.5469767442,45.2281395349,39.5434883721,37.0541860465,48.0534883721,115.1162790698,150.4565116279,144.3755813953,103.3676744186,101.9230769231,73.0769230769,73.0769230769,69.23076923080001,73.0769230769,100.0,78.8461538462,75.0,86.5461538462,109.6153846154,159.6153846154,142.3076923077,114.1384615385,125.8788461538,97.7115384615,87.9134615385,107.9826923077,125.0,
Australia,AUS,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.1547947093,94.4107129437,98.4960169343,87.509863724,87.8020178361,100.0,99.2431548886,101.8202485032,110.1871915629,135.5314950274,166.1132042386,193.2622999073,221.3206180015,293.1822550039,241.6315820787,332.9151156091,423.3366081941,402.1111093715,
Austria,AUT,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.4852436325,86.0748892996,88.5206575524,94.782491822,97.8970237891,100.0,104.7492766806,116.4778801411,143.8279793793,175.2588327139,185.3362044502,202.464754758,242.2453141455,268.4042082063,202.8158496623,225.8691673787,262.6873785946,245.962972143,
Azerbaijan,AZE,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.3896848138,36.1031518625,44.6991404011,34.670487106,53.2378223496,100.0,132.6074498567,124.2063037249,148.52252149,207.1862464183,438.3359312321,745.8242406877,1218.872034384,1752.799025788,1208.9971346705,1517.250773639,1976.7335243553,1833.8108882521,
Burundi,BDI,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,130.718453822,149.7542115879,175.4537440002,159.8538263628,205.4147417073,224.3721350507,307.1445563714,179.4109474299,265.4115031776,155.770480202,149.5872873715,181.4722116159,145.8146001715,123.7600129541,241.5523352398,211.1961169629,79.7256045755,173.0158508037,129.0755996777,108.6200864807,100.0,77.005039712,59.9727723613,75.321803901,93.7714277718,115.9593544531,116.5151021436,117.6186011551,114.8278681479,134.7228358325,202.2941584521,246.8799165179,259.8820135658,
Belgium,BEL,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.877686264,94.2432901088,92.8857555967,96.713843373,95.430532986,100.0,101.2999023317,115.0188590845,136.0343415211,163.3084114797,177.961309232,195.1744103505,229.3443090244,251.1042920848,196.9733754768,217.5264226579,253.3763126653,237.5134647621,
Benin,BEN,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,16.008909526,8.5730741687,6.0779481586,16.9542214486,42.4723934667,38.2039251865,26.5022719801,29.0601928189,17.9683171547,55.557112967,73.3965529105,84.1002168766,85.4980644208,97.7410172049,101.3970829967,107.1428571429,134.693877551,108.1632653061,103.8265306122,107.6530612245,100.0,95.4081632653,114.2857142857,138.0102040816,145.0428571429,147.5086734694,187.7551020408,267.0558673469,327.1058673469,312.4308673469,326.9413265306,359.693877551,357.1428571429,
Burkina Faso,BFA,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,43.083923445,35.6053110048,26.8922009569,27.6933014354,37.701291866,33.7399043062,39.5106220096,74.2846889952,67.8392344498,45.2742105263,72.5473684211,50.6985645933,30.4190430622,33.223492823,51.0358851675,132.2827751196,111.3440191388,111.2277511962,152.7028708134,122.009569378,100.0,106.6985645933,118.0583732057,153.3703349282,229.323923445,223.9234449761,281.3397129187,298.0861244019,331.6550239234,430.8578947368,758.5363636364,1125.4822966507,1124.4019138756,
