People QuickFacts,Park City,Kansas
"Population, 2013 estimate    ","7,499","2,893,957"
"Population, 2010 (April 1) estimates base    ","7,297","2,853,116"
"Population, percent change, April 1, 2010 to July 1, 2013    ",2.8%,1.4%
"Population, 2010    ","7,297","2,853,118"
"Persons under 5 years, percent, 2010    ",9.4%,7.2%
"Persons under 18 years, percent, 2010    ",29.2%,25.5%
"Persons 65 years and over, percent,  2010    ",8.1%,13.2%
"Female persons, percent, 2010    ",50.1%,50.4%
,,
"White alone, percent, 2010 (a)    ",86.1%,83.8%
"Black or African American alone, percent, 2010 (a)    ",4.3%,5.9%
"American Indian and Alaska Native alone, percent, 2010 (a)    ",1.4%,1.0%
"Asian alone, percent, 2010 (a)    ",1.6%,2.4%
"Native Hawaiian and Other Pacific Islander alone, percent, 2010 (a)    ",Z,0.1%
"Two or More Races, percent, 2010    ",3.8%,3.0%
"Hispanic or Latino, percent, 2010 (b)    ",8.8%,10.5%
"White alone, not Hispanic or Latino, percent, 2010    ",81.3%,78.2%
,,
"Living in same house 1 year & over, percent, 2009-2013    ",89.1%,83.2%
"Foreign born persons, percent, 2009-2013    ",1.5%,6.7%
"Language other than English spoken at home, pct age 5+, 2009-2013    ",3.5%,11.0%
"High school graduate or higher, percent of persons age 25+, 2009-2013    ",92.3%,89.8%
"Bachelor's degree or higher, percent of persons age 25+, 2009-2013    ",18.7%,30.3%
"Veterans, 2009-2013    ",370,"211,113"
"Mean travel time to work (minutes), workers age 16+, 2009-2013    ",20.2,19
"Housing units, 2010    ","2,875","1,233,215"
"Homeownership rate, 2009-2013    ",81.5%,67.5%
"Housing units in multi-unit structures, percent, 2009-2013    ",3.2%,17.7%
"Median value of owner-occupied housing units, 2009-2013    ","$108,400","$128,400"
"Households, 2009-2013    ","2,545","1,110,440"
"Persons per household, 2009-2013    ",2.74,2.51
"Per capita money income in past 12 months (2013 dollars), 2009-2013    ","$23,112","$26,929"
"Median household income, 2009-2013    ","$57,930","$51,332"
"Persons below poverty level, percent, 2009-2013    ",10.5%,13.7%
,,
Business QuickFacts,Park City,Kansas
"Total number of firms, 2007    ",387,"237,040"
"Black-owned firms, percent, 2007    ",F,2.4%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",F,0.9%
"Asian-owned firms, percent, 2007    ",F,2.0%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",F,S
"Hispanic-owned firms, percent, 2007    ",F,2.4%
"Women-owned firms, percent, 2007    ",S,27.5%
,,
"Manufacturers shipments, 2007 ($1000)    ",D,"76,751,828"
"Merchant wholesaler sales, 2007 ($1000)    ","112,392","45,863,865"
"Retail sales, 2007 ($1000)    ","166,472","34,538,332"
"Retail sales per capita, 2007    ","$21,916","$12,444"
"Accommodation and food services sales, 2007 ($1000)    ","19,109","4,192,347"
,,
Geography QuickFacts,Park City,Kansas
"Land area in square miles, 2010    ",9.49,"81,758.72"
"Persons per square mile, 2010    ",769.2,34.9
FIPS Code    ,54450,20
Counties    ,"Sedgwick County
 ",
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
