People QuickFacts,Adair County,Oklahoma
"Population, 2013 estimate    ","22,194","3,850,568"
"Population, 2012 estimate    ","22,254","3,815,780"
"Population, 2010 (April 1) estimates base    ","22,683","3,751,357"
"Population, percent change, April 1, 2010 to July 1, 2013    ",-2.2%,2.6%
"Population, percent change, April 1, 2010 to July 1, 2012    ",-1.9%,1.7%
"Population, 2010    ","22,683","3,751,351"
"Persons under 5 years, percent, 2012    ",6.6%,6.9%
"Persons under 18 years, percent, 2012    ",27.4%,24.6%
"Persons 65 years and over, percent, 2012    ",13.7%,14.0%
"Female persons, percent, 2012    ",50.0%,50.5%
,,
"White alone, percent, 2012 (a)    ",44.3%,75.5%
"Black or African American alone, percent, 2012 (a)    ",0.4%,7.6%
"American Indian and Alaska Native alone, percent, 2012 (a)    ",44.3%,9.0%
"Asian alone, percent, 2012 (a)    ",0.6%,1.9%
"Native Hawaiian and Other Pacific Islander alone, percent, 2012 (a)    ",Z,0.2%
"Two or More Races, percent, 2012    ",10.4%,5.8%
"Hispanic or Latino, percent, 2012 (b)    ",5.6%,9.3%
"White alone, not Hispanic or Latino, percent, 2012    ",41.9%,67.9%
,,
"Living in same house 1 year & over, percent, 2008-2012    ",92.9%,82.1%
"Foreign born persons, percent, 2008-2012    ",2.3%,5.5%
"Language other than English spoken at home, pct age 5+, 2008-2012    ",8.1%,9.2%
"High school graduate or higher, percent of persons age 25+, 2008-2012    ",76.6%,86.2%
"Bachelor's degree or higher, percent of persons age 25+, 2008-2012    ",10.9%,23.2%
"Veterans, 2008-2012    ","1,741","322,008"
"Mean travel time to work (minutes), workers age 16+, 2008-2012    ",23.9,21
"Housing units, 2012    ","9,198","1,677,617"
"Homeownership rate, 2008-2012    ",70.9%,67.5%
"Housing units in multi-unit structures, percent, 2008-2012    ",6.3%,15.1%
"Median value of owner-occupied housing units, 2008-2012    ","$74,600","$110,800"
"Households, 2008-2012    ","7,916","1,439,292"
"Persons per household, 2008-2012    ",2.81,2.5300000000000002
"Per capita money income in past 12 months (2012 dollars), 2008-2012    ","$14,855","$24,046"
"Median household income, 2008-2012    ","$31,287","$44,891"
"Persons below poverty level, percent, 2008-2012    ",24.9%,16.6%
,,
Business QuickFacts,Adair County,Oklahoma
"Private nonfarm establishments, 2011    ",211,"89,749"
"Private nonfarm employment, 2011    ","2,834","1,261,590"
"Private nonfarm employment, percent change, 2010-2011    ",-8.1%,1.6%
"Nonemployer establishments, 2011    ","1,479","265,596"
,,
"Total number of firms, 2007    ","1,533","333,797"
"Black-owned firms, percent, 2007    ",F,3.1%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",26.4%,6.3%
"Asian-owned firms, percent, 2007    ",S,2.0%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",F,0.0%
"Hispanic-owned firms, percent, 2007    ",S,2.3%
"Women-owned firms, percent, 2007    ",22.0%,25.3%
,,
"Manufacturers shipments, 2007 ($1000)    ","414,425","60,681,358"
"Merchant wholesaler sales, 2007 ($1000)    ",D,"48,074,682"
"Retail sales, 2007 ($1000)    ","108,389","43,095,353"
"Retail sales per capita, 2007    ","$4,941","$11,931"
"Accommodation and food services sales, 2007 ($1000)    ","6,082","5,106,585"
"Building permits, 2012    ",25,"11,930"
,,
Geography QuickFacts,Adair County,Oklahoma
"Land area in square miles, 2010    ",573.48,"68,594.92"
"Persons per square mile, 2010    ",39.6,54.7
FIPS Code    ,1,40
Metropolitan or Micropolitan Statistical Area    ,None, 
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
