ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Marek,Jaskolka,POL,6,00:17:41,00:00:24,01:00:06,00:00:16,00:32:12,1,01:50:42
Hirokatsu,Tayama,JPN,3,00:17:07,00:00:26,01:00:41,00:00:17,00:32:13,2,01:50:46
Carlos Javier,Quinchara Forero,COL,16,00:17:40,00:00:26,01:00:14,00:00:16,00:32:32,3,01:51:08
Gabor,Faldum,HUN,5,00:17:13,00:00:26,01:00:27,00:00:17,00:32:47,4,01:51:11
Ryan,Bailie,AUS,2,00:18:34,00:00:24,00:59:08,00:00:17,00:32:52,5,01:51:18
Tamas,Toth,HUN,22,00:17:50,00:00:29,00:59:42,00:00:19,00:33:42,6,01:52:04
Leonardo,Saucedo,MEX,21,00:17:45,00:00:26,00:59:59,00:00:14,00:33:46,7,01:52:12
Irving,Perez,MEX,19,00:17:33,00:00:27,01:00:15,00:00:17,00:33:37,8,01:52:12
Eder,Mejia,MEX,15,00:17:52,00:00:24,01:00:00,00:00:16,00:33:40,9,01:52:14
Joe,Maloy,USA,25,00:18:38,00:00:26,00:59:16,00:00:17,00:33:49,10,01:52:29
Igor,Amorelli,BRA,11,00:18:07,00:00:26,00:59:29,00:00:17,00:34:10,11,01:52:30
Gonzalo Raul,Tellechea,ARG,14,00:18:45,00:00:24,00:59:24,00:00:19,00:33:36,12,01:52:32
Andrew,Russell,CAN,7,00:17:38,00:00:26,01:00:05,00:00:17,00:34:26,13,01:52:55
William,Huffman,USA,34,00:17:47,00:00:26,01:00:03,00:00:17,00:34:33,14,01:53:08
Carlos,Fischer,VEN,52,00:18:42,00:00:27,00:58:59,00:00:17,00:34:42,15,01:53:10
Akos,Vanek,HUN,12,00:17:46,00:00:24,01:00:04,00:00:19,00:34:44,16,01:53:20
Jorge Eduardo,Arias,COL,20,00:18:13,00:00:29,01:00:50,00:00:19,00:33:37,17,01:53:31
Danilo,Pimentel,BRA,9,00:17:58,00:00:27,01:00:12,00:00:17,00:34:39,18,01:53:34
Oscar David,Preciado,COL,10,00:18:02,00:00:27,00:59:28,00:00:21,00:35:17,19,01:53:37
Ognjen,Stojanović,SRB,24,00:18:38,00:00:26,01:01:16,00:00:14,00:33:04,20,01:53:39
Adriano,Sacchetto,BRA,8,00:17:38,00:00:29,01:00:28,00:00:19,00:35:21,21,01:54:17
Billy,Gordon,PAN,35,00:18:51,00:00:27,00:58:57,00:00:19,00:36:30,22,01:55:06
Fabian,Flores,GUA,36,00:18:40,00:00:29,00:59:32,00:00:19,00:36:26,23,01:55:26
Gaspar,Riveros,CHI,28,00:18:04,00:00:27,00:59:31,00:00:21,00:37:22,24,01:55:48
Harry,Wiltshire,GBR,1,00:17:10,00:00:24,01:04:30,00:00:17,00:33:33,25,01:55:56
Endo,Tatsuki,JPN,32,00:17:43,00:00:26,00:59:55,00:00:17,00:37:39,26,01:56:04
Gerardo,Vergara,GUA,29,00:18:40,00:00:29,00:58:55,00:00:19,00:39:31,27,01:57:54
Matt,Long,USA,31,00:17:57,00:00:26,01:05:38,00:00:17,00:33:55,28,01:58:13
Hernan Dario,Rubiano Valero,COL,33,00:19:34,00:00:31,01:04:05,00:00:21,00:34:10,29,01:58:40
Roger,Rodriguez,CRC,30,00:18:36,00:00:31,01:05:03,00:00:17,00:34:12,30,01:58:42
Marcus Vinicius,Fernandes,BRA,17,00:17:20,00:00:27,01:00:28,00:00:16,00:40:49,31,01:59:23
Wesley,Matos,BRA,18,00:17:52,00:00:26,01:05:32,00:00:17,00:35:19,32,01:59:28
Daniel,Vargas,CHI,41,00:21:00,00:00:32,01:04:10,00:00:24,00:34:30,33,02:00:39
Nick,Beer,GBR,44,00:17:34,00:00:26,01:10:52,00:00:19,00:32:06,34,02:01:18
Chris,Lutz,USA,49,00:17:32,00:00:27,01:06:16,00:00:17,00:36:58,35,02:01:32
Nicolas,Franzini,ARG,38,00:18:46,00:00:29,01:05:06,00:00:17,00:36:58,36,02:01:40
Colin,O'Brady,USA,51,00:19:42,00:00:26,01:08:45,00:00:17,00:32:51,37,02:02:04
Martin,Maluf,ARG,45,00:20:14,00:00:29,01:04:32,00:00:22,00:36:30,38,02:02:09
Sebastian Manuel,Gonzalez Santander,CHI,43,00:20:01,00:00:32,01:03:42,00:00:22,00:37:56,39,02:02:37
Andres,Cabascango,ECU,48,00:20:42,00:00:29,01:03:07,00:00:22,00:38:26,40,02:03:06
Shun,Kudo,JPN,37,00:19:34,00:00:26,00:55:57,00:00:17,00:47:34,41,02:03:49
Tomas,Perucca,ARG,56,00:19:32,00:00:31,00:57:28,00:00:19,00:47:47,42,02:05:40
Claudio,Nieto,CHI,54,00:19:45,00:00:29,00:55:56,00:00:22,00:50:00,43,02:06:34
Alexis,Castillo,CHI,42,00:00:01,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Lautaro,Diaz,ARG,27,00:00:01,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Luciano,Farias,ARG,4,00:00:01,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Rafael,Fonseca,BRA,26,00:00:01,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Martin,Nacrur,CHI,39,00:00:01,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Antonio,Peña,CHI,55,00:00:01,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Yuri,Salazar,CHI,47,00:00:01,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Rodrigo,Sendra,ARG,53,00:00:01,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Javier,Tisi,CHI,50,00:00:01,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Gonzalo,Tisi Yavar,CHI,40,00:00:01,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Denis,Vasiliev,RUS,23,00:00:01,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
