People QuickFacts,Eastland County,Texas
"Population, 2013 estimate    ",,"26,448,193"
"Population, 2012 estimate    ","18,421","26,060,796"
"Population, 2010 (April 1) estimates base    ","18,583","25,145,561"
"Population, percent change, April 1, 2010 to July 1, 2013    ",,5.2%
"Population, percent change, April 1, 2010 to July 1, 2012    ",-0.9%,3.6%
"Population, 2010    ","18,583","25,145,561"
"Persons under 5 years, percent, 2012    ",6.0%,7.5%
"Persons under 18 years, percent, 2012    ",22.2%,26.8%
"Persons 65 years and over, percent, 2012    ",20.4%,10.9%
"Female persons, percent, 2012    ",51.1%,50.3%
,,
"White alone, percent, 2012 (a)    ",95.2%,80.6%
"Black or African American alone, percent, 2012 (a)    ",2.3%,12.3%
"American Indian and Alaska Native alone, percent, 2012 (a)    ",1.0%,1.0%
"Asian alone, percent, 2012 (a)    ",0.4%,4.2%
"Native Hawaiian and Other Pacific Islander alone, percent, 2012 (a)    ",0.1%,0.1%
"Two or More Races, percent, 2012    ",1.1%,1.7%
"Hispanic or Latino, percent, 2012 (b)    ",15.3%,38.2%
"White alone, not Hispanic or Latino, percent, 2012    ",80.8%,44.5%
,,
"Living in same house 1 year & over, percent, 2008-2012    ",86.8%,82.6%
"Foreign born persons, percent, 2008-2012    ",3.3%,16.3%
"Language other than English spoken at home, pct age 5+, 2008-2012    ",8.6%,34.6%
"High school graduate or higher, percent of persons age 25+, 2008-2012    ",80.5%,80.8%
"Bachelor's degree or higher, percent of persons age 25+, 2008-2012    ",17.0%,26.3%
"Veterans, 2008-2012    ","1,801","1,611,660"
"Mean travel time to work (minutes), workers age 16+, 2008-2012    ",20.8,24.9
"Housing units, 2012    ","10,248","10,154,230"
"Homeownership rate, 2008-2012    ",71.2%,63.9%
"Housing units in multi-unit structures, percent, 2008-2012    ",7.4%,24.1%
"Median value of owner-occupied housing units, 2008-2012    ","$67,300","$128,000"
"Households, 2008-2012    ","7,145","8,782,598"
"Persons per household, 2008-2012    ",2.46,2.8
"Per capita money income in past 12 months (2012 dollars), 2008-2012    ","$21,895","$25,809"
"Median household income, 2008-2012    ","$35,044","$51,563"
"Persons below poverty level, percent, 2008-2012    ",20.5%,17.4%
,,
Business QuickFacts,Eastland County,Texas
"Private nonfarm establishments, 2011    ",461,"525,420"
"Private nonfarm employment, 2011    ","5,270","8,987,663"
"Private nonfarm employment, percent change, 2010-2011    ",-16.6%,2.3%
"Nonemployer establishments, 2011    ","1,367","1,975,620"
,,
"Total number of firms, 2007    ","1,747","2,164,852"
"Black-owned firms, percent, 2007    ",F,7.1%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",F,0.9%
"Asian-owned firms, percent, 2007    ",F,5.3%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",F,0.1%
"Hispanic-owned firms, percent, 2007    ",S,20.7%
"Women-owned firms, percent, 2007    ",23.4%,28.2%
,,
"Manufacturers shipments, 2007 ($1000)    ","135,464","593,541,502"
"Merchant wholesaler sales, 2007 ($1000)    ","180,763","424,238,194"
"Retail sales, 2007 ($1000)    ","259,667","311,334,781"
"Retail sales per capita, 2007    ","$14,170","$13,061"
"Accommodation and food services sales, 2007 ($1000)    ","17,694","42,054,592"
"Building permits, 2012    ",0,"135,514"
,,
Geography QuickFacts,Eastland County,Texas
"Land area in square miles, 2010    ",926.49,"261,231.71"
"Persons per square mile, 2010    ",20.1,96.3
FIPS Code    ,133,48
Metropolitan or Micropolitan Statistical Area    ,None, 
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
