People QuickFacts,Thomasville,North Carolina
"Population, 2012 estimate    ","26,841","9,748,364"
"Population, 2010 (April 1) estimates base    ","26,757","9,535,471"
"Population, percent change, April 1, 2010 to July 1, 2012    ",0.3%,2.2%
"Population, 2010    ","26,757","9,535,483"
"Persons under 5 years, percent, 2010    ",7.6%,6.6%
"Persons under 18 years, percent, 2010    ",26.5%,23.9%
"Persons 65 years and over, percent,  2010    ",13.9%,12.9%
"Female persons, percent, 2010    ",52.3%,51.3%
,,
"White alone, percent, 2010 (a)    ",68.3%,68.5%
"Black or African American alone, percent, 2010 (a)    ",19.6%,21.5%
"American Indian and Alaska Native alone, percent, 2010 (a)    ",0.7%,1.3%
"Asian alone, percent, 2010 (a)    ",1.1%,2.2%
"Native Hawaiian and Other Pacific Islander alone, percent, 2010 (a)    ",Z,0.1%
"Two or More Races, percent, 2010    ",2.1%,2.2%
"Hispanic or Latino, percent, 2010 (b)    ",14.4%,8.4%
"White alone, not Hispanic or Latino, percent, 2010    ",63.1%,65.3%
,,
"Living in same house 1 year & over, percent, 2008-2012    ",82.7%,84.4%
"Foreign born persons, percent, 2008-2012    ",9.1%,7.5%
"Language other than English spoken at home, pct age 5+, 2008-2012    ",14.6%,10.8%
"High school graduate or higher, percent of persons age 25+, 2008-2012    ",75.2%,84.5%
"Bachelor's degree or higher, percent of persons age 25+, 2008-2012    ",14.1%,26.8%
"Veterans, 2008-2012    ","1,804","738,926"
"Mean travel time to work (minutes), workers age 16+, 2008-2012    ",19.7,23.5
"Housing units, 2010    ","11,870","4,327,528"
"Homeownership rate, 2008-2012    ",58.4%,67.1%
"Housing units in multi-unit structures, percent, 2008-2012    ",22.6%,17.1%
"Median value of owner-occupied housing units, 2008-2012    ","$106,200","$153,600"
"Households, 2008-2012    ","10,681","3,693,221"
"Persons per household, 2008-2012    ",2.4699999999999998,2.51
"Per capita money income in past 12 months (2012 dollars), 2008-2012    ","$17,628","$25,285"
"Median household income, 2008-2012    ","$34,253","$46,450"
"Persons below poverty level, percent, 2008-2012    ",29.2%,16.8%
,,
Business QuickFacts,Thomasville,North Carolina
"Total number of firms, 2007    ","2,171","798,791"
"Black-owned firms, percent, 2007    ",S,10.5%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",F,1.0%
"Asian-owned firms, percent, 2007    ",S,2.5%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",F,0.1%
"Hispanic-owned firms, percent, 2007    ",S,2.7%
"Women-owned firms, percent, 2007    ",31.0%,28.2%
,,
"Manufacturers shipments, 2007 ($1000)    ",D,"205,867,299"
"Merchant wholesaler sales, 2007 ($1000)    ","230,666","88,795,885"
"Retail sales, 2007 ($1000)    ","419,638","114,578,173"
"Retail sales per capita, 2007    ","$16,112","$12,641"
"Accommodation and food services sales, 2007 ($1000)    ","36,765","16,126,939"
,,
Geography QuickFacts,Thomasville,North Carolina
"Land area in square miles, 2010    ",16.77,"48,617.91"
"Persons per square mile, 2010    ","1,595.8",196.1
FIPS Code    ,67420,37
Counties    ,"Davidson County
 Randolph County
 ",
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
