ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Lisa,Norden,SWE,7,00:18:43,00:00:32,00:59:56,00:00:26,00:34:19,1,01:53:53
Emma,Moffatt,AUS,3,00:18:16,00:00:34,01:00:20,00:00:22,00:34:23,2,01:53:53
Aileen,Reid,IRL,33,00:18:28,00:00:39,01:00:09,00:00:23,00:34:19,3,01:53:55
Kate,Roberts,RSA,8,00:18:35,00:00:35,01:00:00,00:00:24,00:34:24,4,01:53:57
Vicky,Holland,GBR,10,00:18:31,00:00:33,01:00:09,00:00:23,00:34:23,5,01:53:57
Andrea,Hewitt,NZL,4,00:18:27,00:00:36,01:00:08,00:00:22,00:34:28,6,01:53:59
Laura,Bennett,USA,18,00:18:18,00:00:32,01:00:25,00:00:22,00:34:29,7,01:54:04
Sarah,Groff,USA,28,00:18:20,00:00:37,01:00:22,00:00:22,00:34:57,8,01:54:36
Ainhoa,Murua,ESP,14,00:18:24,00:00:35,01:00:13,00:00:23,00:35:07,9,01:54:40
Felicity,Abram,AUS,15,00:18:46,00:00:34,00:59:57,00:00:24,00:35:18,10,01:54:58
Jessica,Harrison,FRA,5,00:18:26,00:00:33,01:00:13,00:00:22,00:35:35,11,01:55:07
Mariko,Adachi,JPN,1,00:18:20,00:00:34,01:00:21,00:00:23,00:35:34,12,01:55:10
Svenja,Bazlen,GER,17,00:18:53,00:00:37,00:59:40,00:00:24,00:35:43,13,01:55:16
Melanie,Hauss,SUI,32,00:18:25,00:00:34,01:00:15,00:00:22,00:35:49,14,01:55:24
Ricarda,Lisk,GER,25,00:18:35,00:00:35,01:00:05,00:00:22,00:36:03,15,01:55:37
Annabel,Luxford,AUS,45,00:18:16,00:00:35,01:00:18,00:00:25,00:36:11,16,01:55:43
Lisa,Mensink,CAN,31,00:18:43,00:00:34,00:59:54,00:00:23,00:36:14,17,01:55:46
Liz,Blatchford,GBR,9,00:18:36,00:00:36,01:00:00,00:00:23,00:36:18,18,01:55:51
Vanessa,Raw,GBR,30,00:18:47,00:00:38,00:59:51,00:00:25,00:36:21,19,01:56:00
Daniela,Ryf,SUI,2,00:18:24,00:00:32,01:00:13,00:00:20,00:36:44,20,01:56:11
Keiko,Tanaka,JPN,44,00:18:45,00:00:37,00:59:56,00:00:22,00:36:42,21,01:56:19
Line ,Jensen,DEN,40,00:18:32,00:00:35,01:00:08,00:00:21,00:36:50,22,01:56:24
Jenna,Parker,USA,21,00:18:48,00:00:36,00:59:55,00:00:22,00:36:48,23,01:56:27
Kathrin,Muller,GER,12,00:18:30,00:00:34,01:00:07,00:00:24,00:37:09,24,01:56:43
Emma,Snowsill,AUS,11,00:19:05,00:00:35,01:04:02,00:00:21,00:32:47,25,01:56:48
Carole,Peon,FRA,22,00:18:41,00:00:53,01:02:14,00:00:21,00:34:59,26,01:57:07
Anja,Dittmer,GER,6,00:19:06,00:00:33,01:02:12,00:00:24,00:35:08,27,01:57:21
Anja,Knapp,GER,48,00:18:43,00:00:35,00:59:55,00:00:22,00:38:09,28,01:57:42
Emma,Davis,IRL,53,00:18:38,00:00:36,01:00:02,00:00:23,00:38:13,29,01:57:50
Alexandra,Razarenova,RUS,39,00:19:03,00:00:36,01:02:11,00:00:23,00:35:43,30,01:57:54
Juri,Ide,JPN,34,00:18:22,00:00:35,01:02:58,00:00:27,00:35:53,31,01:58:13
Akane,Tsuchihashi,JPN,24,00:18:26,00:00:35,01:02:52,00:00:26,00:35:57,32,01:58:14
Katrien,Verstuyft,BEL,60,00:18:57,00:00:37,01:02:19,00:00:21,00:36:31,33,01:58:43
Marina,Damlaimcourt,ESP,41,00:18:56,00:00:37,01:02:22,00:00:23,00:36:35,34,01:58:50
Ai,Ueda,JPN,42,00:19:25,00:00:36,01:03:42,00:00:21,00:34:56,35,01:58:58
Evgenia,Sukhoruchenkova,RUS,62,00:18:45,00:00:36,01:02:32,00:00:24,00:36:58,36,01:59:14
Irina,Abysova,RUS,19,00:18:31,00:00:34,01:02:53,00:00:29,00:37:00,37,01:59:25
Maria,Czesnik,POL,23,00:18:58,00:00:40,01:04:04,00:00:24,00:35:30,38,01:59:35
Jillian,Petersen,USA,16,00:19:10,00:00:36,01:02:04,00:00:29,00:37:20,39,01:59:37
Paulina,Kotfica,POL,66,00:18:55,00:00:33,01:02:28,00:00:25,00:37:33,40,01:59:52
Teresa,Adam,NZL,38,00:18:26,00:00:38,01:02:48,00:00:27,00:37:37,41,01:59:54
Carla,Moreno,BRA,51,00:19:00,00:00:34,01:04:09,00:00:23,00:35:56,42,02:00:00
Maria,Pujol,ESP,54,00:18:53,00:00:34,01:02:24,00:00:26,00:37:58,43,02:00:13
Inna,Tsyganok,RUS,58,00:18:34,00:00:33,01:02:47,00:00:25,00:38:06,44,02:00:22
Yuka,Sato,JPN,37,00:18:26,00:00:36,01:02:51,00:00:24,00:38:19,45,02:00:35
Birgit,Cals-Berk,NED,57,00:18:50,00:00:36,01:02:23,00:00:23,00:39:01,46,02:01:11
Agnieszka,Jerzyk,POL,26,00:19:58,00:00:33,01:04:16,00:00:27,00:36:41,47,02:01:54
Dan,Fan,CHN,56,00:18:42,00:00:34,01:02:41,00:00:24,00:39:54,48,02:02:12
Margaret,Shapiro,USA,47,00:19:27,00:00:36,01:03:38,00:00:23,00:38:17,49,02:02:20
Rebecca,Kingsford,NZL,63,00:18:55,00:00:36,01:04:12,00:00:24,00:38:28,50,02:02:34
Ting,Liu,CHN,49,00:19:27,00:00:35,01:03:45,00:00:25,00:38:55,51,02:03:04
Annie,Thoren,SWE,65,00:18:34,00:00:35,01:02:48,00:00:25,00:40:59,52,02:03:18
Vendula,Frintova,CZE,27,00:19:03,00:00:38,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Kiyomi,Niwata,JPN,29,00:19:11,00:00:41,01:03:53,00:00:26,00:00:00,DNF,00:00:00
Radka,Vodickova,CZE,35,00:18:37,00:00:40,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Elizabeth,Bravo,ECU,43,00:18:53,00:00:40,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Rebecca,Robisch,GER,46,00:19:15,00:00:34,01:03:52,00:00:24,00:00:00,DNF,00:00:00
Kirsten,Sweetland,CAN,50,00:18:59,00:00:35,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Yi,Zhang,CHN,52,00:18:56,00:00:40,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Olesya,Prystayko,UKR,59,00:19:56,00:00:32,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Kerry,Spearing,IRL,61,00:19:27,00:00:39,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Karolien,Geerts,BEL,67,00:20:44,00:00:36,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Zurine,Rodriguez,ESP,20,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
Yun-Jung,Jang,KOR,36,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
