ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Cassandre,Beaugrand,FRA,14,00:09:39,00:00:00,00:00:00,00:00:00,00:00:00,1,01:02:39
Jaz,Hedgeland,AUS,44,00:09:45,00:01:14,00:33:30,00:00:37,00:17:33,2,01:02:40
Sophie,Coldwell,GBR,10,00:09:49,00:01:12,00:33:27,00:00:35,00:17:53,3,01:02:58
Mikayla,Nielsen,NZL,43,00:10:15,00:01:22,00:33:34,00:00:40,00:17:12,4,01:03:05
Audrey,Merle,FRA,17,00:09:51,00:01:12,00:33:28,00:00:37,00:17:56,5,01:03:05
Jodie,Duff,AUS,54,00:09:51,00:01:15,00:33:25,00:00:35,00:18:02,6,01:03:10
Angelica,Olmo,ITA,3,00:09:54,00:01:09,00:33:23,00:00:39,00:18:12,7,01:03:19
Sian,Rainsley,GBR,1,00:09:45,00:01:17,00:33:28,00:00:36,00:18:14,8,01:03:21
Margot,Garabedian,FRA,7,00:09:47,00:01:12,00:33:30,00:00:37,00:18:18,9,01:03:25
Kate,Curran,GBR,46,00:09:52,00:01:15,00:33:20,00:00:38,00:18:19,10,01:03:27
Holly,Grice,AUS,50,00:09:39,00:01:20,00:33:27,00:00:39,00:18:20,11,01:03:28
Sarah,Neukam,GER,40,00:09:50,00:01:13,00:33:25,00:00:34,00:18:50,12,01:03:54
Sophie,Malowiecki,AUS,35,00:10:08,00:01:05,00:34:01,00:00:38,00:18:07,13,01:04:01
Elise,Salt,NZL,53,00:10:07,00:01:14,00:33:51,00:00:39,00:18:08,14,01:04:02
Emma,Sharkey,IRL,4,00:09:44,00:01:21,00:33:22,00:00:35,00:19:12,15,01:04:16
Sara,Papais,ITA,42,00:09:51,00:01:16,00:33:25,00:00:40,00:19:08,16,01:04:21
Ffion-Haf,Harrett,GBR,39,00:09:43,00:01:15,00:33:34,00:00:38,00:19:13,17,01:04:25
Florie,Mcleish,GBR,8,00:09:50,00:01:16,00:33:25,00:00:38,00:19:22,18,01:04:32
Giulia,Sforza,ITA,20,00:09:49,00:01:17,00:33:22,00:00:36,00:19:37,19,01:04:44
Megan,Mcdonald,GBR,22,00:09:55,00:01:10,00:33:26,00:00:39,00:19:35,20,01:04:46
Ivona,Miklosova,SVK,6,00:10:16,00:01:12,00:33:48,00:00:37,00:18:53,21,01:04:48
Jaimee,Leader,NZL,33,00:09:51,00:01:17,00:33:19,00:00:36,00:19:53,22,01:04:58
Emilie,Morier,FRA,15,00:10:04,00:01:07,00:34:08,00:00:42,00:18:58,23,01:05:01
Kirsten,Nuyes,NED,9,00:10:02,00:01:18,00:33:52,00:00:37,00:19:16,24,01:05:07
Leah,Peploe,GBR,18,00:09:47,00:01:12,00:33:34,00:00:39,00:20:01,25,01:05:15
Gabrielle ,Edwards,CAN,37,00:10:35,00:01:09,00:33:29,00:00:40,00:19:24,26,01:05:19
Celia,Bremond,FRA,19,00:10:18,00:01:15,00:33:41,00:00:35,00:19:37,27,01:05:27
Eloise,Piron,BEL,45,00:10:18,00:01:19,00:33:41,00:00:37,00:20:02,28,01:05:58
Flóra,Bicsák,HUN,26,00:10:32,00:01:17,00:34:59,00:00:37,00:18:32,29,01:05:58
Verena,Steinhauser,ITA,25,00:10:07,00:01:23,00:33:43,00:00:38,00:20:08,30,01:06:02
Elianne,Huitema,NED,32,00:10:13,00:01:26,00:33:36,00:00:44,00:20:12,31,01:06:13
Lea,Mergener,GER,47,00:10:16,00:01:22,00:33:38,00:00:42,00:20:24,32,01:06:23
Alice,Sharpe,GBR,56,00:10:12,00:01:23,00:33:40,00:00:43,00:20:27,33,01:06:26
Nicole,Van Der Kaay,NZL,49,00:10:14,00:01:32,00:35:00,00:00:40,00:19:00,34,01:06:28
Paulina,Wargacka,POL,34,00:10:21,00:01:21,00:33:35,00:00:42,00:20:32,35,01:06:31
Ine,Couckuyt,BEL,51,00:10:42,00:01:19,00:34:44,00:00:35,00:19:12,36,01:06:34
Georgina,Schwiening,GBR,28,00:10:42,00:01:21,00:34:46,00:00:40,00:19:21,37,01:06:52
Noémi,Sárszegi,HUN,16,00:10:44,00:01:19,00:34:43,00:00:36,00:19:56,38,01:07:19
Yuval,Gome,ISR,30,00:10:54,00:01:11,00:34:42,00:00:36,00:20:06,39,01:07:29
Eline,Desaunois,BEL,36,00:10:51,00:01:15,00:34:42,00:00:33,00:20:21,40,01:07:44
Megan,Withers,GBR,55,00:10:27,00:01:17,00:35:01,00:00:36,00:21:05,41,01:08:28
Lianne,Witkin,ISR,41,00:10:23,00:01:16,00:33:38,00:00:41,00:22:56,42,01:08:56
Sarah,Hodgson,GBR,52,00:10:20,00:01:20,00:38:08,00:00:45,00:18:24,43,01:08:59
Rhiannon,Middleton,GBR,60,00:10:19,00:01:33,00:34:55,00:00:42,00:21:56,44,01:09:27
Ingborg,Liseth Pedersen,NOR,23,00:10:29,00:01:26,00:34:57,00:00:38,00:22:05,45,01:09:36
Myriam,Grassi,ITA,31,00:10:54,00:01:21,00:37:24,00:00:37,00:19:47,46,01:10:06
Nina,Apushkinskaya ,GER,29,00:10:47,00:01:21,00:37:35,00:00:38,00:19:53,47,01:10:16
