2009-2010 Iowa Public School and AEA Teacher Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: Iowa Department of Education, Bureau of Planning, Research, Development, and Evaluation, Basic Educational Data Survey, Staff File.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes: ,"Figures represent average total salaries for staff by position. Some staff (5,002 teachers) may be reported in multiple positions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"For example, a teacher may also be employed as a principal or superintendent.  The average, minimum, and maximum salaries include these staff.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Teacher salary calculations were based upon total salaries for full-time public school staff with contract days>=180 and base salary>=$28,000.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Other teachers are teachers with a full-time contract, but contract days are<180 or base salary<$28,000.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Data under 'FT Teachers with Teaching Position Codes Only' was calculated including only teachers with teaching position codes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Regular salary is the portion of salary that is paid for direct position responsibilities, including teacher compensation, phase and professional development.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Base salary includes all that is in regular salary except professional development.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total salary includes regular salary and extra salary paid for extra curriculur and extra duties.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PUBLIC SCHOOL TEACHERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Number of Teachers,Number of Teachers,Number of Teachers,Number of Teachers,Number of Teachers,,,,FT Teacher Total Salary,FT Teacher Total Salary,FT Teacher Total Salary,,Beginning FT Teachers,Beginning FT Teachers,Beginning FT Teachers,,FT Teacher Experience,FT Teacher Experience,,,,FT Teachers w/ Advanced Degrees,FT Teachers w/ Advanced Degrees,,FT Teachers with Teaching Position Codes Only,FT Teachers with Teaching Position Codes Only,FT Teachers with Teaching Position Codes Only,FT Teachers with Teaching Position Codes Only,FT Teachers with Teaching Position Codes Only,FT Teachers with Teaching Position Codes Only,FT Teachers with Teaching Position Codes Only,FT Teachers with Teaching Position Codes Only,FT Teachers with Teaching Position Codes Only
County,AEA,District,District Name,District Certified Enrollment,,Full-Time (FT),Part-Time (PT),Other,Total Shared,"Shared, District Holds Contract",,FT Teacher Average Regular Salary,,Average,Minimum,Maximum,,Number,Average Regular Salary,Average Total Salary,,Average Total Experience,Average District Experience,,FT Teacher Average Age,,Number,Percent,,Number,Percent of Total FT Teachers,Average Regular Salary,Average Total Salary,Minimum Total Salary,Maximum Total Salary,Average Total Experience,Average District Experience,Average Age
42,267,0009,AGWSR,654,,47,9,0,0,0,,47995.29787234042,,49191.97872340425,33448,69091,,1,33448,33448,,14.872340425531915,12.170212765957446,,42.48936170212766,,5,0.10638297872340426,,33,0.7021276595744681,46904.757575757576,46962.030303030304,33448,54432,15.303030303030303,12.151515151515152,43
39,11,0018,Adair-Casey,357.90000000000003,,32,1,0,0,0,,39273.6875,,40689.6875,28000,54343,,2,28000,29666.5,,15.34375,13.78125,,41.59375,,2,0.0625,,23,0.71875,38555.95652173913,39212.217391304344,28000,53343,14.217391304347826,12.652173913043478,40.130434782608695
25,11,0027,Adel DeSoto Minburn,1408.9,,105,7,0,0,0,,45004.76190476191,,46180.12380952381,36071,72106,,4,38011.25,38011.25,,12.2,9.657142857142857,,38.49523809523809,,24,0.22857142857142856,,85,0.8095238095238095,44770.81176470588,45209.15294117647,36071,61266,11.635294117647058,9.411764705882353,38.36470588235294
75,12,0063,Akron Westfield,532,,49,3,0,0,0,,45218.22448979592,,46948.5306122449,33715,65473,,,,,,15.408163265306122,11.63265306122449,,40.816326530612244,,6,0.12244897959183673,,38,0.7755102040816326,44929.65789473684,45673.23684210526,33715,62726,15.868421052631579,11.342105263157896,41.26315789473684
11,8,0072,Albert City-Truesdale,227.9,,12,2,0,1,0,,38235.833333333336,,38235.833333333336,29890,45340,,,,,,15.083333333333334,13.166666666666666,,41.833333333333336,,1,0.08333333333333333,,11,0.9166666666666666,38303.63636363636,38303.63636363636,29890,45340,15,13.727272727272727,41.81818181818182
68,15,0081,Albia,1180.4,,87,2,0,0,0,,47251.50574712644,,48641.88505747126,33309,63927,,2,33309,33309,,17.03448275862069,13.03448275862069,,43.14942528735632,,16,0.1839080459770115,,64,0.735632183908046,48222.9375,48720.546875,33309,63927,18.859375,14.375,44.859375
57,10,0099,Alburnett,550.4,,38,2,0,1,1,,46309.86842105263,,47827.31578947369,31205,65078,,,,,,17.026315789473685,14.631578947368421,,41.31578947368421,,7,0.18421052631578946,,36,0.9473684210526315,46194.055555555555,47594.63888888889,31205,65078,17.11111111111111,14.583333333333334,41.333333333333336
42,267,0108,Alden,264.9,,20,5,0,2,0,,36753.75,,36753.75,28050,48900,,2,28050,28050,,13.4,9.4,,43.45,,1,0.05,,19,0.95,36914.47368421053,36914.47368421053,28050,48900,13.789473684210526,9.578947368421053,43.1578947368421
55,8,0126,Algona,1243.3,,88,2,1,0,0,,54197.52272727273,,56150.25,30985,75320,,1,30985,30985,,19.295454545454547,13.659090909090908,,44.82954545454545,,52,0.5909090909090909,,76,0.8636363636363636,54608.05263157895,55919.64473684211,30985,75320,19.723684210526315,14.013157894736842,45.5
03,1,0135,Allamakee,1277.1,,81,4,0,0,0,,49746.135802469136,,51090.641975308645,28146,64741,,,,,,18.74074074074074,14.604938271604938,,46.48148148148148,,23,0.2839506172839506,,63,0.7777777777777778,49882.22222222222,50219.87301587302,28146,61493,19.11111111111111,15.65079365079365,47.25396825396825
12,267,0153,Allison-Bristow,296.1,,18,1,0,0,0,,46414.22222222222,,48164,42645,56145,,,,,,16.833333333333332,15,,45.27777777777778,,1,0.05555555555555555,,13,0.7222222222222222,47027.53846153846,48009.846153846156,42645,56145,17.923076923076923,16,46.38461538461539
11,8,0171,Alta,488.90000000000003,,41,2,0,0,0,,43746.31707317073,,44992.560975609755,28122,57694,,1,31787,31787,,15.951219512195122,13.024390243902438,,42.58536585365854,,8,0.1951219512195122,,28,0.6829268292682927,44078.607142857145,44777.92857142857,31787,55959,17,14.035714285714286,42.892857142857146
