People QuickFacts,Flint,Michigan
"Population, 2013 estimate    ","99,763","9,895,622"
"Population, 2012 estimate    ","100,412","9,882,519"
"Population, 2010 (April 1) estimates base    ","102,400","9,883,701"
"Population, percent change, April 1, 2010 to July 1, 2013    ",-2.6%,0.1%
"Population, percent change, April 1, 2010 to July 1, 2012    ",-1.9%,0.0%
"Population, 2010    ","102,434","9,883,640"
"Persons under 5 years, percent, 2010    ",8.0%,6.0%
"Persons under 18 years, percent, 2010    ",27.3%,23.7%
"Persons 65 years and over, percent,  2010    ",10.7%,13.8%
"Female persons, percent, 2010    ",52.0%,50.9%
,,
"White alone, percent, 2010 (a)    ",37.4%,78.9%
"Black or African American alone, percent, 2010 (a)    ",56.6%,14.2%
"American Indian and Alaska Native alone, percent, 2010 (a)    ",0.5%,0.6%
"Asian alone, percent, 2010 (a)    ",0.5%,2.4%
"Native Hawaiian and Other Pacific Islander alone, percent, 2010 (a)    ",Z,0.0%
"Two or More Races, percent, 2010    ",3.9%,2.3%
"Hispanic or Latino, percent, 2010 (b)    ",3.9%,4.4%
"White alone, not Hispanic or Latino, percent, 2010    ",35.7%,76.6%
,,
"Living in same house 1 year & over, percent, 2008-2012    ",79.2%,85.4%
"Foreign born persons, percent, 2008-2012    ",1.4%,6.0%
"Language other than English spoken at home, pct age 5+, 2008-2012    ",2.9%,9.0%
"High school graduate or higher, percent of persons age 25+, 2008-2012    ",82.0%,88.7%
"Bachelor's degree or higher, percent of persons age 25+, 2008-2012    ",11.4%,25.5%
"Veterans, 2008-2012    ","6,071","692,582"
"Mean travel time to work (minutes), workers age 16+, 2008-2012    ",21.3,23.9
"Housing units, 2010    ","51,321","4,532,233"
"Homeownership rate, 2008-2012    ",55.8%,72.8%
"Housing units in multi-unit structures, percent, 2008-2012    ",17.5%,18.0%
"Median value of owner-occupied housing units, 2008-2012    ","$50,500","$128,600"
"Households, 2008-2012    ","41,045","3,818,931"
"Persons per household, 2008-2012    ",2.46,2.5300000000000002
"Per capita money income in past 12 months (2012 dollars), 2008-2012    ","$14,606","$25,547"
"Median household income, 2008-2012    ","$26,339","$48,471"
"Persons below poverty level, percent, 2008-2012    ",39.7%,16.3%
,,
Business QuickFacts,Flint,Michigan
"Total number of firms, 2007    ","7,057","816,972"
"Black-owned firms, percent, 2007    ",40.8%,8.9%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",0.9%,0.7%
"Asian-owned firms, percent, 2007    ",2.2%,2.6%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",F,0.1%
"Hispanic-owned firms, percent, 2007    ",S,1.3%
"Women-owned firms, percent, 2007    ",45.5%,30.4%
,,
"Manufacturers shipments, 2007 ($1000)    ",D,"234,455,768"
"Merchant wholesaler sales, 2007 ($1000)    ","757,565","107,109,349"
"Retail sales, 2007 ($1000)    ","876,512","109,102,594"
"Retail sales per capita, 2007    ","$7,659","$10,855"
"Accommodation and food services sales, 2007 ($1000)    ","87,236","14,536,648"
,,
Geography QuickFacts,Flint,Michigan
"Land area in square miles, 2010    ",33.42,"56,538.90"
"Persons per square mile, 2010    ","3,065.4",174.8
FIPS Code    ,29000,26
Counties    ,"Genesee County
 ",
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
