Larceny-theft,,,
,1993,1993,1993
Age Group,Total,Male,Female
,,,
12 and under,148.34222943463772,213.16300891769058,80.36734686693575
13-14,1934.9409773239158,2529.017973243984,1311.0384503859013
15,2494.236612138324,3269.5794974834644,1677.1759353873676
16,2591.8327607091755,3448.6539931770594,1683.2769761676473
17,2428.8796648016196,3306.4308656005605,1494.6304207423211
18,2236.2468815180987,3102.7915108686343,1325.1667414072067
19,1750.1752722548144,2382.997366225169,1090.2636119816095
20,1400.0246484379827,1844.4123086693337,936.1603184567431
21,1232.506225641604,1616.1813597284604,832.0688828473102
22,1140.9980796611037,1474.0132628978524,796.4532696751248
23,1070.3558300852176,1372.2234830731977,759.2150297593005
24,1029.34294580818,1317.326096290327,733.7508744729232
25-29,957.6511878045199,1244.7656394430956,668.411721654852
30-34,823.0250413386447,1100.9379205028188,546.6410535254104
35-39,645.0819774646602,894.0435555670215,398.86386225272616
40-44,440.20187014624355,624.3990734346419,260.3841372962281
45-49,278.040417937569,383.14066959613126,176.7262343119907
50-54,188.87738487289198,255.85260480395735,125.5064694367129
55-59,128.75815337973813,164.5055153176349,95.82180782609164
60-64,93.15989248958111,116.5092327080993,72.50545631731578
65 and over,49.052060984716725,70.40461534253669,34.494436326149824
