People QuickFacts,Springfield,Michigan
"Population, 2011 estimate    ","5,234","9,876,801"
"Population, 2010 (April 1) estimates base    ","5,260","9,883,635"
"Population, percent change, April 1, 2010 to July 1, 2011    ",-0.5%,-0.1%
"Population, 2010    ","5,260","9,883,640"
"Persons under 5 years, percent, 2010    ",8.1%,6.0%
"Persons under 18 years, percent, 2010    ",25.2%,23.7%
"Persons 65 years and over, percent,  2010    ",11.7%,13.8%
"Female persons, percent, 2010    ",50.0%,50.9%
,,
"White persons, percent, 2010 (a)    ",76.6%,78.9%
"Black persons, percent, 2010 (a)    ",9.6%,14.2%
"American Indian and Alaska Native persons, percent, 2010 (a)    ",0.5%,0.6%
"Asian persons, percent, 2010 (a)    ",7.5%,2.4%
"Native Hawaiian and Other Pacific Islander, percent, 2010 (a)    ",0.1%,0.0%
"Persons reporting two or more races, percent, 2010    ",4.7%,2.3%
"Persons of Hispanic or Latino origin, percent, 2010 (b)    ",4.1%,4.4%
"White persons not Hispanic, percent, 2010    ",74.3%,76.6%
,,
"Living in same house 1 year & over, percent, 2007-2011    ",71.8%,85.4%
"Foreign born persons, percent, 2007-2011    ",9.7%,6.0%
"Language other than English spoken at home, percent age 5+, 2007-2011    ",14.4%,9.0%
"High school graduate or higher, percent of persons age 25+, 2007-2011    ",84.2%,88.4%
"Bachelor's degree or higher, percent of persons age 25+, 2007-2011    ",11.6%,25.3%
"Veterans, 2007-2011    ",602,"711,613"
"Mean travel time to work (minutes), workers age 16+, 2007-2011    ",17.8,23.9
,,
"Housing units, 2010    ","2,467","4,532,233"
"Homeownership rate, 2007-2011    ",48.3%,73.5%
"Housing units in multi-unit structures, percent, 2007-2011    ",39.5%,18.1%
"Median value of owner-occupied housing units, 2007-2011    ","$72,400","$137,300"
"Households, 2007-2011    ","2,138","3,825,182"
"Persons per household, 2007-2011    ",2.37,2.5300000000000002
"Per capita money income in the past 12 months (2011 dollars), 2007-2011    ","$17,547","$25,482"
"Median household income, 2007-2011    ","$35,748","$48,669"
"Persons below poverty level, percent, 2007-2011    ",24.3%,15.7%
,,
Business QuickFacts,Springfield,Michigan
"Total number of firms, 2007    ",345,"816,972"
"Black-owned firms, percent, 2007    ",F,8.9%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",F,0.7%
"Asian-owned firms, percent, 2007    ",F,2.6%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",F,0.1%
"Hispanic-owned firms, percent, 2007    ",S,1.3%
"Women-owned firms, percent, 2007    ",41.2%,30.4%
,,
"Manufacturers shipments, 2007 ($1000)    ",,"234,455,768"
"Merchant wholesaler sales, 2007 ($1000)    ","67,160","107,109,349"
"Retail sales, 2007 ($1000)    ","135,296","109,102,594"
"Retail sales per capita, 2007    ","$26,628","$10,855"
"Accommodation and food services sales, 2007 ($1000)    ","1,792","14,536,648"
,,
Geography QuickFacts,Springfield,Michigan
"Land area in square miles, 2010    ",3.66,"56,538.90"
"Persons per square mile, 2010    ","1,436.8",174.8
FIPS Code    ,75700,26
Counties    ,"Calhoun County
 ",
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
