People QuickFacts,Jeffersonville,Indiana
"Population, 2013 estimate    ","45,929","6,570,902"
"Population, 2010 (April 1) estimates base    ","45,036","6,483,797"
"Population, percent change, April 1, 2010 to July 1, 2013    ",2.0%,1.3%
"Population, 2010    ","44,953","6,483,802"
"Persons under 5 years, percent, 2010    ",7.0%,6.7%
"Persons under 18 years, percent, 2010    ",23.2%,24.8%
"Persons 65 years and over, percent,  2010    ",11.9%,13.0%
"Female persons, percent, 2010    ",51.2%,50.8%
,,
"White alone, percent, 2010 (a)    ",80.4%,84.3%
"Black or African American alone, percent, 2010 (a)    ",13.2%,9.1%
"American Indian and Alaska Native alone, percent, 2010 (a)    ",0.3%,0.3%
"Asian alone, percent, 2010 (a)    ",1.1%,1.6%
"Native Hawaiian and Other Pacific Islander alone, percent, 2010 (a)    ",Z,0.0%
"Two or More Races, percent, 2010    ",3.0%,2.0%
"Hispanic or Latino, percent, 2010 (b)    ",4.1%,6.0%
"White alone, not Hispanic or Latino, percent, 2010    ",78.5%,81.5%
,,
"Living in same house 1 year & over, percent, 2009-2013    ",89.1%,84.9%
"Foreign born persons, percent, 2009-2013    ",3.6%,4.7%
"Language other than English spoken at home, pct age 5+, 2009-2013    ",4.9%,8.2%
"High school graduate or higher, percent of persons age 25+, 2009-2013    ",87.1%,87.2%
"Bachelor's degree or higher, percent of persons age 25+, 2009-2013    ",20.8%,23.2%
"Veterans, 2009-2013    ","3,610","455,105"
"Mean travel time to work (minutes), workers age 16+, 2009-2013    ",21.5,23.2
"Housing units, 2010    ","19,991","2,795,541"
"Homeownership rate, 2009-2013    ",68.4%,70.0%
"Housing units in multi-unit structures, percent, 2009-2013    ",23.8%,18.5%
"Median value of owner-occupied housing units, 2009-2013    ","$126,300","$122,800"
"Households, 2009-2013    ","17,624","2,481,793"
"Persons per household, 2009-2013    ",2.52,2.55
"Per capita money income in past 12 months (2013 dollars), 2009-2013    ","$24,781","$24,635"
"Median household income, 2009-2013    ","$50,020","$48,248"
"Persons below poverty level, percent, 2009-2013    ",12.3%,15.4%
,,
Business QuickFacts,Jeffersonville,Indiana
"Total number of firms, 2007    ","2,887","482,847"
"Black-owned firms, percent, 2007    ",S,4.6%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",F,0.5%
"Asian-owned firms, percent, 2007    ",S,1.8%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",F,0.0%
"Hispanic-owned firms, percent, 2007    ",S,1.8%
"Women-owned firms, percent, 2007    ",23.2%,26.8%
,,
"Manufacturers shipments, 2007 ($1000)    ","1,364,800","221,877,814"
"Merchant wholesaler sales, 2007 ($1000)    ","628,969","67,634,947"
"Retail sales, 2007 ($1000)    ","330,712","78,745,589"
"Retail sales per capita, 2007    ","$10,449","$12,408"
"Accommodation and food services sales, 2007 ($1000)    ","66,118","11,669,759"
,,
Geography QuickFacts,Jeffersonville,Indiana
"Land area in square miles, 2010    ",34.06,"35,826.11"
"Persons per square mile, 2010    ","1,319.7",181
FIPS Code    ,38358,18
Counties    ,"Clark County
 ",
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
