People QuickFacts,Earlimart CDP,California
"Population, 2012 estimate    ",X,"38,041,430"
"Population, 2010 (April 1) estimates base    ",X,"37,253,956"
"Population, percent change, April 1, 2010 to July 1, 2012    ",X,2.1%
"Population, 2010    ","8,537","37,253,956"
"Persons under 5 years, percent, 2010    ",11.3%,6.8%
"Persons under 18 years, percent, 2010    ",40.0%,25.0%
"Persons 65 years and over, percent,  2010    ",6.0%,11.4%
"Female persons, percent, 2010    ",48.7%,50.3%
,,
"White alone, percent, 2010 (a)    ",37.4%,57.6%
"Black or African American alone, percent, 2010 (a)    ",0.8%,6.2%
"American Indian and Alaska Native alone, percent, 2010 (a)    ",0.5%,1.0%
"Asian alone, percent, 2010 (a)    ",6.3%,13.0%
"Native Hawaiian and Other Pacific Islander alone, percent, 2010 (a)    ",0.0%,0.4%
"Two or More Races, percent, 2010    ",4.6%,4.9%
"Hispanic or Latino, percent, 2010 (b)    ",91.4%,37.6%
"White alone, not Hispanic or Latino, percent, 2010    ",1.7%,40.1%
,,
"Living in same house 1 year & over, percent, 2007-2011    ",93.3%,84.2%
"Foreign born persons, percent, 2007-2011    ",37.1%,27.2%
"Language other than English spoken at home, percent age 5+, 2007-2011    ",90.6%,43.2%
"High school graduate or higher, percent of persons age 25+, 2007-2011    ",31.3%,80.8%
"Bachelor's degree or higher, percent of persons age 25+, 2007-2011    ",3.5%,30.2%
"Veterans, 2007-2011    ",37,"1,997,566"
"Mean travel time to work (minutes), workers age 16+, 2007-2011    ",21.9,27
,,
"Housing units, 2010    ","2,023","13,680,081"
"Homeownership rate, 2007-2011    ",45.8%,56.7%
"Housing units in multi-unit structures, percent, 2007-2011    ",16.0%,30.8%
"Median value of owner-occupied housing units, 2007-2011    ","$130,800","$421,600"
"Households, 2007-2011    ","1,827","12,433,172"
"Persons per household, 2007-2011    ",3.95,2.91
"Per capita money income in the past 12 months (2011 dollars), 2007-2011    ","$8,514","$29,634"
"Median household income, 2007-2011    ","$26,148","$61,632"
"Persons below poverty level, percent, 2007-2011    ",42.5%,14.4%
,,
Business QuickFacts,Earlimart CDP,California
"Total number of firms, 2007    ",195,"3,425,510"
"Black-owned firms, percent, 2007    ",F,4.0%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",F,1.3%
"Asian-owned firms, percent, 2007    ",F,14.9%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",F,0.3%
"Hispanic-owned firms, percent, 2007    ",S,16.5%
"Women-owned firms, percent, 2007    ",S,30.3%
,,
"Manufacturers shipments, 2007 ($1000)    ",,"491,372,092"
"Merchant wholesaler sales, 2007 ($1000)    ",,"598,456,486"
"Retail sales, 2007 ($1000)    ","11,977","455,032,270"
"Retail sales per capita, 2007    ",,"$12,561"
"Accommodation and food services sales, 2007 ($1000)    ",467,"80,852,787"
,,
Geography QuickFacts,Earlimart CDP,California
"Land area in square miles, 2010    ",2.11,"155,779.22"
"Persons per square mile, 2010    ","4,053.7",239.1
FIPS Code    ,20438,6
Counties    ,"Tulare County
 ",
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
