People QuickFacts,Newport,Kentucky
"Population, 2013 estimate    ","15,382","4,395,295"
"Population, 2010 (April 1) estimates base    ","15,449","4,339,357"
"Population, percent change, April 1, 2010 to July 1, 2013    ",-0.4%,1.3%
"Population, 2010    ","15,273","4,339,367"
"Persons under 5 years, percent, 2010    ",7.8%,6.5%
"Persons under 18 years, percent, 2010    ",22.2%,23.6%
"Persons 65 years and over, percent,  2010    ",10.4%,13.3%
"Female persons, percent, 2010    ",48.5%,50.8%
,,
"White alone, percent, 2010 (a)    ",86.3%,87.8%
"Black or African American alone, percent, 2010 (a)    ",7.6%,7.8%
"American Indian and Alaska Native alone, percent, 2010 (a)    ",0.3%,0.2%
"Asian alone, percent, 2010 (a)    ",0.7%,1.1%
"Native Hawaiian and Other Pacific Islander alone, percent, 2010 (a)    ",Z,0.1%
"Two or More Races, percent, 2010    ",3.2%,1.7%
"Hispanic or Latino, percent, 2010 (b)    ",4.1%,3.1%
"White alone, not Hispanic or Latino, percent, 2010    ",84.5%,86.3%
,,
"Living in same house 1 year & over, percent, 2009-2013    ",80.0%,84.8%
"Foreign born persons, percent, 2009-2013    ",2.1%,3.3%
"Language other than English spoken at home, pct age 5+, 2009-2013    ",4.7%,5.0%
"High school graduate or higher, percent of persons age 25+, 2009-2013    ",78.3%,83.0%
"Bachelor's degree or higher, percent of persons age 25+, 2009-2013    ",20.0%,21.5%
"Veterans, 2009-2013    ","1,136","312,365"
"Mean travel time to work (minutes), workers age 16+, 2009-2013    ",19.3,22.8
"Housing units, 2010    ","7,146","1,927,164"
"Homeownership rate, 2009-2013    ",48.0%,68.4%
"Housing units in multi-unit structures, percent, 2009-2013    ",43.7%,18.0%
"Median value of owner-occupied housing units, 2009-2013    ","$112,600","$120,400"
"Households, 2009-2013    ","6,346","1,694,996"
"Persons per household, 2009-2013    ",2.29,2.5
"Per capita money income in past 12 months (2013 dollars), 2009-2013    ","$20,912","$23,462"
"Median household income, 2009-2013    ","$35,000","$43,036"
"Persons below poverty level, percent, 2009-2013    ",23.6%,18.8%
,,
Business QuickFacts,Newport,Kentucky
"Total number of firms, 2007    ","1,064","337,600"
"Black-owned firms, percent, 2007    ",F,3.1%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",F,0.3%
"Asian-owned firms, percent, 2007    ",F,1.6%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",F,0.0%
"Hispanic-owned firms, percent, 2007    ",F,1.1%
"Women-owned firms, percent, 2007    ",S,25.6%
,,
"Manufacturers shipments, 2007 ($1000)    ","190,746","119,105,421"
"Merchant wholesaler sales, 2007 ($1000)    ","173,526","74,680,759"
"Retail sales, 2007 ($1000)    ","186,225","50,405,925"
"Retail sales per capita, 2007    ","$11,941","$11,843"
"Accommodation and food services sales, 2007 ($1000)    ","76,422","6,300,866"
,,
Geography QuickFacts,Newport,Kentucky
"Land area in square miles, 2010    ",2.7199999999999998,"39,486.34"
"Persons per square mile, 2010    ","5,608.9",109.9
FIPS Code    ,55884,21
Counties    ,"Campbell County
 ",
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
