People QuickFacts,Alamosa,Colorado
"Population, 2013 estimate    ","9,562","5,268,367"
"Population, 2012 estimate    ","9,434","5,189,458"
"Population, 2010 (April 1) estimates base    ","8,828","5,029,196"
"Population, percent change, April 1, 2010 to July 1, 2013    ",8.3%,4.8%
"Population, percent change, April 1, 2010 to July 1, 2012    ",6.9%,3.2%
"Population, 2010    ","8,780","5,029,196"
"Persons under 5 years, percent, 2010    ",8.8%,6.8%
"Persons under 18 years, percent, 2010    ",24.2%,24.4%
"Persons 65 years and over, percent,  2010    ",10.4%,10.9%
"Female persons, percent, 2010    ",50.8%,49.9%
,,
"White alone, percent, 2010 (a)    ",69.8%,81.3%
"Black or African American alone, percent, 2010 (a)    ",1.7%,4.0%
"American Indian and Alaska Native alone, percent, 2010 (a)    ",3.2%,1.1%
"Asian alone, percent, 2010 (a)    ",1.2%,2.8%
"Native Hawaiian and Other Pacific Islander alone, percent, 2010 (a)    ",0.1%,0.1%
"Two or More Races, percent, 2010    ",4.9%,3.4%
"Hispanic or Latino, percent, 2010 (b)    ",53.2%,20.7%
"White alone, not Hispanic or Latino, percent, 2010    ",41.5%,70.0%
,,
"Living in same house 1 year & over, percent, 2008-2012    ",70.2%,80.8%
"Foreign born persons, percent, 2008-2012    ",5.2%,9.7%
"Language other than English spoken at home, pct age 5+, 2008-2012    ",24.9%,16.8%
"High school graduate or higher, percent of persons age 25+, 2008-2012    ",83.7%,89.9%
"Bachelor's degree or higher, percent of persons age 25+, 2008-2012    ",28.2%,36.7%
"Veterans, 2008-2012    ",673,"405,895"
"Mean travel time to work (minutes), workers age 16+, 2008-2012    ",12.3,24.4
"Housing units, 2010    ","3,671","2,212,898"
"Homeownership rate, 2008-2012    ",51.8%,65.9%
"Housing units in multi-unit structures, percent, 2008-2012    ",29.8%,25.8%
"Median value of owner-occupied housing units, 2008-2012    ","$143,100","$236,800"
"Households, 2008-2012    ","3,477","1,962,753"
"Persons per household, 2008-2012    ",2.29,2.51
"Per capita money income in past 12 months (2012 dollars), 2008-2012    ","$18,598","$31,039"
"Median household income, 2008-2012    ","$28,602","$58,244"
"Persons below poverty level, percent, 2008-2012    ",27.1%,12.9%
,,
Business QuickFacts,Alamosa,Colorado
"Total number of firms, 2007    ",935,"547,770"
"Black-owned firms, percent, 2007    ",F,1.7%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",F,0.8%
"Asian-owned firms, percent, 2007    ",F,2.6%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",F,0.1%
"Hispanic-owned firms, percent, 2007    ",18.6%,6.2%
"Women-owned firms, percent, 2007    ",21.3%,29.2%
,,
"Manufacturers shipments, 2007 ($1000)    ",0,"46,331,953"
"Merchant wholesaler sales, 2007 ($1000)    ","73,332","53,598,986"
"Retail sales, 2007 ($1000)    ","236,716","65,896,788"
"Retail sales per capita, 2007    ","$27,212","$13,609"
"Accommodation and food services sales, 2007 ($1000)    ","25,474","11,440,395"
,,
Geography QuickFacts,Alamosa,Colorado
"Land area in square miles, 2010    ",5.39,"103,641.89"
"Persons per square mile, 2010    ","1,628.9",48.5
FIPS Code    ,1090,8
Counties    ,"Alamosa County
 ",
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
