ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Lisa,Norden,SWE,1,00:18:21,00:01:01,01:01:06,00:00:22,00:35:07,1,01:55:55
Andrea,Hewitt,NZL,2,00:18:16,00:01:03,01:01:08,00:00:19,00:35:14,2,01:56:00
Juri,Ide,JPN,6,00:18:15,00:01:01,01:01:12,00:00:22,00:35:14,3,01:56:03
Liz,Blatchford,GBR,14,00:17:50,00:01:03,01:01:36,00:00:22,00:35:31,4,01:56:22
Annabel,Luxford,AUS,18,00:17:48,00:01:03,01:01:35,00:00:24,00:35:40,5,01:56:30
Kiyomi,Niwata,JPN,9,00:18:26,00:01:01,01:01:02,00:00:22,00:35:38,6,01:56:31
Elizabeth,May,LUX,10,00:18:25,00:01:03,01:01:00,00:00:24,00:35:55,7,01:56:45
Kirsten,Sweetland,CAN,12,00:18:25,00:01:06,01:00:58,00:00:26,00:35:57,8,01:56:50
Sarah,Haskins,USA,4,00:17:49,00:01:06,01:01:33,00:00:22,00:36:05,9,01:56:57
Nicola,Spirig,SUI,5,00:18:44,00:01:03,01:00:40,00:00:21,00:36:15,10,01:57:02
Ricarda,Lisk,GER,8,00:18:23,00:01:01,01:01:04,00:00:26,00:36:45,11,01:57:40
Kathrin,Muller,GER,21,00:18:24,00:01:04,01:00:58,00:00:22,00:37:05,12,01:57:52
Debbie,Tanner,NZL,7,00:18:21,00:01:01,01:01:07,00:00:24,00:37:22,13,01:58:13
Tomoko,Sakimoto,JPN,23,00:18:19,00:01:03,01:01:08,00:00:21,00:37:34,14,01:58:24
Akane,Tsuchihashi,JPN,28,00:17:52,00:01:03,01:01:36,00:00:22,00:37:58,15,01:58:50
Daniela,Ryf,SUI,3,00:18:17,00:01:03,01:01:07,00:00:22,00:38:25,16,01:59:14
Svenja,Bazlen,GER,22,00:18:25,00:01:04,01:00:59,00:00:24,00:38:39,17,01:59:32
Emma,Davis,IRL,30,00:18:15,00:01:03,01:01:12,00:00:22,00:38:46,18,01:59:38
Chie,Nakashima,JPN,27,00:17:35,00:01:03,01:01:53,00:00:22,00:39:43,19,02:00:36
Jodie,Swallow,GBR,19,00:17:54,00:01:04,01:02:19,00:00:27,00:39:24,20,02:01:10
Yuliya,Yelistratova,UKR,11,00:18:48,00:01:01,01:04:06,00:00:26,00:37:03,21,02:01:24
Ai,Ueda,JPN,16,00:20:16,00:01:01,01:03:11,00:00:24,00:37:01,22,02:01:55
Mariko,Adachi,JPN,15,00:17:59,00:01:01,01:04:58,00:00:24,00:38:02,23,02:02:24
Keiko,Tanaka,JPN,25,00:18:26,00:01:03,01:01:01,00:00:24,00:41:38,24,02:02:34
Anel,Radford,RSA,31,00:18:45,00:01:06,01:04:07,00:00:29,00:40:48,25,02:05:17
Maxine,Seear,AUS,32,00:18:27,00:01:03,01:04:29,00:00:24,00:41:13,26,02:05:37
Hideko,Kikuchi,JPN,26,00:19:55,00:01:03,01:03:31,00:00:24,00:41:37,27,02:06:30
Misato,Takagi,JPN,20,00:18:26,00:01:04,01:04:26,00:00:29,00:43:13,28,02:07:38
Sarah,Crowley,AUS,29,00:20:16,00:01:04,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Vicky,Van Der Merwe,RSA,24,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,00:00:00
