ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Javier,Gomez Noya,ESP,1,00:18:10,00:00:50,00:56:52,00:00:28,00:31:10,1,01:47:32
Filip,Ospaly,CZE,15,00:18:07,00:00:56,00:56:49,00:00:28,00:31:21,2,01:47:41
Volodymyr,Polikarpenko,UKR,3,00:18:06,00:00:56,00:56:49,00:00:32,00:31:29,3,01:47:52
Jarrod,Shoemaker,USA,19,00:19:18,00:00:56,00:00:00,00:56:14,00:31:41,4,01:48:11
Cedric,Fleureton,FRA,46,00:18:28,00:00:52,00:56:30,00:00:28,00:31:59,5,01:48:18
Simon,Whitfield,CAN,16,00:18:21,00:00:54,00:56:36,00:00:31,00:31:58,6,01:48:21
Bruno,Pais,POR,8,00:18:28,00:00:50,00:56:33,00:00:33,00:31:59,7,01:48:22
Antonio,Da Silva,BRA,59,00:18:40,00:00:48,00:56:25,00:00:28,00:32:01,8,01:48:25
Ivan,Rana,ESP,7,00:18:29,00:00:53,00:56:29,00:00:27,00:32:10,9,01:48:29
Danylo,Sapunov,UKR,25,00:18:24,00:00:54,00:56:36,00:00:33,00:32:04,10,01:48:33
Andy,Potts,USA,4,00:00:00,00:18:00,00:00:00,00:00:00,01:30:44,11,01:48:45
Tony,Moulai,FRA,18,00:18:17,00:00:51,00:56:17,00:00:00,00:33:20,12,01:48:46
Samuel,Pierreclaud,FRA,28,00:18:26,00:00:54,00:56:34,00:00:28,00:32:23,13,01:48:47
Maik,Petzold,GER,10,00:00:00,00:00:00,00:00:00,00:00:00,01:48:54,14,01:48:54
Igor,Sysoev,RUS,22,00:18:28,00:00:56,00:56:27,00:00:32,00:32:31,15,01:48:56
Marek,Jaskolka,POL,27,00:18:59,00:00:53,00:55:58,00:00:28,00:32:37,16,01:48:57
Victor,Plata,USA,56,00:19:23,00:00:56,00:55:33,00:00:34,00:32:38,17,01:49:05
Daniel,Fontana,ITA,14,00:18:27,00:00:53,00:56:33,00:00:30,00:32:45,18,01:49:09
Joe,Umphenour,USA,26,00:18:23,00:00:54,00:56:40,00:00:33,00:32:45,19,01:49:17
Dmitriy,Gaag,KAZ,11,00:19:05,00:00:53,00:55:53,00:00:30,00:33:00,20,01:49:24
Ruedi,Wild,SUI,50,00:19:26,00:00:57,00:55:31,00:00:32,00:32:59,21,01:49:27
Franz,Hofer,AUT,33,00:18:55,00:00:54,00:55:34,00:00:28,00:33:44,22,01:49:36
Kyle,Jones,CAN,24,00:19:04,00:00:54,00:55:53,00:00:32,00:33:13,23,01:49:39
Javier,Rosas,MEX,43,00:19:23,00:01:00,00:55:25,00:00:37,00:33:15,24,01:49:43
Virgilio,De Castilho,BRA,55,00:19:03,00:00:56,00:55:58,00:00:35,00:33:09,25,01:49:44
Duarte Silva,Marques,POR,34,00:18:17,00:00:51,00:56:50,00:00:36,00:33:12,26,01:49:46
Hunter,Kemper,USA,2,00:18:14,00:00:52,00:56:40,00:00:31,00:33:30,27,01:49:50
Jose,Tovar,ESP,37,00:00:00,00:00:00,00:00:00,00:00:00,01:49:54,28,01:49:54
Leonardo,Saucedo,MEX,78,00:18:24,00:00:54,00:56:38,00:00:32,00:33:26,29,01:49:55
Carlos,Gil,ESP,81,00:18:55,00:00:56,00:56:06,00:00:34,00:33:24,30,01:49:58
Marko,Albert,EST,71,00:18:41,00:00:53,00:56:23,00:00:31,00:33:30,31,01:49:59
Crisanto,Grajales,MEX,90,00:19:29,00:00:54,00:55:30,00:00:30,00:33:38,32,01:50:02
Csaba,Kuttor,HUN,42,00:18:18,00:00:53,00:56:47,00:00:35,00:33:30,33,01:50:05
Hiroyuki,Nishiuchi,JPN,49,00:18:34,00:00:56,00:56:21,00:00:31,00:33:44,34,01:50:07
Charles,Rusterholz,SUI,76,00:19:32,00:00:54,00:55:27,00:00:36,00:33:40,35,01:50:10
Arturo,Garza,MEX,47,00:19:22,00:00:56,00:55:06,00:00:30,00:34:18,36,01:50:14
Juraci,Moreira,BRA,32,00:18:31,00:00:56,00:56:28,00:00:33,00:33:45,37,01:50:15
Dirk,Bockel,LUX,45,00:18:24,00:00:56,00:56:05,00:00:28,00:34:24,38,01:50:19
Dan,Alterman,ISR,41,00:00:00,00:00:00,00:00:00,00:00:00,01:50:20,39,01:50:20
Pierre,Dorez,FRA,86,00:19:19,00:00:54,00:55:13,00:00:28,00:34:27,40,01:50:23
Alberto,Casadei,ITA,79,00:18:20,00:00:56,00:56:40,00:00:33,00:33:57,41,01:50:25
Junichi,Yamamoto,JPN,85,00:18:17,00:00:54,00:56:14,00:00:32,00:34:35,42,01:50:33
Bas,Diederen,NED,36,00:18:41,00:00:54,00:56:23,00:00:32,00:34:07,43,01:50:39
Francisco,Serrano,MEX,48,00:19:26,00:00:54,00:55:29,00:00:31,00:34:24,44,01:50:44
Laurent,Vidal,FRA,87,00:18:27,00:00:56,00:56:27,00:00:27,00:34:38,45,01:50:55
Tamas,Liptak,HUN,80,00:19:18,00:00:56,00:00:00,00:56:20,00:34:28,46,01:51:03
Timothy,O'Donnell,USA,64,00:18:21,00:00:54,00:56:38,00:00:34,00:34:37,47,01:51:04
Fraser,Cartmell,GBR,72,00:18:31,00:00:53,00:56:25,00:00:30,00:34:51,48,01:51:10
Frederik,Van Lierde,BEL,54,00:19:27,00:01:00,00:55:25,00:00:32,00:34:50,49,01:51:17
Brent,Mcmahon,CAN,60,00:18:56,00:00:53,00:56:01,00:00:28,00:35:02,50,01:51:22
Lucas,Cocha,ARG,89,00:19:19,00:00:56,00:55:39,00:00:34,00:34:54,51,01:51:25
Paulo,Miyashiro,BRA,73,00:18:14,00:00:56,00:56:49,00:00:33,00:34:59,52,01:51:31
Jordi,Meulenberg,NED,75,00:19:32,00:00:56,00:55:34,00:00:00,00:35:34,53,01:51:36
Greg,Bennett,USA,57,00:18:51,00:00:56,00:56:06,00:00:31,00:35:17,54,01:51:43
Frederic,Belaubre,FRA,5,00:18:03,00:00:57,00:56:23,00:00:27,00:36:04,55,01:51:57
Stephane,Poulat,FRA,12,00:18:03,00:01:00,00:56:51,00:00:34,00:35:30,56,01:51:58
Daniel,Unger,GER,9,00:18:23,00:00:52,00:56:34,00:00:27,00:35:43,57,01:51:59
Jose Luis,Zepeda,MEX,66,00:18:53,00:00:57,00:56:03,00:00:31,00:35:34,58,01:52:00
Ivan,Vasiliev,RUS,52,00:18:51,00:00:56,00:56:06,00:00:36,00:35:30,59,01:52:01
Zvonko,Cubric,CRO,70,00:18:12,00:00:56,00:56:51,00:00:39,00:35:26,60,01:52:05
Roberto,Delpodio,ARG,77,00:19:33,00:00:56,00:55:31,00:00:33,00:35:38,61,01:52:11
Huib,Rost,NED,74,00:19:31,00:00:54,00:55:33,00:00:34,00:35:45,62,01:52:17
Colin,Jenkins,CAN,58,00:18:07,00:00:00,00:00:00,00:00:00,01:34:22,63,01:52:28
Ran,Alterman,ISR,63,00:19:01,00:00:54,00:57:24,00:00:00,00:35:09,64,01:52:30
Hirokatsu,Tayama,JPN,31,00:18:10,00:00:54,00:56:50,00:00:31,00:36:10,65,01:52:36
Jorge Eduardo,Arias,COL,84,00:19:33,00:00:54,00:55:27,00:00:32,00:36:23,66,01:52:51
Emilio,D'Aquino,ITA,40,00:18:27,00:00:56,00:56:25,00:00:00,00:37:05,67,01:52:54
Kuniaki,Takahama,JPN,65,00:19:19,00:00:56,00:55:45,00:00:00,00:37:05,68,01:53:06
Gavin,Noble,IRL,69,00:18:36,00:00:56,00:56:23,00:00:35,00:36:40,69,01:53:11
Balazs,Pocsai,HUN,88,00:18:59,00:00:57,00:56:03,00:00:33,00:36:44,70,01:53:17
Sergio,Sarmiento,MEX,94,00:12:27,00:00:00,00:00:00,00:00:00,01:41:32,71,01:54:00
Daniel,Torok,HUN,38,00:18:50,00:00:56,00:56:10,00:00:36,00:37:30,72,01:54:03
Luciano,Farias,ARG,0,00:18:17,00:00:56,00:56:42,00:00:32,00:38:09,73,01:54:38
Akos,Vanek,HUN,91,00:19:19,00:00:56,00:55:38,00:00:37,00:38:13,74,01:54:46
Oscar David,Preciado,COL,95,00:19:25,00:00:56,00:55:38,00:00:32,00:38:30,75,01:55:03
Leonardo,Chacon,CRC,0,00:19:30,00:00:56,00:55:32,00:00:31,00:39:57,76,01:56:26
Tsukasa,Hirano,JPN,67,00:18:31,00:00:54,00:56:33,00:00:33,00:39:58,77,01:56:30
Simon,Agoston,AUT,51,00:18:22,00:00:56,00:56:38,00:00:34,00:00:00,DNF,00:00:00
Eligio,Cervantes,MEX,44,00:20:30,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Sylvain,Dodet,FRA,35,00:18:28,00:00:54,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Norbert,Domnik,AUT,92,00:14:10,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Jan,Frodeno,GER,6,00:18:05,00:00:52,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Gilberto,Gonzalez,VEN,62,00:18:49,00:01:03,00:56:08,00:00:36,00:00:00,DNF,00:00:00
Manuel,Huerta,PUR,53,00:19:28,00:00:56,00:55:29,00:00:00,00:00:00,DNF,00:00:00
Matthew,Reed,USA,30,00:18:34,00:00:56,00:56:18,00:00:28,00:00:00,DNF,00:00:00
Richard,Stannard,GBR,20,00:18:07,00:00:56,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Paul,Tichelaar,CAN,29,00:19:04,00:00:56,00:55:25,00:00:30,00:00:00,DNF,00:00:00
