People QuickFacts,Bull Mountain CDP,Oregon
"Population, 2012 estimate    ",X,"3,899,801"
"Population, 2010 (April 1) estimates base    ",X,"3,831,073"
"Population, percent change, April 1, 2010 to July 1, 2012    ",X,1.8%
"Population, 2010    ","9,133","3,831,074"
"Persons under 5 years, percent, 2010    ",7.6%,6.2%
"Persons under 18 years, percent, 2010    ",29.4%,22.6%
"Persons 65 years and over, percent,  2010    ",7.2%,13.9%
"Female persons, percent, 2010    ",51.0%,50.5%
,,
"White alone, percent, 2010 (a)    ",81.3%,83.6%
"Black or African American alone, percent, 2010 (a)    ",1.5%,1.8%
"American Indian and Alaska Native alone, percent, 2010 (a)    ",0.5%,1.4%
"Asian alone, percent, 2010 (a)    ",10.8%,3.7%
"Native Hawaiian and Other Pacific Islander alone, percent, 2010 (a)    ",0.3%,0.3%
"Two or More Races, percent, 2010    ",4.7%,3.8%
"Hispanic or Latino, percent, 2010 (b)    ",5.4%,11.7%
"White alone, not Hispanic or Latino, percent, 2010    ",77.7%,78.5%
,,
"Living in same house 1 year & over, percent, 2008-2012    ",93.6%,82.1%
"Foreign born persons, percent, 2008-2012    ",12.7%,9.8%
"Language other than English spoken at home, pct age 5+, 2008-2012    ",18.8%,14.7%
"High school graduate or higher, percent of persons age 25+, 2008-2012    ",98.1%,89.2%
"Bachelor's degree or higher, percent of persons age 25+, 2008-2012    ",62.4%,29.2%
"Veterans, 2008-2012    ",645,"333,395"
"Mean travel time to work (minutes), workers age 16+, 2008-2012    ",23.8,22.4
"Housing units, 2010    ","3,284","1,675,562"
"Homeownership rate, 2008-2012    ",84.9%,62.5%
"Housing units in multi-unit structures, percent, 2008-2012    ",9.1%,23.2%
"Median value of owner-occupied housing units, 2008-2012    ","$389,700","$246,100"
"Households, 2008-2012    ","3,088","1,512,718"
"Persons per household, 2008-2012    ",2.91,2.48
"Per capita money income in past 12 months (2012 dollars), 2008-2012    ","$38,854","$26,702"
"Median household income, 2008-2012    ","$96,992","$50,036"
"Persons below poverty level, percent, 2008-2012    ",6.1%,15.5%
,,
Business QuickFacts,Bull Mountain CDP,Oregon
"Total number of firms, 2007    ",F,"348,154"
"Black-owned firms, percent, 2007    ",F,1.2%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",F,1.2%
"Asian-owned firms, percent, 2007    ",F,3.6%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",F,0.2%
"Hispanic-owned firms, percent, 2007    ",F,3.3%
"Women-owned firms, percent, 2007    ",F,29.8%
,,
"Manufacturers shipments, 2007 ($1000)    ",0,"66,880,653"
"Merchant wholesaler sales, 2007 ($1000)    ",0,"51,910,777"
"Retail sales, 2007 ($1000)    ",0,"50,370,919"
"Retail sales per capita, 2007    ",,"$13,494"
"Accommodation and food services sales, 2007 ($1000)    ",0,"7,555,764"
,,
Geography QuickFacts,Bull Mountain CDP,Oregon
"Land area in square miles, 2010    ",2.91,"95,988.01"
"Persons per square mile, 2010    ","3,142.8",39.9
FIPS Code    ,9535,41
Counties    ,"Washington County
 ",
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
