ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Anastasia,Protasenya,RUS,208,00:10:37,00:00:30,00:33:02,00:00:28,00:18:55,1,01:03:31
Elena,Danilova,RUS,211,00:10:57,00:00:26,00:33:47,00:00:27,00:18:33,2,01:04:07
Zuzanna,Ratkowska,POL,203,00:10:41,00:00:26,00:33:02,00:00:28,00:19:40,3,01:04:18
Anastasia,Uvarova,RUS,216,00:10:54,00:00:24,00:33:52,00:00:26,00:18:57,4,01:04:32
Sara,Vilic,AUT,194,00:10:32,00:00:27,00:33:05,00:00:28,00:20:08,5,01:04:39
Alena,Adanichkina,RUS,215,00:11:01,00:00:26,00:33:45,00:00:35,00:19:26,6,01:05:12
Zoya,Kasheeva,RUS,213,00:10:47,00:00:28,00:33:59,00:00:37,00:20:10,7,01:05:59
Karolina,Solovyova,KAZ,195,00:11:29,00:00:25,00:33:49,00:00:32,00:19:51,8,01:06:04
Dutu,Florica,ROU,197,00:11:31,00:00:31,00:33:39,00:00:35,00:20:26,9,01:06:41
Ivana,Kuriackova,SVK,199,00:10:56,00:00:28,00:33:45,00:00:31,00:21:19,10,01:06:59
Anastasiya,Vasilyeva,RUS,205,00:10:50,00:00:31,00:33:52,00:00:30,00:21:27,11,01:07:08
Monika,Pieniazkiewicz,POL,196,00:10:46,00:00:28,00:33:55,00:00:34,00:22:13,12,01:07:55
Marina,Milković,CRO,207,00:12:30,00:00:28,00:34:36,00:00:28,00:20:14,13,01:08:14
Ana,Skific,CRO,210,00:11:54,00:00:28,00:35:13,00:00:26,00:21:05,14,01:09:05
Oleksandra,Stepanenko,UKR,192,00:11:25,00:00:27,00:35:33,00:00:31,00:21:25,15,01:09:19
Anastasiya,Shakhmatova,RUS,198,00:11:37,00:00:31,00:34:31,00:00:35,00:22:25,16,01:09:38
Ceren,Orhanli,TUR,209,00:11:49,00:00:32,00:35:14,00:00:27,00:22:15,17,01:10:16
Ece,Bakici,TUR,214,00:11:30,00:00:24,00:35:32,00:00:28,00:22:31,18,01:10:23
Ion,Stefania,ROU,204,00:11:03,00:00:45,00:35:02,00:00:36,00:23:12,19,01:10:35
Rositsa,Petrova,BUL,193,00:12:16,00:00:31,00:38:37,00:00:34,00:20:42,20,01:12:38
Umran,Aslan,TUR,212,00:14:26,00:00:30,00:36:40,00:00:28,00:21:17,21,01:13:20
Iuliia,Tsomyk,UKR,201,00:13:44,00:00:41,00:39:04,00:00:33,00:20:51,22,01:14:50
Aylin,Akyay,TUR,206,00:15:20,00:00:36,00:37:30,00:00:30,00:20:59,23,01:14:55
Tea,Milos,CRO,202,00:10:55,00:00:27,00:00:00,00:00:00,00:00:00,DNF,00:00:00
