ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Filip,Ospaly,CZE,0,00:19:37,00:00:00,00:57:53,00:00:00,00:31:41,1,01:49:12
Dominik,Rechsteiner,SUI,0,00:19:47,00:00:00,00:57:54,00:00:00,00:31:47,2,01:49:30
Danylo,Sapunov,UKR,0,00:19:43,00:00:00,00:57:51,00:00:00,00:31:59,3,01:49:34
Sven,Riederer,SUI,0,00:19:42,00:00:00,00:57:57,00:00:00,00:32:16,4,01:49:56
Viktor,Zyemtsev,UKR,0,00:20:52,00:00:00,00:57:30,00:00:00,00:32:04,5,01:50:26
Fernando Cabellos,Saiz,ESP,0,00:19:34,00:00:00,00:58:04,00:00:00,00:32:43,6,01:50:24
Michael,Schwarz,SUI,0,00:19:44,00:00:00,00:57:53,00:00:00,00:32:55,7,01:50:33
Mathias,Hecht,SUI,0,00:19:40,00:00:00,00:58:00,00:00:00,00:33:14,8,01:50:55
Jose,Tovar,ESP,0,00:20:51,00:00:00,00:57:32,00:00:00,00:32:56,9,01:51:20
Dejan,Patrcevic,CRO,0,00:20:41,00:00:00,00:58:41,00:00:00,00:31:58,10,01:51:21
Ruedi,Wild,SUI,0,00:20:42,00:00:00,00:58:32,00:00:00,00:32:10,11,01:51:26
Nick,Saunders,RSA,0,00:20:50,00:00:00,00:57:28,00:00:00,00:33:30,12,01:51:49
Stephan,Szekeres,SUI,0,00:20:25,00:00:00,00:57:50,00:00:00,00:34:12,13,01:52:29
Roman,Dimitriev,UKR,0,00:19:46,00:00:00,00:58:00,00:00:00,00:35:04,14,01:52:49
Boris,Tanev,BUL,0,00:20:37,00:00:00,00:57:35,00:00:00,00:34:41,15,01:52:54
Nenad,Sudarov,SRB,0,00:20:43,00:00:00,00:00:00,00:00:00,00:34:52,16,01:53:12
Drozd,Sergei,MDA,0,00:19:48,00:00:00,00:58:12,00:00:00,00:37:07,17,01:55:08
Simon,Hope,SUI,0,00:21:13,00:00:00,01:00:56,00:00:00,00:40:59,18,02:03:09
Atanas,Zlatkov,BUL,0,00:19:45,00:00:00,01:00:25,00:00:00,00:43:23,19,02:03:32
Dimitris,Kasimis,GRE,0,00:20:39,00:00:00,00:58:41,00:00:00,00:00:00,DNF,00:00:00
Andrey,Bykow,UKR,0,00:20:45,00:00:00,00:58:31,00:00:00,00:00:00,DNF,00:00:00
Filipos,Andrianopoulos,GRE,0,00:22:05,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Andreas,Grutter,SUI,0,00:20:42,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Konstantin,Zaricini,MDA,0,00:22:16,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
