People QuickFacts,Vineland,New Jersey
"Population, 2012 estimate    ","60,854","8,864,590"
"Population, 2010 (April 1) estimates base    ","60,724","8,791,898"
"Population, percent change, April 1, 2010 to July 1, 2012    ",0.2%,0.8%
"Population, 2010    ","60,724","8,791,894"
"Persons under 5 years, percent, 2010    ",7.0%,6.2%
"Persons under 18 years, percent, 2010    ",24.5%,23.5%
"Persons 65 years and over, percent,  2010    ",13.9%,13.5%
"Female persons, percent, 2010    ",52.0%,51.3%
,,
"White alone, percent, 2010 (a)    ",67.0%,68.6%
"Black or African American alone, percent, 2010 (a)    ",14.2%,13.7%
"American Indian and Alaska Native alone, percent, 2010 (a)    ",0.7%,0.3%
"Asian alone, percent, 2010 (a)    ",1.7%,8.3%
"Native Hawaiian and Other Pacific Islander alone, percent, 2010 (a)    ",Z,0.0%
"Two or More Races, percent, 2010    ",3.5%,2.7%
"Hispanic or Latino, percent, 2010 (b)    ",38.0%,17.7%
"White alone, not Hispanic or Latino, percent, 2010    ",46.3%,59.3%
,,
"Living in same house 1 year & over, percent, 2007-2011    ",87.2%,89.7%
"Foreign born persons, percent, 2007-2011    ",11.4%,20.6%
"Language other than English spoken at home, percent age 5+, 2007-2011    ",31.3%,29.2%
"High school graduate or higher, percent of persons age 25+, 2007-2011    ",78.4%,87.6%
"Bachelor's degree or higher, percent of persons age 25+, 2007-2011    ",16.8%,35.0%
"Veterans, 2007-2011    ","3,607","472,716"
"Mean travel time to work (minutes), workers age 16+, 2007-2011    ",22.1,30.1
,,
"Housing units, 2010    ","22,661","3,553,562"
"Homeownership rate, 2007-2011    ",69.1%,66.6%
"Housing units in multi-unit structures, percent, 2007-2011    ",23.2%,35.9%
"Median value of owner-occupied housing units, 2007-2011    ","$184,400","$349,100"
"Households, 2007-2011    ","20,944","3,180,854"
"Persons per household, 2007-2011    ",2.8,2.69
"Per capita money income in the past 12 months (2011 dollars), 2007-2011    ","$25,744","$35,678"
"Median household income, 2007-2011    ","$54,978","$71,180"
"Persons below poverty level, percent, 2007-2011    ",13.1%,9.4%
,,
Business QuickFacts,Vineland,New Jersey
"Total number of firms, 2007    ","3,952","781,622"
"Black-owned firms, percent, 2007    ",S,7.7%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",F,0.4%
"Asian-owned firms, percent, 2007    ",3.6%,8.7%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",F,0.1%
"Hispanic-owned firms, percent, 2007    ",13.7%,8.7%
"Women-owned firms, percent, 2007    ",23.8%,27.3%
,,
"Manufacturers shipments, 2007 ($1000)    ","1,149,362","116,608,094"
"Merchant wholesaler sales, 2007 ($1000)    ","980,386","233,413,004"
"Retail sales, 2007 ($1000)    ","1,052,038","124,813,580"
"Retail sales per capita, 2007    ","$17,991","$14,453"
"Accommodation and food services sales, 2007 ($1000)    ","88,874","19,993,613"
,,
Geography QuickFacts,Vineland,New Jersey
"Land area in square miles, 2010    ",68.42,"7,354.22"
"Persons per square mile, 2010    ",887.5,"1,195.5"
FIPS Code    ,76070,34
Counties    ,"Cumberland County
 ",
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
