People QuickFacts,Dinuba,California
"Population, 2013 estimate    ","23,347","38,332,521"
"Population, 2012 estimate    ","22,871","37,999,878"
"Population, 2010 (April 1) estimates base    ","21,453","37,253,959"
"Population, percent change, April 1, 2010 to July 1, 2013    ",8.8%,2.9%
"Population, percent change, April 1, 2010 to July 1, 2012    ",6.6%,2.0%
"Population, 2010    ","21,453","37,253,956"
"Persons under 5 years, percent, 2010    ",10.2%,6.8%
"Persons under 18 years, percent, 2010    ",34.9%,25.0%
"Persons 65 years and over, percent,  2010    ",7.8%,11.4%
"Female persons, percent, 2010    ",49.2%,50.3%
,,
"White alone, percent, 2010 (a)    ",52.0%,57.6%
"Black or African American alone, percent, 2010 (a)    ",0.7%,6.2%
"American Indian and Alaska Native alone, percent, 2010 (a)    ",0.9%,1.0%
"Asian alone, percent, 2010 (a)    ",2.1%,13.0%
"Native Hawaiian and Other Pacific Islander alone, percent, 2010 (a)    ",0.1%,0.4%
"Two or More Races, percent, 2010    ",4.0%,4.9%
"Hispanic or Latino, percent, 2010 (b)    ",84.4%,37.6%
"White alone, not Hispanic or Latino, percent, 2010    ",12.5%,40.1%
,,
"Living in same house 1 year & over, percent, 2008-2012    ",86.4%,84.2%
"Foreign born persons, percent, 2008-2012    ",31.5%,27.1%
"Language other than English spoken at home, pct age 5+, 2008-2012    ",64.9%,43.5%
"High school graduate or higher, percent of persons age 25+, 2008-2012    ",56.9%,81.0%
"Bachelor's degree or higher, percent of persons age 25+, 2008-2012    ",6.8%,30.5%
"Veterans, 2008-2012    ",701,"1,952,910"
"Mean travel time to work (minutes), workers age 16+, 2008-2012    ",22.9,27.1
"Housing units, 2010    ","5,868","13,680,081"
"Homeownership rate, 2008-2012    ",56.8%,56.0%
"Housing units in multi-unit structures, percent, 2008-2012    ",22.4%,30.9%
"Median value of owner-occupied housing units, 2008-2012    ","$159,500","$383,900"
"Households, 2008-2012    ","5,613","12,466,331"
"Persons per household, 2008-2012    ",3.87,2.93
"Per capita money income in past 12 months (2012 dollars), 2008-2012    ","$13,450","$29,551"
"Median household income, 2008-2012    ","$39,228","$61,400"
"Persons below poverty level, percent, 2008-2012    ",30.1%,15.3%
,,
Business QuickFacts,Dinuba,California
"Total number of firms, 2007    ",859,"3,425,510"
"Black-owned firms, percent, 2007    ",F,4.0%
"American Indian- and Alaska Native-owned firms, percent, 2007    ",F,1.3%
"Asian-owned firms, percent, 2007    ",S,14.9%
"Native Hawaiian and Other Pacific Islander-owned firms, percent, 2007    ",F,0.3%
"Hispanic-owned firms, percent, 2007    ",54.0%,16.5%
"Women-owned firms, percent, 2007    ",22.6%,30.3%
,,
"Manufacturers shipments, 2007 ($1000)    ",D,"491,372,092"
"Merchant wholesaler sales, 2007 ($1000)    ","22,516","598,456,486"
"Retail sales, 2007 ($1000)    ","288,782","455,032,270"
"Retail sales per capita, 2007    ","$14,354","$12,561"
"Accommodation and food services sales, 2007 ($1000)    ","12,760","80,852,787"
,,
Geography QuickFacts,Dinuba,California
"Land area in square miles, 2010    ",6.47,"155,779.22"
"Persons per square mile, 2010    ","3,315.8",239.1
FIPS Code    ,19318,6
Counties    ,"Tulare County
 ",
,,
(a) Includes persons reporting only one race.,,
"(b) Hispanics may be of any race, so also are included in applicable race categories.",,
FN: Footnote on this item for this area in place of data,,
NA: Not available,,
D: Suppressed to avoid disclosure of confidential information,,
X: Not applicable,,
S: Suppressed; does not meet publication standards,,
Z: Value greater than zero but less than half unit of measure shown,,
F: Fewer than 100 firms,,
Source: US Census Bureau State & County QuickFacts,,
