ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Javier,Gomez Noya,ESP,1,00:19:08,00:01:03,00:58:56,00:00:16,00:30:29,1,01:49:50
Brad,Kahlefeldt,AUS,2,00:19:03,00:01:03,00:58:59,00:00:14,00:30:57,2,01:50:14
Tim,Don,GBR,7,00:19:17,00:01:06,00:58:48,00:00:15,00:31:00,3,01:50:23
Bevan,Docherty,NZL,3,00:19:31,00:01:04,00:58:32,00:00:16,00:31:07,4,01:50:27
Greg,Bennett,USA,22,00:19:19,00:01:06,00:58:39,00:00:23,00:31:01,5,01:50:29
Oliver,Freeman,GBR,10,00:18:55,00:01:08,00:59:09,00:00:15,00:31:07,6,01:50:34
Paul,Tichelaar,CAN,9,00:19:22,00:01:06,00:58:38,00:00:17,00:31:15,7,01:50:38
Brendan,Sexton,AUS,18,00:19:25,00:01:06,00:58:39,00:00:16,00:31:20,8,01:50:44
Simon,Thompson,AUS,21,00:19:37,00:01:06,00:58:24,00:00:16,00:31:30,9,01:50:53
Kyle,Jones,CAN,37,00:19:07,00:01:08,00:58:56,00:00:15,00:31:33,10,01:50:58
Maik,Petzold,GER,23,00:18:51,00:01:09,00:59:11,00:00:17,00:31:41,11,01:51:08
Stuart,Hayes,GBR,6,00:19:03,00:01:00,00:59:04,00:00:15,00:31:53,12,01:51:14
Tony,Moulai,FRA,25,00:19:27,00:01:06,00:58:36,00:00:18,00:31:57,13,01:51:22
Terenzo,Bozzone,NZL,14,00:18:53,00:01:02,00:59:09,00:00:16,00:32:04,14,01:51:23
Bruno,Pais,POR,16,00:19:06,00:01:02,00:59:05,00:00:16,00:31:57,15,01:51:24
Hendrik,De Villiers,RSA,12,00:19:22,00:01:08,00:58:46,00:00:20,00:31:51,16,01:51:24
Mark,Fretta,USA,54,00:19:02,00:01:14,00:59:02,00:00:18,00:31:58,17,01:51:31
Olivier,Marceau,SUI,30,00:19:14,00:01:06,00:58:52,00:00:20,00:32:00,18,01:51:32
Dmitriy,Gaag,KAZ,65,00:19:26,00:01:07,00:58:42,00:00:15,00:32:06,19,01:51:32
Manuel,Huerta,PUR,68,00:19:36,00:01:08,00:58:31,00:00:16,00:32:04,20,01:51:36
Yulian,Malyshev,RUS,20,00:18:57,00:01:06,00:59:16,00:00:20,00:32:02,21,01:51:41
Peter,Croes,BEL,55,00:19:00,00:01:06,00:59:07,00:00:15,00:32:19,22,01:51:45
Richard,Stannard,GBR,32,00:18:52,00:01:08,00:59:11,00:00:16,00:32:23,23,01:51:49
Courtney,Atkinson,AUS,4,00:19:15,00:01:02,00:58:54,00:00:16,00:32:31,24,01:51:55
Shane,Reed,NZL,11,00:18:55,00:01:07,00:59:07,00:00:16,00:32:47,25,01:52:12
Ryosuke,Yamamoto,JPN,40,00:19:23,00:01:07,00:58:45,00:00:18,00:32:42,26,01:52:13
Sander,Berk,NED,34,00:19:23,00:01:10,00:58:16,00:00:16,00:33:12,27,01:52:15
Matt,Hopper,AUS,44,00:19:28,00:01:06,00:58:44,00:00:20,00:32:41,28,01:52:17
Ran,Alterman,ISR,45,00:19:19,00:01:04,00:58:49,00:00:18,00:32:50,29,01:52:20
Daniel,Fontana,ITA,47,00:19:04,00:01:10,00:58:35,00:00:15,00:33:28,30,01:52:31
Jarmo,Hast,FIN,70,00:19:32,00:01:12,00:58:37,00:00:13,00:33:06,31,01:52:39
Dmitry,Polyanskiy,RUS,8,00:19:13,00:01:06,00:58:56,00:00:18,00:33:12,32,01:52:43
