ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Marcus Vinicius,Fernandes,BRA,0,00:20:28,00:00:41,01:01:05,00:00:30,00:33:58,1,01:56:38
Bruno,Matheus,BRA,0,00:21:34,00:00:41,00:59:13,00:00:43,00:34:30,2,01:56:40
Andrew,Mccartney,CAN,0,00:20:10,00:00:43,00:58:25,00:00:41,00:38:02,3,01:57:20
Andrew,Yorke,CAN,0,00:21:34,00:00:43,01:00:00,00:00:40,00:35:58,4,01:58:14
Rodrigo,Nogueras,ARG,0,00:21:46,00:00:40,00:59:52,00:00:32,00:35:34,5,01:58:22
Nicholas,Vandam,USA,0,00:21:23,00:00:47,01:00:06,00:00:39,00:37:23,6,01:59:37
Federico,Oliva,ARG,0,00:21:30,00:00:43,01:00:02,00:00:40,00:38:09,7,02:00:51
Edgardo Omar,Velez,PUR,0,00:21:30,00:00:45,01:00:02,00:00:40,00:39:36,8,02:01:51
Austin,Horn,CAN,0,00:22:13,00:00:43,01:03:38,00:00:37,00:35:19,9,02:02:16
Jeffrey,Phillips,CAN,0,00:21:26,00:00:41,01:02:43,00:00:38,00:38:46,10,02:03:35
Danilo,Pimentel,BRA,0,00:22:25,00:00:45,01:06:15,00:00:36,00:35:03,11,02:04:26
Patrice,Hamelin,CAN,0,00:21:38,00:00:43,01:04:13,00:00:37,00:38:19,12,02:04:50
Martin,Bedirian,ARG,0,00:20:27,00:00:48,01:01:07,00:00:39,00:43:05,13,02:05:24
Luciano,Taccone,ARG,0,00:22:00,00:00:41,01:03:54,00:00:37,00:39:04,14,02:06:07
Billy,Gordon,PAN,0,00:22:03,00:00:54,01:03:39,00:00:37,00:39:24,15,02:06:32
Claudio,Monsalve,COL,0,00:23:07,00:00:53,01:04:45,00:00:37,00:39:26,16,02:08:08
